,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 08:03:27,1546988400,0.0,0.0,54.68,54.68,0.58,1018.9,6.94,12.45,75.0,0.1,1.0,10.0
1969-12-31 08:03:28,1546992000,0.0,0.0,53.97,53.97,0.59,1019.8,6.84,11.24,84.0,0.17,0.0,10.0
1969-12-31 08:03:29,1546995600,0.0,0.0,52.54,52.54,0.62,1019.8,6.43,10.25,84.0,0.07,0.0,10.0
1969-12-31 08:03:30,1546999200,0.0,0.0,50.36,50.36,0.66,1020.2,4.6,9.78,66.0,0.11,0.0,10.0
1969-12-31 08:03:31,1547002800,0.0,0.0,49.57,47.39,0.66,1019.5,5.57,9.06,89.0,0.11,0.0,10.0
1969-12-31 08:03:32,1547006400,0.0,0.0,47.74,44.99,0.7,1020.8,5.97,9.12,103.0,0.16,0.0,10.0
1969-12-31 08:03:33,1547010000,0.0,0.0,47.01,44.23,0.71,1020.1,5.78,9.26,116.0,0.21,0.0,10.0
1969-12-31 08:03:34,1547013600,0.0,0.0,46.61,43.45,0.71,1021.3,6.34,9.58,152.0,0.15,0.0,10.0
1969-12-31 08:03:35,1547017200,0.0,0.0,45.41,42.36,0.72,1020.4,5.73,8.88,131.0,0.1,0.0,9.997
1969-12-31 08:03:36,1547020800,0.0,0.0,45.3,42.62,0.71,1020.3,5.12,7.8,140.0,0.1,0.0,9.997
1969-12-31 08:03:37,1547024400,0.0,0.0,44.19,41.68,0.74,1020.0,4.6,8.09,103.0,0.06,0.0,9.997
1969-12-31 08:03:38,1547028000,0.0,0.0,43.45,40.8,0.74,1021.6,4.62,6.9,64.0,0.06,0.0,9.997
1969-12-31 08:03:39,1547031600,0.0,0.0,42.51,39.72,0.76,1021.0,4.61,8.08,55.0,0.02,0.0,9.997
1969-12-31 08:03:40,1547035200,0.0,0.0,42.56,39.71,0.75,1021.7,4.69,6.84,81.0,0.06,0.0,9.997
1969-12-31 08:03:41,1547038800,0.0,0.0,40.95,38.77,0.76,1021.9,3.63,6.1,264.0,0.06,0.0,9.997
1969-12-31 08:03:42,1547042400,0.0,0.0,42.12,38.69,0.72,1022.1,5.38,7.94,342.0,0.09,0.0,10.0
1969-12-31 08:03:43,1547046000,0.0,0.0,41.91,38.99,0.72,1022.6,4.63,8.37,336.0,0.08,0.0,10.0
1969-12-31 08:03:44,1547049600,0.0,0.0,42.89,40.59,0.73,1021.7,4.08,7.08,106.0,0.03,0.0,10.0
1969-12-31 08:03:45,1547053200,0.0,0.0,47.85,46.14,0.65,1023.1,4.33,6.04,105.0,0.05,1.0,10.0
1969-12-31 08:03:46,1547056800,0.0,0.0,52.98,52.98,0.54,1022.9,3.5,6.0,146.0,0.06,2.0,10.0
1969-12-31 08:03:47,1547060400,0.0,0.0,56.5,56.5,0.49,1021.5,4.9,7.05,146.0,0.05,3.0,10.0
1969-12-31 08:03:48,1547064000,0.0,0.0,57.62,57.62,0.47,1020.1,6.01,9.82,162.0,0.11,3.0,10.0
1969-12-31 08:03:49,1547067600,0.0,0.0,58.35,58.35,0.46,1019.1,5.44,9.11,187.0,0.05,3.0,10.0
1969-12-31 08:03:50,1547071200,0.0,0.0,60.26,60.26,0.44,1018.7,7.19,13.78,205.0,0.05,2.0,10.0
1969-12-31 08:03:51,1547074800,0.0,0.0,59.16,59.16,0.46,1018.4,8.23,15.13,233.0,0.21,1.0,10.0
1969-12-31 08:03:52,1547078400,0.0,0.0,56.4,56.4,0.54,1019.4,9.4,17.45,247.0,0.3,0.0,10.0
1969-12-31 08:03:53,1547082000,0.0,0.0,53.07,53.07,0.64,1020.4,9.24,16.15,267.0,0.42,0.0,10.0
1969-12-31 08:03:54,1547085600,0.0,0.0,51.15,51.15,0.67,1020.7,6.23,11.17,264.0,0.3,0.0,10.0
1969-12-31 08:03:55,1547089200,0.0,0.0,51.31,51.31,0.67,1020.9,5.47,8.35,257.0,0.46,0.0,10.0
1969-12-31 08:03:56,1547092800,0.0,0.0,50.67,50.67,0.7,1020.6,5.34,9.77,246.0,0.82,0.0,10.0
1969-12-31 08:03:57,1547096400,0.0007,0.13,50.72,50.72,0.69,1020.1,5.12,9.16,254.0,0.6,0.0,10.0
1969-12-31 08:03:58,1547100000,0.0,0.0,48.62,47.32,0.73,1020.2,3.94,5.75,257.0,0.55,0.0,10.0
1969-12-31 08:03:59,1547103600,0.0,0.0,46.82,45.09,0.77,1019.7,4.14,6.18,242.0,0.05,0.0,10.0
1969-12-31 08:04:00,1547107200,0.0,0.0,45.94,43.85,0.79,1019.6,4.42,6.31,268.0,0.03,0.0,10.0
1969-12-31 08:04:01,1547110800,0.0,0.0,45.21,43.05,0.8,1019.9,4.38,6.76,260.0,0.13,0.0,10.0
1969-12-31 08:04:02,1547114400,0.0,0.0,44.87,42.66,0.81,1020.4,4.36,6.42,242.0,0.23,0.0,10.0
1969-12-31 08:04:03,1547118000,0.0,0.0,44.39,41.97,0.8,1020.1,4.52,6.96,286.0,0.21,0.0,10.0
1969-12-31 08:04:04,1547121600,0.0,0.0,42.8,40.2,0.82,1019.8,4.42,7.29,301.0,0.14,0.0,10.0
1969-12-31 08:04:05,1547125200,0.0,0.0,43.29,40.42,0.78,1020.4,4.89,9.07,268.0,0.14,0.0,10.0
1969-12-31 08:04:06,1547128800,0.0,0.0,42.76,40.12,0.8,1021.2,4.47,8.39,272.0,0.17,0.0,10.0
1969-12-31 08:04:07,1547132400,0.0,0.0,42.71,39.86,0.77,1021.0,4.72,6.72,268.0,0.11,0.0,10.0
1969-12-31 08:04:08,1547136000,0.0,0.0,44.16,41.1,0.75,1021.1,5.37,6.83,281.0,0.0,0.0,9.997
1969-12-31 08:04:09,1547139600,0.0,0.0,48.33,46.7,0.69,1021.4,4.33,7.49,260.0,0.0,1.0,10.0
1969-12-31 08:04:10,1547143200,0.0,0.0,52.85,52.85,0.59,1021.5,4.55,7.51,269.0,0.0,2.0,10.0
1969-12-31 08:04:11,1547146800,0.0,0.0,55.88,55.88,0.54,1020.8,4.92,7.54,109.0,0.0,3.0,10.0
1969-12-31 08:04:12,1547150400,0.0,0.0,58.22,58.22,0.48,1020.0,4.71,7.15,93.0,0.0,3.0,10.0
1969-12-31 08:04:13,1547154000,0.0,0.0,59.29,59.29,0.47,1019.0,5.63,8.74,68.0,0.0,3.0,10.0
1969-12-31 08:04:14,1547157600,0.0,0.0,60.22,60.22,0.44,1018.8,5.57,9.59,76.0,0.0,2.0,10.0
1969-12-31 08:04:15,1547161200,0.0,0.0,60.62,60.62,0.43,1018.9,4.73,8.44,130.0,0.01,1.0,10.0
1969-12-31 08:04:16,1547164800,0.0,0.0,60.05,60.05,0.43,1019.1,2.94,6.34,171.0,0.01,0.0,10.0
1969-12-31 08:04:17,1547168400,0.0,0.0,55.44,55.44,0.52,1019.5,3.3,4.7,154.0,0.01,0.0,10.0
1969-12-31 08:04:18,1547172000,0.0,0.0,51.21,51.21,0.56,1020.0,3.45,4.89,74.0,0.02,0.0,10.0
1969-12-31 08:04:19,1547175600,0.0,0.0,47.97,46.51,0.62,1020.4,4.02,5.09,292.0,0.02,0.0,9.997
1969-12-31 08:04:20,1547179200,0.0,0.0,46.3,44.19,0.65,1020.5,4.54,6.03,347.0,0.04,0.0,10.0
1969-12-31 08:04:21,1547182800,0.0,0.0,44.96,42.39,0.66,1020.6,4.86,6.45,10.0,0.02,0.0,10.0
1969-12-31 08:04:22,1547186400,0.0,0.0,44.82,42.01,0.65,1020.7,5.18,6.45,358.0,0.03,0.0,9.997
1969-12-31 08:04:23,1547190000,0.0,0.0,43.25,40.36,0.68,1020.4,4.91,7.05,33.0,0.03,0.0,9.997
1969-12-31 08:04:24,1547193600,0.0,0.0,43.84,40.84,0.66,1020.1,5.21,7.43,32.0,0.02,0.0,9.997
1969-12-31 08:04:25,1547197200,0.0,0.0,42.47,39.12,0.7,1020.0,5.36,7.32,27.0,0.02,0.0,9.997
1969-12-31 08:04:26,1547200800,0.0,0.0,42.31,39.04,0.68,1020.4,5.2,8.29,33.0,0.02,0.0,9.997
1969-12-31 08:04:27,1547204400,0.0,0.0,41.39,37.47,0.69,1018.8,5.91,8.55,25.0,0.02,0.0,9.997
1969-12-31 08:04:28,1547208000,0.0,0.0,42.06,38.35,0.66,1018.2,5.78,9.01,37.0,0.02,0.0,9.997
1969-12-31 08:04:29,1547211600,0.0,0.0,40.88,37.22,0.7,1019.7,5.39,9.25,37.0,0.02,0.0,9.997
1969-12-31 08:04:30,1547215200,0.0,0.0,42.15,38.19,0.67,1018.7,6.22,9.5,53.0,0.05,0.0,10.0
1969-12-31 08:04:31,1547218800,0.0,0.0,41.3,38.08,0.69,1019.1,4.89,8.85,57.0,0.05,0.0,10.0
1969-12-31 08:04:32,1547222400,0.0,0.0,43.71,40.63,0.65,1019.2,5.29,8.99,63.0,0.05,0.0,10.0
1969-12-31 08:04:33,1547226000,0.0,0.0,45.85,42.78,0.64,1020.0,5.91,9.4,72.0,0.05,1.0,10.0
1969-12-31 08:04:34,1547229600,0.0,0.0,50.02,50.02,0.57,1021.7,5.07,9.89,84.0,0.05,2.0,10.0
1969-12-31 08:04:35,1547233200,0.0,0.0,51.16,51.16,0.55,1019.5,5.43,10.2,85.0,0.05,3.0,10.0
1969-12-31 08:04:36,1547236800,0.0,0.0,53.03,53.03,0.5,1017.9,6.56,11.29,81.0,0.05,3.0,10.0
1969-12-31 08:04:37,1547240400,0.0,0.0,54.11,54.11,0.48,1016.6,8.22,14.19,85.0,0.05,3.0,10.0
1969-12-31 08:04:38,1547244000,0.0,0.0,55.1,55.1,0.47,1016.4,8.21,14.56,88.0,0.05,2.0,10.0
1969-12-31 08:04:39,1547247600,0.0,0.0,55.5,55.5,0.46,1017.1,8.07,13.5,93.0,0.05,1.0,10.0
1969-12-31 08:04:40,1547251200,0.0,0.0,55.1,55.1,0.47,1016.7,7.4,11.71,104.0,0.05,0.0,10.0
1969-12-31 08:04:41,1547254800,0.0,0.0,51.97,51.97,0.52,1016.6,6.38,10.19,120.0,0.05,0.0,10.0
1969-12-31 08:04:42,1547258400,0.0,0.0,48.88,45.77,0.58,1015.8,7.15,8.99,103.0,0.11,0.0,10.0
1969-12-31 08:04:43,1547262000,0.0,0.0,47.47,44.11,0.61,1015.7,7.07,9.36,105.0,0.15,0.0,10.0
1969-12-31 08:04:44,1547265600,0.0,0.0,46.17,42.63,0.63,1015.4,6.87,9.05,112.0,0.17,0.0,10.0
1969-12-31 08:04:45,1547269200,0.0,0.0,46.26,42.66,0.65,1014.2,7.05,11.09,84.0,0.14,0.0,10.0
1969-12-31 08:04:46,1547272800,0.0,0.0,45.72,41.86,0.65,1014.3,7.34,11.25,99.0,0.19,0.0,10.0
1969-12-31 08:04:47,1547276400,0.0,0.0,45.94,41.85,0.64,1014.5,7.94,11.75,111.0,0.06,0.0,8.934
1969-12-31 08:04:48,1547280000,0.0,0.0,45.98,42.56,0.64,1015.0,6.58,11.66,111.0,0.3,0.0,9.542
1969-12-31 08:04:49,1547283600,0.0003,0.05,45.54,42.26,0.67,1014.8,6.16,12.07,120.0,0.75,0.0,8.857
1969-12-31 08:04:50,1547287200,0.0042,0.13,46.09,41.63,0.69,1014.1,8.88,15.49,151.0,0.9,0.0,8.553
1969-12-31 08:04:51,1547290800,0.0209,0.3,45.36,40.99,0.73,1015.1,8.28,14.39,157.0,0.98,0.0,8.515
1969-12-31 08:04:52,1547294400,0.0236,0.32,44.13,39.38,0.76,1015.2,8.52,13.25,182.0,1.0,0.0,8.515
1969-12-31 08:04:53,1547298000,0.0433,0.82,42.13,36.36,0.78,1014.2,9.81,16.25,169.0,0.96,0.0,8.493
1969-12-31 08:04:54,1547301600,0.0211,0.84,41.56,38.12,0.84,1014.7,5.25,12.18,107.0,0.95,0.0,10.0
1969-12-31 08:04:55,1547305200,0.0073,0.35,41.69,38.23,0.86,1016.5,5.32,9.03,106.0,0.98,0.0,8.943
1969-12-31 08:04:56,1547308800,0.0087,0.66,42.28,39.52,0.87,1015.8,4.51,8.53,88.0,0.95,0.0,9.045
1969-12-31 08:04:57,1547312400,0.0149,0.65,43.17,40.25,0.87,1015.8,4.93,7.63,92.0,0.92,1.0,8.124
1969-12-31 08:04:58,1547316000,0.0056,0.29,45.43,43.21,0.83,1018.1,4.49,8.55,92.0,0.95,2.0,7.602
1969-12-31 08:04:59,1547319600,0.0087,0.29,46.13,43.61,0.82,1017.4,5.1,7.79,55.0,0.98,2.0,7.34
1969-12-31 08:05:00,1547323200,0.0087,0.2,45.92,42.66,0.84,1016.5,6.27,9.37,42.0,0.95,2.0,5.678
1969-12-31 08:05:01,1547326800,0.0081,0.25,45.51,40.65,0.83,1015.9,9.54,12.42,25.0,0.91,2.0,8.264
1969-12-31 08:05:02,1547330400,0.014,0.42,45.12,39.56,0.8,1016.2,11.18,14.65,33.0,0.97,2.0,8.791
1969-12-31 08:05:03,1547334000,0.0196,0.38,44.97,39.3,0.77,1017.1,11.39,16.89,37.0,1.0,1.0,9.747
1969-12-31 08:05:04,1547337600,0.0182,0.44,44.22,38.45,0.79,1017.0,11.15,16.31,42.0,0.93,0.0,10.0
1969-12-31 08:05:05,1547341200,0.0096,0.28,43.71,38.05,0.78,1018.5,10.49,15.88,43.0,0.89,0.0,10.0
1969-12-31 08:05:06,1547344800,0.003,0.12,43.47,37.66,0.78,1019.1,10.72,15.95,48.0,0.97,0.0,10.0
1969-12-31 08:05:07,1547348400,0.0024,0.06,43.55,38.52,0.79,1019.4,8.86,15.15,68.0,0.93,0.0,9.997
1969-12-31 08:05:08,1547352000,0.0006,0.06,42.92,37.75,0.81,1019.7,8.84,13.98,64.0,0.97,0.0,8.63
1969-12-31 08:05:09,1547355600,0.0012,0.06,43.28,38.02,0.8,1018.5,9.24,16.17,62.0,0.93,0.0,8.515
1969-12-31 08:05:10,1547359200,0.0051,0.51,42.58,38.44,0.83,1019.8,6.67,13.91,77.0,1.0,0.0,8.858
1969-12-31 08:05:11,1547362800,0.0,0.0,42.26,38.02,0.83,1019.6,6.71,12.78,58.0,0.96,0.0,9.997
1969-12-31 08:05:12,1547366400,0.0011,0.11,41.73,37.14,0.84,1019.0,7.16,13.75,40.0,0.85,0.0,8.592
1969-12-31 08:05:13,1547370000,0.0043,0.42,41.4,37.91,0.84,1019.4,5.28,10.99,78.0,0.49,0.0,9.085
1969-12-31 08:05:14,1547373600,0.0006,0.06,41.06,37.82,0.86,1019.6,4.86,8.8,67.0,0.78,0.0,9.845
1969-12-31 08:05:15,1547377200,0.0,0.0,40.02,35.87,0.84,1018.3,5.88,9.21,47.0,0.39,0.0,9.997
1969-12-31 08:05:16,1547380800,0.0,0.0,38.69,34.71,0.86,1019.2,5.3,8.13,17.0,0.4,0.0,9.656
1969-12-31 08:05:17,1547384400,0.0,0.0,38.53,34.3,0.84,1019.2,5.58,8.28,45.0,0.12,0.0,9.59
1969-12-31 08:05:18,1547388000,0.0,0.0,37.94,33.52,0.85,1019.6,5.7,9.96,66.0,0.14,0.0,9.036
1969-12-31 08:05:19,1547391600,0.0,0.0,37.57,32.2,0.84,1018.3,7.02,9.25,65.0,0.14,0.0,8.983
1969-12-31 08:05:20,1547395200,0.0,0.0,39.5,35.33,0.83,1018.7,5.76,9.0,57.0,0.41,0.0,5.673
1969-12-31 08:05:21,1547398800,0.0,0.0,41.78,37.24,0.83,1019.4,7.08,11.83,68.0,0.46,1.0,7.13
1969-12-31 08:05:22,1547402400,0.0022,0.09,44.17,39.97,0.77,1019.9,7.37,13.1,80.0,0.51,2.0,8.125
1969-12-31 08:05:23,1547406000,0.0026,0.07,46.5,42.3,0.71,1020.6,8.46,14.65,77.0,0.4,3.0,10.0
1969-12-31 08:05:24,1547409600,0.0031,0.06,47.67,43.41,0.66,1018.4,9.28,15.02,72.0,0.05,3.0,10.0
1969-12-31 08:05:25,1547413200,0.0025,0.06,48.58,44.1,0.64,1018.1,10.52,16.45,74.0,0.05,3.0,10.0
1969-12-31 08:05:26,1547416800,0.0025,0.06,50.0,50.0,0.58,1017.4,11.75,17.39,78.0,0.05,2.0,10.0
1969-12-31 08:05:27,1547420400,0.0026,0.07,50.81,50.81,0.52,1017.4,10.84,16.07,76.0,0.05,1.0,10.0
1969-12-31 08:05:28,1547424000,0.0013,0.07,49.71,46.12,0.54,1017.6,8.76,13.02,80.0,0.1,0.0,10.0
1969-12-31 08:05:29,1547427600,0.0,0.0,48.87,46.03,0.57,1018.0,6.57,10.26,92.0,0.58,0.0,9.997
1969-12-31 08:05:30,1547431200,0.0,0.0,47.99,44.96,0.61,1017.3,6.6,10.14,79.0,0.92,0.0,9.997
1969-12-31 08:05:31,1547434800,0.0006,0.06,47.36,43.54,0.59,1018.4,8.04,13.96,77.0,0.85,0.0,9.997
1969-12-31 08:05:32,1547438400,0.0,0.0,46.42,42.22,0.61,1018.2,8.43,12.91,72.0,0.95,0.0,9.997
1969-12-31 08:05:33,1547442000,0.0,0.0,46.07,41.64,0.63,1017.0,8.77,14.33,68.0,0.96,0.0,9.997
1969-12-31 08:05:34,1547445600,0.0,0.0,45.05,40.67,0.65,1017.5,8.16,14.0,70.0,0.96,0.0,9.997
1969-12-31 08:05:35,1547449200,0.0,0.0,43.68,39.78,0.68,1017.5,6.62,13.06,66.0,0.89,0.0,9.997
1969-12-31 08:05:36,1547452800,0.0,0.0,42.32,37.35,0.7,1018.1,8.12,12.7,72.0,0.63,0.0,9.997
1969-12-31 08:05:37,1547456400,0.0,0.0,43.03,38.78,0.7,1016.5,7.03,13.32,68.0,0.69,0.0,9.997
1969-12-31 08:05:38,1547460000,0.0,0.0,42.78,37.75,0.7,1017.8,8.47,14.07,78.0,0.4,0.0,9.997
1969-12-31 08:05:39,1547463600,0.0,0.0,42.62,37.9,0.71,1017.5,7.76,13.76,71.0,0.36,0.0,9.997
1969-12-31 08:05:40,1547467200,0.0,0.0,42.61,37.36,0.72,1015.5,8.86,14.25,72.0,0.59,0.0,9.997
1969-12-31 08:05:41,1547470800,0.0,0.0,42.57,37.86,0.72,1015.0,7.7,12.65,81.0,0.79,0.0,9.997
1969-12-31 08:05:42,1547474400,0.0003,0.03,41.92,37.1,0.74,1015.7,7.66,12.94,75.0,0.62,0.0,9.997
1969-12-31 08:05:43,1547478000,0.0058,0.14,41.85,36.95,0.77,1017.5,7.78,12.28,74.0,0.95,0.0,10.0
1969-12-31 08:05:44,1547481600,0.0301,0.64,41.81,36.54,0.81,1016.5,8.53,14.03,78.0,1.0,0.0,10.0
1969-12-31 08:05:45,1547485200,0.0537,0.83,41.65,36.28,0.83,1017.7,8.65,15.63,83.0,0.97,1.0,9.22
1969-12-31 08:05:46,1547488800,0.0756,0.85,42.04,36.51,0.83,1018.1,9.2,16.08,81.0,0.97,2.0,7.071
1969-12-31 08:05:47,1547492400,0.0635,0.87,41.66,36.07,0.85,1017.7,9.13,14.11,75.0,1.0,2.0,4.996
1969-12-31 08:05:48,1547496000,0.09,0.85,41.51,37.16,0.87,1016.7,6.64,11.81,91.0,1.0,2.0,5.27
1969-12-31 08:05:49,1547499600,0.062,0.85,41.88,37.16,0.88,1014.9,7.43,11.59,70.0,0.97,2.0,5.442
1969-12-31 08:05:50,1547503200,0.114,0.85,41.96,37.22,0.89,1015.2,7.52,12.15,60.0,0.97,2.0,2.896
1969-12-31 08:05:51,1547506800,0.1151,0.87,41.58,36.56,0.89,1015.2,7.9,14.29,40.0,0.97,1.0,4.742
1969-12-31 08:05:52,1547510400,0.0579,0.83,41.52,36.68,0.9,1014.9,7.54,12.44,50.0,1.0,0.0,6.588
1969-12-31 08:05:53,1547514000,0.0644,0.84,41.17,36.8,0.89,1015.1,6.58,9.5,40.0,1.0,0.0,6.329
1969-12-31 08:05:54,1547517600,0.0273,0.84,40.8,37.19,0.9,1014.4,5.3,8.63,68.0,1.0,0.0,9.679
1969-12-31 08:05:55,1547521200,0.0214,0.8,40.7,37.46,0.91,1016.1,4.79,6.9,69.0,1.0,0.0,7.903
1969-12-31 08:05:56,1547524800,0.013,0.73,41.58,37.26,0.89,1015.3,6.6,8.9,121.0,1.0,0.0,8.393
1969-12-31 08:05:57,1547528400,0.0028,0.14,41.31,38.02,0.9,1015.7,5.0,8.81,87.0,1.0,0.0,9.177
1969-12-31 08:05:58,1547532000,0.001,0.07,41.51,37.93,0.89,1017.1,5.44,7.79,112.0,0.97,0.0,9.177
1969-12-31 08:05:59,1547535600,0.0002,0.02,41.02,37.87,0.89,1017.3,4.74,7.1,112.0,0.97,0.0,8.515
1969-12-31 08:06:00,1547539200,0.0,0.0,40.88,38.08,0.9,1017.2,4.29,7.17,128.0,0.97,0.0,8.515
1969-12-31 08:06:01,1547542800,0.0011,0.11,41.1,38.45,0.88,1016.9,4.16,7.51,108.0,0.97,0.0,8.515
1969-12-31 08:06:02,1547546400,0.0,0.0,41.04,38.26,0.89,1017.0,4.3,6.55,125.0,1.0,0.0,8.515
1969-12-31 08:06:03,1547550000,0.0002,0.02,40.99,38.09,0.89,1016.0,4.43,6.99,133.0,1.0,0.0,8.515
1969-12-31 08:06:04,1547553600,0.0,0.0,40.91,37.61,0.88,1016.5,4.91,8.23,120.0,1.0,0.0,8.287
1969-12-31 08:06:05,1547557200,0.0003,0.03,40.5,37.52,0.89,1016.2,4.44,7.83,114.0,1.0,0.0,8.166
1969-12-31 08:06:06,1547560800,0.0006,0.06,41.22,37.87,0.88,1016.6,5.05,9.14,118.0,1.0,0.0,9.177
1969-12-31 08:06:07,1547564400,0.0013,0.12,41.24,36.81,0.89,1016.8,6.68,10.95,105.0,1.0,0.0,7.795
1969-12-31 08:06:08,1547568000,0.0013,0.1,41.66,37.81,0.87,1015.5,5.88,10.84,111.0,1.0,0.0,6.905
1969-12-31 08:06:09,1547571600,0.0013,0.12,42.55,38.09,0.87,1016.1,7.23,12.1,120.0,1.0,1.0,7.258
1969-12-31 08:06:10,1547575200,0.0011,0.1,44.07,39.65,0.85,1017.9,7.78,13.65,134.0,1.0,2.0,8.06
1969-12-31 08:06:11,1547578800,0.0039,0.13,44.64,40.4,0.83,1017.6,7.64,15.47,118.0,0.89,2.0,7.502
1969-12-31 08:06:12,1547582400,0.02,0.22,45.95,41.9,0.79,1016.3,7.88,15.48,133.0,0.98,2.0,7.725
1969-12-31 08:06:13,1547586000,0.0039,0.17,45.94,41.24,0.78,1015.3,9.36,18.1,146.0,0.98,2.0,8.616
1969-12-31 08:06:14,1547589600,0.0204,0.71,45.8,41.93,0.78,1014.7,7.4,17.08,159.0,0.95,2.0,8.616
1969-12-31 08:06:15,1547593200,0.0397,0.8,45.64,42.48,0.81,1013.5,5.98,17.86,160.0,0.95,1.0,8.424
1969-12-31 08:06:16,1547596800,0.0472,0.89,44.93,40.9,0.84,1015.4,7.37,16.38,163.0,0.95,0.0,6.323
1969-12-31 08:06:17,1547600400,0.0234,0.84,44.56,40.55,0.85,1013.7,7.16,15.37,138.0,0.98,0.0,7.09
1969-12-31 08:06:18,1547604000,0.0333,0.85,44.36,40.21,0.87,1015.1,7.34,14.77,106.0,0.92,0.0,6.404
1969-12-31 08:06:19,1547607600,0.0305,0.64,45.41,41.12,0.87,1016.1,8.1,15.12,151.0,0.98,0.0,5.736
1969-12-31 08:06:20,1547611200,0.0329,0.81,45.29,41.33,0.89,1017.0,7.36,15.4,221.0,0.88,0.0,6.618
1969-12-31 08:06:21,1547614800,0.014,0.64,45.95,42.12,0.88,1017.5,7.39,15.89,256.0,0.88,0.0,6.618
1969-12-31 08:06:22,1547618400,0.0161,0.78,46.27,42.74,0.89,1018.1,6.91,17.94,196.0,0.88,0.0,5.734
1969-12-31 08:06:23,1547622000,0.0024,0.23,46.42,43.21,0.87,1018.7,6.34,14.99,214.0,0.95,0.0,6.799
1969-12-31 08:06:24,1547625600,0.0029,0.3,45.75,42.98,0.9,1018.8,5.37,11.54,192.0,0.94,0.0,5.74
1969-12-31 08:06:25,1547629200,0.0069,0.55,46.25,44.09,0.88,1018.8,4.6,10.4,183.0,0.82,0.0,4.936
1969-12-31 08:06:26,1547632800,0.0025,0.24,46.26,44.37,0.89,1019.2,4.23,13.28,228.0,0.72,0.0,4.401
1969-12-31 08:06:27,1547636400,0.0006,0.06,45.89,43.28,0.89,1019.6,5.17,12.26,229.0,0.83,0.0,3.648
1969-12-31 08:06:28,1547640000,0.0021,0.21,46.82,43.67,0.9,1019.7,6.39,12.82,228.0,1.0,0.0,3.894
1969-12-31 08:06:29,1547643600,0.0021,0.16,46.3,43.63,0.91,1018.7,5.37,12.14,255.0,0.77,0.0,4.037
1969-12-31 08:06:30,1547647200,0.0019,0.19,46.7,43.22,0.85,1019.0,6.99,14.48,247.0,0.46,0.0,8.227
1969-12-31 08:06:31,1547650800,0.0017,0.17,47.27,43.36,0.83,1019.4,8.18,15.72,237.0,0.45,0.0,8.227
1969-12-31 08:06:32,1547654400,0.0011,0.11,48.03,45.07,0.84,1020.3,6.49,15.34,240.0,0.7,0.0,6.894
1969-12-31 08:06:33,1547658000,0.0,0.0,49.34,47.2,0.8,1021.5,5.4,15.49,206.0,0.51,1.0,10.0
1969-12-31 08:06:34,1547661600,0.0022,0.16,51.63,51.63,0.79,1021.8,6.67,12.99,182.0,0.65,2.0,10.0
1969-12-31 08:06:35,1547665200,0.0025,0.08,53.01,53.01,0.78,1021.9,8.63,16.18,172.0,0.71,2.0,10.0
1969-12-31 08:06:36,1547668800,0.0042,0.1,54.35,54.35,0.77,1020.9,8.39,17.09,184.0,0.73,3.0,10.0
1969-12-31 08:06:37,1547672400,0.0016,0.08,55.2,55.2,0.75,1020.0,8.38,17.37,187.0,0.71,2.0,10.0
1969-12-31 08:06:38,1547676000,0.002,0.05,55.52,55.52,0.74,1020.1,8.62,17.44,194.0,0.71,2.0,10.0
1969-12-31 08:06:39,1547679600,0.0028,0.1,55.24,55.24,0.76,1020.0,8.76,16.81,189.0,0.72,1.0,10.0
1969-12-31 08:06:40,1547683200,0.0075,0.27,54.97,54.97,0.78,1019.9,8.74,15.95,193.0,0.84,0.0,10.0
1969-12-31 08:06:41,1547686800,0.0104,0.27,53.64,53.64,0.82,1019.8,7.89,14.61,194.0,0.75,0.0,10.0
1969-12-31 08:06:42,1547690400,0.0504,0.75,52.98,52.98,0.87,1019.9,6.1,12.07,176.0,0.85,0.0,10.0
1969-12-31 08:06:43,1547694000,0.0521,0.79,52.67,52.67,0.89,1019.9,7.15,11.14,175.0,0.88,0.0,8.687
1969-12-31 08:06:44,1547697600,0.0914,0.87,51.99,51.99,0.91,1020.3,6.91,14.95,177.0,0.98,0.0,4.275
1969-12-31 08:06:45,1547701200,0.0142,0.78,52.11,52.11,0.9,1020.3,8.28,17.6,209.0,0.98,0.0,6.718
1969-12-31 08:06:46,1547704800,0.0176,0.64,52.05,52.05,0.91,1019.8,7.21,20.29,197.0,0.95,0.0,9.177
1969-12-31 08:06:47,1547708400,0.0137,0.61,52.82,52.82,0.87,1019.8,7.75,23.39,223.0,0.95,0.0,8.515
1969-12-31 08:06:48,1547712000,0.0078,0.62,52.94,52.94,0.85,1019.2,10.05,23.27,214.0,0.94,0.0,8.515
1969-12-31 08:06:49,1547715600,0.011,0.24,52.49,52.49,0.85,1018.4,9.18,24.5,200.0,0.91,0.0,8.515
1969-12-31 08:06:50,1547719200,0.0385,0.65,52.77,52.77,0.85,1017.4,9.63,25.63,201.0,0.74,0.0,8.384
1969-12-31 08:06:51,1547722800,0.0687,0.68,53.1,53.1,0.86,1016.5,13.53,26.64,198.0,0.72,0.0,8.515
1969-12-31 08:06:52,1547726400,0.0719,0.85,53.27,53.27,0.88,1016.1,11.63,26.03,198.0,1.0,0.0,6.815
