,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 16:16:51,1549890000,0.0,0.0,36.01,33.72,0.83,3.11,4.96,209.0,0.38,0.0,5.043,
1969-12-31 16:16:52,1549893600,0.0,0.0,35.44,31.9,0.85,4.15,5.44,142.0,0.3,0.0,5.29,
1969-12-31 16:16:53,1549897200,0.0,0.0,34.76,31.87,0.87,3.46,4.91,145.0,0.08,0.0,6.499,
1969-12-31 16:16:54,1549900800,0.0,0.0,35.7,32.83,0.85,3.55,4.91,150.0,0.08,0.0,6.499,
1969-12-31 16:16:55,1549904400,0.0,0.0,40.1,37.72,0.78,3.7,5.19,146.0,0.12,1.0,5.489,
1969-12-31 16:16:56,1549908000,0.0,0.0,44.32,42.95,0.72,3.29,5.33,164.0,0.52,2.0,3.648,
1969-12-31 16:16:57,1549911600,0.0,0.0,46.95,45.5,0.65,3.8,7.09,140.0,1.0,2.0,1.833,
1969-12-31 16:16:58,1549915200,0.0,0.0,49.41,47.89,0.59,4.43,8.02,128.0,0.12,4.0,5.306,
1969-12-31 16:16:59,1549918800,0.0,0.0,50.54,50.54,0.55,4.37,8.39,124.0,0.12,4.0,5.135,
1969-12-31 16:17:00,1549922400,0.0,0.0,51.65,51.65,0.52,5.21,8.61,112.0,0.46,3.0,6.408,
1969-12-31 16:17:01,1549926000,0.0,0.0,51.42,51.42,0.53,5.43,8.84,114.0,0.5,2.0,6.519,
1969-12-31 16:17:02,1549929600,0.0,0.0,50.85,50.85,0.54,5.55,7.94,116.0,0.9,1.0,6.519,
1969-12-31 16:17:03,1549933200,0.0,0.0,50.33,50.33,0.57,4.7,6.77,135.0,0.99,0.0,6.519,
1969-12-31 16:17:04,1549936800,0.0,0.0,49.04,48.01,0.6,3.67,5.09,147.0,0.86,0.0,6.447,
1969-12-31 16:17:05,1549940400,0.0,0.0,46.79,45.89,0.65,3.15,4.61,217.0,0.59,0.0,5.489,
1969-12-31 16:17:06,1549944000,0.0,0.0,44.79,43.71,0.7,3.07,4.37,166.0,0.11,0.0,5.761,
1969-12-31 16:17:07,1549947600,0.0,0.0,43.3,42.01,0.74,3.09,3.99,138.0,0.0,0.0,5.605,
1969-12-31 16:17:08,1549951200,0.0,0.0,42.25,39.91,0.76,4.02,5.31,100.0,0.0,0.0,5.761,
1969-12-31 16:17:09,1549954800,0.0,0.0,40.77,38.52,0.81,3.66,5.83,104.0,0.0,0.0,5.761,
1969-12-31 16:17:10,1549958400,0.0,0.0,39.59,37.59,0.8,3.27,5.7,119.0,0.0,0.0,6.519,
1969-12-31 16:17:11,1549962000,0.0,0.0,38.99,36.87,0.81,3.3,5.66,107.0,0.0,0.0,6.519,
1969-12-31 16:17:12,1549965600,0.0,0.0,38.44,36.0,0.81,3.53,5.21,103.0,0.0,0.0,6.519,
1969-12-31 16:17:13,1549969200,0.0,0.0,38.3,35.79,0.81,3.57,5.84,90.0,0.44,0.0,6.519,
1969-12-31 16:17:14,1549972800,0.0,0.0,38.27,35.54,0.81,3.77,6.36,86.0,0.09,0.0,6.231,
1969-12-31 16:17:15,1549976400,0.0,0.0,38.02,34.99,0.83,4.04,6.36,101.0,0.0,0.0,6.519,
1969-12-31 16:17:16,1549980000,0.0,0.0,37.91,34.86,0.82,4.05,6.29,97.0,0.08,0.0,6.519,
1969-12-31 16:17:17,1549983600,0.0,0.0,37.99,34.75,0.83,4.26,7.01,98.0,0.33,0.0,6.519,
1969-12-31 16:17:18,1549987200,0.0,0.0,38.34,35.62,0.82,3.78,6.09,92.0,0.31,0.0,6.366,
1969-12-31 16:17:19,1549990800,0.0,0.0,39.4,36.84,0.81,3.78,6.15,92.0,0.25,1.0,6.327,
1969-12-31 16:17:20,1549994400,0.0,0.0,40.9,38.92,0.78,3.42,5.91,96.0,0.39,2.0,6.144,
1969-12-31 16:17:21,1549998000,0.0,0.0,42.45,39.21,0.74,5.19,7.9,100.0,0.15,3.0,6.225,
1969-12-31 16:17:22,1550001600,0.0,0.0,43.16,40.46,0.73,4.62,7.53,80.0,0.18,4.0,6.519,
1969-12-31 16:17:23,1550005200,0.0,0.0,43.73,40.79,0.74,5.09,8.48,60.0,0.23,4.0,6.519,
1969-12-31 16:17:24,1550008800,0.0,0.0,44.65,41.89,0.71,5.05,8.38,63.0,0.27,3.0,6.467,
1969-12-31 16:17:25,1550012400,0.0,0.0,45.13,41.56,0.7,6.54,8.38,68.0,0.27,3.0,6.467,
1969-12-31 16:17:26,1550016000,0.0,0.0,45.34,41.64,0.7,6.86,11.6,76.0,0.29,1.0,6.519,
1969-12-31 16:17:27,1550019600,0.0,0.0,45.64,42.39,0.7,6.15,10.06,56.0,0.24,0.0,6.231,
1969-12-31 16:17:28,1550023200,0.0,0.0,45.13,42.19,0.72,5.46,10.06,355.0,0.24,0.0,6.231,
1969-12-31 16:17:29,1550026800,0.0,0.0,44.45,41.16,0.74,5.84,9.44,20.0,0.3,0.0,6.519,
1969-12-31 16:17:30,1550030400,0.0,0.0,44.17,40.05,0.76,7.22,13.38,53.0,0.42,0.0,6.519,
1969-12-31 16:17:31,1550034000,0.0035,0.11,43.62,39.35,0.79,7.28,12.43,88.0,0.5,0.0,5.29,
1969-12-31 16:17:32,1550037600,0.0197,0.57,43.68,39.98,0.81,6.27,11.46,55.0,0.89,0.0,4.225,
1969-12-31 16:17:33,1550041200,0.0719,0.95,43.16,40.12,0.87,5.1,10.1,38.0,0.66,0.0,3.768,
1969-12-31 16:17:34,1550044800,0.1127,1.0,42.98,39.66,0.88,5.45,10.84,93.0,0.9,0.0,3.198,
1969-12-31 16:17:35,1550048400,0.0878,1.0,44.06,39.34,0.88,8.41,14.48,105.0,0.9,0.0,3.58,
1969-12-31 16:17:36,1550052000,0.0766,0.97,44.69,40.12,0.87,8.41,14.26,112.0,0.89,0.0,3.073,
1969-12-31 16:17:37,1550055600,0.0427,0.97,45.79,40.99,0.84,9.54,17.89,119.0,0.84,0.0,3.42,
1969-12-31 16:17:38,1550059200,0.0443,0.88,47.76,43.07,0.78,10.55,20.85,134.0,0.86,0.0,2.674,
1969-12-31 16:17:39,1550062800,0.0783,0.98,47.59,43.04,0.77,10.03,15.2,117.0,0.9,0.0,3.044,
1969-12-31 16:17:40,1550066400,0.2066,1.0,47.5,43.64,0.81,8.19,16.38,72.0,0.89,0.0,2.968,
1969-12-31 16:17:41,1550070000,0.2727,1.0,46.28,42.06,0.86,8.39,12.36,68.0,0.9,0.0,3.337,
1969-12-31 16:17:42,1550073600,0.3571,1.0,45.32,39.82,0.9,11.12,19.02,93.0,0.9,0.0,1.518,
1969-12-31 16:17:43,1550077200,0.295,1.0,45.69,39.74,0.92,12.84,22.22,111.0,1.0,1.0,1.339,
1969-12-31 16:17:44,1550080800,0.1693,1.0,46.79,41.01,0.91,13.27,23.01,117.0,0.9,2.0,2.932,
1969-12-31 16:17:45,1550084400,0.1693,1.0,48.28,43.11,0.88,12.51,23.01,128.0,0.9,2.0,2.932,
1969-12-31 16:17:46,1550088000,0.0706,0.93,48.9,44.1,0.9,11.8,19.44,127.0,1.0,3.0,2.337,
1969-12-31 16:17:47,1550091600,0.1072,0.82,50.11,50.11,0.9,12.71,20.79,127.0,1.0,3.0,1.903,
1969-12-31 16:17:48,1550095200,0.0507,0.85,51.92,51.92,0.9,13.02,22.67,133.0,1.0,2.0,1.961,
1969-12-31 16:17:49,1550098800,0.0544,0.71,53.74,53.74,0.87,12.44,21.92,136.0,0.88,2.0,5.169,
1969-12-31 16:17:50,1550102400,0.0494,0.66,55.66,55.66,0.83,11.78,21.43,149.0,0.99,1.0,5.693,
1969-12-31 16:17:51,1550106000,0.0413,0.48,56.19,56.19,0.85,10.55,19.35,156.0,0.86,0.0,5.3,
1969-12-31 16:17:52,1550109600,0.0137,0.18,55.94,55.94,0.85,8.57,15.64,139.0,0.76,0.0,6.381,
1969-12-31 16:17:53,1550113200,0.0137,0.18,55.93,55.93,0.85,8.93,15.64,134.0,0.76,0.0,6.381,
1969-12-31 16:17:54,1550116800,0.0137,0.18,55.47,55.47,0.88,10.77,15.64,145.0,0.76,0.0,6.381,
1969-12-31 16:17:55,1550120400,0.0515,0.69,56.57,56.57,0.89,11.99,22.37,147.0,1.0,0.0,3.752,
1969-12-31 16:17:56,1550124000,0.126,0.96,57.71,57.71,0.9,12.52,21.29,149.0,0.82,0.0,2.887,
1969-12-31 16:17:57,1550127600,0.0498,0.79,57.29,57.29,0.93,14.01,22.42,140.0,0.65,0.0,2.142,
1969-12-31 16:17:58,1550131200,0.1273,0.96,57.64,57.64,0.92,12.77,22.79,138.0,0.89,0.0,5.952,
1969-12-31 16:17:59,1550134800,0.0509,0.73,58.82,58.82,0.91,14.34,25.69,141.0,0.77,0.0,3.794,
1969-12-31 16:18:00,1550138400,0.0907,0.69,60.3,60.3,0.88,17.38,32.68,142.0,0.63,0.0,3.855,
1969-12-31 16:18:01,1550142000,0.0616,0.88,60.03,60.03,0.88,14.97,29.41,154.0,0.54,0.0,4.694,
1969-12-31 16:18:02,1550145600,0.0553,0.7,60.5,60.5,0.87,16.98,29.02,157.0,0.55,0.0,5.183,
1969-12-31 16:18:03,1550149200,0.0837,0.89,59.56,59.56,0.88,15.94,25.35,160.0,0.68,0.0,2.964,
1969-12-31 16:18:04,1550152800,0.0557,0.89,58.4,58.4,0.89,15.38,27.59,180.0,0.77,0.0,5.446,
1969-12-31 16:18:05,1550156400,0.1234,0.88,55.78,55.78,0.87,13.62,25.12,218.0,0.89,0.0,5.811,
1969-12-31 16:18:06,1550160000,0.1234,0.88,54.64,54.64,0.87,13.63,25.12,229.0,0.89,0.0,5.811,
1969-12-31 16:18:07,1550163600,0.0068,0.24,54.19,54.19,0.85,12.81,21.83,225.0,0.89,0.0,6.519,
1969-12-31 16:18:08,1550167200,0.0109,0.37,54.12,54.12,0.82,13.36,22.97,223.0,0.53,2.0,5.461,
1969-12-31 16:18:09,1550170800,0.0814,0.83,52.62,52.62,0.85,12.93,22.0,232.0,0.89,3.0,3.67,
1969-12-31 16:18:10,1550174400,0.1578,0.98,50.74,50.74,0.87,11.49,17.26,247.0,0.89,3.0,5.545,
1969-12-31 16:18:11,1550178000,0.1049,0.94,50.84,50.84,0.85,10.93,16.49,240.0,0.57,3.0,9.013,
1969-12-31 16:18:12,1550181600,0.0249,0.74,51.57,51.57,0.82,10.37,18.86,242.0,0.83,2.0,5.201,
1969-12-31 16:18:13,1550185200,0.0153,0.54,53.14,53.14,0.77,13.25,22.23,240.0,0.44,2.0,6.397,
1969-12-31 16:18:14,1550188800,0.0011,0.11,53.39,53.39,0.74,13.06,20.86,241.0,0.5,1.0,6.879,
1969-12-31 16:18:15,1550192400,0.0,0.0,52.76,52.76,0.72,10.95,18.27,240.0,0.47,0.0,7.234,
1969-12-31 16:18:16,1550196000,0.0006,0.08,51.55,51.55,0.72,9.76,15.1,219.0,0.59,0.0,7.234,
1969-12-31 16:18:17,1550199600,0.0009,0.09,50.43,50.43,0.74,10.16,17.07,208.0,0.44,0.0,6.467,
1969-12-31 16:18:18,1550203200,0.0031,0.16,49.49,45.65,0.75,9.3,17.04,196.0,0.51,0.0,6.519,
1969-12-31 16:18:19,1550206800,0.0028,0.24,49.47,45.32,0.75,10.19,18.34,184.0,0.41,0.0,6.174,
1969-12-31 16:18:20,1550210400,0.0086,0.52,48.69,44.21,0.78,10.6,18.06,182.0,0.66,0.0,5.771,
1969-12-31 16:18:21,1550214000,0.0771,0.84,48.0,43.26,0.82,10.89,17.75,191.0,0.77,0.0,4.027,
1969-12-31 16:18:22,1550217600,0.0636,0.95,47.48,42.67,0.86,10.69,17.67,203.0,0.89,0.0,6.389,
1969-12-31 16:18:23,1550221200,0.0291,0.78,46.92,41.97,0.87,10.7,17.54,214.0,0.89,0.0,4.907,
1969-12-31 16:18:24,1550224800,0.0291,0.78,46.22,46.22,0.86,10.7,17.54,214.0,0.89,0.0,4.907,
1969-12-31 16:18:25,1550228400,0.0142,0.45,46.42,41.54,0.85,10.14,15.77,222.0,0.54,0.0,5.98,
1969-12-31 16:18:26,1550232000,0.0115,0.35,45.88,41.38,0.83,8.86,15.61,226.0,0.45,0.0,6.519,
1969-12-31 16:18:27,1550235600,0.0003,0.03,45.11,40.34,0.8,9.08,14.59,218.0,0.26,0.0,6.519,
1969-12-31 16:18:28,1550239200,0.0094,0.2,45.54,40.87,0.77,9.07,14.09,212.0,0.41,0.0,6.519,
1969-12-31 16:18:29,1550242800,0.0057,0.28,45.05,40.07,0.76,9.57,16.92,210.0,0.41,0.0,6.519,
1969-12-31 16:18:30,1550246400,0.0052,0.06,45.26,40.31,0.75,9.62,15.33,209.0,0.3,0.0,6.347,
1969-12-31 16:18:31,1550250000,0.0024,0.15,46.14,41.7,0.75,8.86,15.15,209.0,0.26,1.0,6.005,
1969-12-31 16:18:32,1550253600,0.0015,0.07,47.7,43.13,0.72,10.17,18.83,217.0,0.48,2.0,5.644,
1969-12-31 16:18:33,1550257200,0.0068,0.27,47.72,43.67,0.73,8.78,16.17,225.0,0.95,3.0,3.021,
1969-12-31 16:18:34,1550260800,0.0175,0.61,48.29,44.12,0.71,9.41,18.04,245.0,0.59,3.0,5.524,
1969-12-31 16:18:35,1550264400,0.0125,0.48,47.27,42.95,0.75,9.2,18.0,260.0,0.81,3.0,6.447,
1969-12-31 16:18:36,1550268000,0.0315,0.7,47.59,43.8,0.74,8.09,14.62,246.0,0.62,3.0,5.477,
1969-12-31 16:18:37,1550271600,0.0048,0.15,48.17,44.34,0.7,8.47,15.01,234.0,0.51,2.0,5.933,
1969-12-31 16:18:38,1550275200,0.0011,0.12,47.26,42.6,0.72,10.13,18.5,240.0,0.7,1.0,6.354,
1969-12-31 16:18:39,1550278800,0.0024,0.07,47.67,44.38,0.71,7.0,12.48,242.0,0.42,0.0,6.519,
1969-12-31 16:18:40,1550282400,0.0004,0.02,46.56,43.13,0.73,6.83,10.72,240.0,0.42,0.0,6.519,
1969-12-31 16:18:41,1550286000,0.0,0.0,45.27,42.49,0.76,5.26,9.16,220.0,0.3,0.0,6.519,
1969-12-31 16:18:42,1550289600,0.0009,0.02,43.97,41.34,0.8,4.72,7.68,203.0,0.09,0.0,6.519,
1969-12-31 16:18:43,1550293200,0.0008,0.07,43.13,39.83,0.82,5.47,9.35,200.0,0.17,0.0,5.876,
1969-12-31 16:18:44,1550296800,0.0017,0.13,43.06,39.91,0.84,5.23,9.39,182.0,0.32,0.0,6.519,
1969-12-31 16:18:45,1550300400,0.0062,0.25,43.14,39.51,0.87,5.98,10.27,186.0,0.52,0.0,6.206,
1969-12-31 16:18:46,1550304000,0.0065,0.46,43.13,39.4,0.88,6.16,9.92,192.0,0.61,0.0,6.026,
1969-12-31 16:18:47,1550307600,0.0175,0.64,43.7,39.91,0.87,6.43,11.46,194.0,0.54,0.0,5.823,
1969-12-31 16:18:48,1550311200,0.0337,0.85,43.61,39.74,0.9,6.55,10.04,191.0,0.54,0.0,6.417,
1969-12-31 16:18:49,1550314800,0.0123,0.49,43.57,39.73,0.89,6.47,10.61,199.0,0.53,0.0,6.458,
1969-12-31 16:18:50,1550318400,0.0039,0.31,43.64,39.33,0.88,7.36,12.89,214.0,0.4,0.0,6.442,
1969-12-31 16:18:51,1550322000,0.0035,0.14,43.13,39.42,0.89,6.12,11.35,212.0,0.3,0.0,6.519,
1969-12-31 16:18:52,1550325600,0.0004,0.04,43.15,38.76,0.87,7.34,12.32,219.0,0.05,0.0,6.519,
1969-12-31 16:18:53,1550329200,0.0004,0.02,43.05,38.25,0.87,8.1,15.22,230.0,0.11,0.0,6.519,
1969-12-31 16:18:54,1550332800,0.0018,0.1,44.01,39.61,0.85,7.71,14.4,236.0,0.06,0.0,6.519,
1969-12-31 16:18:55,1550336400,0.0,0.0,45.6,41.18,0.79,8.53,15.8,238.0,0.07,1.0,6.379,
1969-12-31 16:18:56,1550340000,0.0,0.0,47.24,42.46,0.74,10.43,19.62,250.0,0.51,2.0,5.876,
1969-12-31 16:18:57,1550343600,0.0044,0.29,48.77,44.07,0.71,11.34,19.27,259.0,0.28,3.0,5.477,
1969-12-31 16:18:58,1550347200,0.0049,0.18,50.19,50.19,0.65,11.96,20.66,256.0,0.44,4.0,6.231,
1969-12-31 16:18:59,1550350800,0.0003,0.05,50.37,50.37,0.64,12.61,21.8,263.0,0.47,3.0,6.397,
1969-12-31 16:19:00,1550354400,0.0062,0.5,50.55,50.55,0.66,12.44,20.19,263.0,0.55,3.0,5.043,
1969-12-31 16:19:01,1550358000,0.002,0.23,49.95,45.22,0.68,12.49,20.86,265.0,0.29,2.0,5.983,
1969-12-31 16:19:02,1550361600,0.0126,0.38,49.32,44.71,0.67,11.5,18.17,266.0,0.32,1.0,5.876,
1969-12-31 16:19:03,1550365200,0.0013,0.06,49.29,44.93,0.66,10.69,17.42,257.0,0.09,0.0,6.519,
1969-12-31 16:19:04,1550368800,0.0,0.0,47.76,42.7,0.67,11.7,17.74,256.0,0.11,0.0,6.519,
1969-12-31 16:19:05,1550372400,0.0,0.0,46.27,41.12,0.69,10.81,18.48,259.0,0.03,0.0,6.519,
1969-12-31 16:19:06,1550376000,0.0,0.0,45.11,40.05,0.71,9.81,16.36,266.0,0.0,0.0,6.519,
1969-12-31 16:19:07,1550379600,0.0,0.0,44.2,38.53,0.72,10.86,18.16,259.0,0.0,0.0,6.519,
1969-12-31 16:19:08,1550383200,0.0,0.0,43.47,37.81,0.72,10.34,17.8,257.0,0.0,0.0,6.519,
1969-12-31 16:19:09,1550386800,0.0,0.0,42.52,36.3,0.74,11.21,17.91,254.0,0.0,0.0,6.519,
1969-12-31 16:19:10,1550390400,0.0,0.0,42.19,36.67,0.74,9.26,15.07,254.0,0.02,0.0,6.519,
1969-12-31 16:19:11,1550394000,0.0,0.0,42.29,37.23,0.74,8.32,12.77,248.0,0.4,0.0,6.519,
1969-12-31 16:19:12,1550397600,0.0,0.0,42.37,37.69,0.76,7.57,12.0,236.0,0.56,0.0,6.519,
1969-12-31 16:19:13,1550401200,0.0015,0.15,43.34,38.95,0.78,7.39,12.04,232.0,0.59,0.0,6.348,
1969-12-31 16:19:14,1550404800,0.0041,0.32,42.49,38.56,0.83,6.26,10.98,220.0,0.71,0.0,5.536,
1969-12-31 16:19:15,1550408400,0.005,0.24,42.44,38.6,0.85,6.1,11.82,226.0,0.69,0.0,6.519,
1969-12-31 16:19:16,1550412000,0.004,0.24,42.38,38.03,0.84,6.95,11.75,237.0,0.62,0.0,6.438,
1969-12-31 16:19:17,1550415600,0.0006,0.06,41.72,36.76,0.85,7.85,14.48,258.0,0.66,0.0,6.519,
1969-12-31 16:19:18,1550419200,0.0,0.0,41.54,36.78,0.84,7.39,13.28,278.0,0.79,0.0,6.519,
1969-12-31 16:19:19,1550422800,0.0,0.0,42.04,36.82,0.81,8.54,13.62,292.0,0.45,1.0,5.605,
1969-12-31 16:19:20,1550426400,0.0,0.0,43.42,38.75,0.76,8.0,13.3,302.0,0.08,2.0,5.135,
1969-12-31 16:19:21,1550430000,0.0,0.0,45.11,41.16,0.69,7.26,12.57,303.0,0.24,3.0,5.135,
1969-12-31 16:19:22,1550433600,0.0,0.0,47.22,43.78,0.63,7.13,11.99,304.0,0.19,4.0,5.465,
1969-12-31 16:19:23,1550437200,0.0,0.0,48.83,46.19,0.57,6.16,10.87,308.0,0.24,4.0,5.465,
1969-12-31 16:19:24,1550440800,0.0,0.0,49.77,47.5,0.54,5.79,10.1,313.0,0.3,3.0,5.876,
1969-12-31 16:19:25,1550444400,0.0,0.0,50.31,50.31,0.53,6.21,11.8,312.0,0.35,2.0,6.231,
1969-12-31 16:19:26,1550448000,0.0,0.0,49.63,47.09,0.55,6.26,14.4,331.0,0.27,1.0,6.174,
1969-12-31 16:19:27,1550451600,0.0048,0.31,47.69,45.26,0.61,5.39,10.48,323.0,0.35,0.0,6.082,
1969-12-31 16:19:28,1550455200,0.0148,0.23,45.48,43.45,0.69,4.26,7.49,271.0,0.31,0.0,5.489,
1969-12-31 16:19:29,1550458800,0.0073,0.25,43.5,41.47,0.74,3.88,6.12,282.0,0.22,0.0,6.236,
1969-12-31 16:19:30,1550462400,0.0029,0.29,41.8,39.71,0.78,3.66,5.41,287.0,0.37,0.0,6.467,
1969-12-31 16:19:31,1550466000,0.001,0.1,41.94,38.81,0.76,4.93,10.11,304.0,0.43,0.0,6.519,
1969-12-31 16:19:32,1550469600,0.0011,0.11,41.41,37.47,0.73,5.95,9.45,306.0,0.11,0.0,6.437,
1969-12-31 16:19:33,1550473200,0.0,0.0,41.29,37.48,0.7,5.71,9.42,309.0,0.0,0.0,4.019,
1969-12-31 16:19:34,1550476800,0.0005,0.05,40.14,36.06,0.7,5.8,11.58,306.0,0.0,0.0,4.999,
1969-12-31 16:19:35,1550480400,0.0,0.0,39.84,35.08,0.68,6.77,10.42,307.0,0.01,0.0,6.478,
1969-12-31 16:19:36,1550484000,0.0,0.0,39.35,34.7,0.67,6.44,10.73,307.0,0.0,0.0,6.438,
1969-12-31 16:19:37,1550487600,0.0,0.0,39.44,34.21,0.63,7.45,12.17,305.0,0.0,0.0,6.438,
1969-12-31 16:19:38,1550491200,0.0,0.0,39.73,34.54,0.61,7.48,12.86,305.0,0.0,0.0,6.438,
1969-12-31 16:19:39,1550494800,0.0,0.0,39.93,33.87,0.59,9.3,15.87,319.0,0.01,0.0,6.417,
1969-12-31 16:19:40,1550498400,0.0,0.0,39.82,33.68,0.59,9.43,16.11,321.0,0.0,0.0,5.333,
1969-12-31 16:19:41,1550502000,0.0,0.0,39.43,33.45,0.59,8.89,14.58,322.0,0.0,0.0,6.121,
1969-12-31 16:19:42,1550505600,0.0,0.0,40.09,34.58,0.59,8.23,14.31,320.0,0.01,0.0,6.319,
1969-12-31 16:19:43,1550509200,0.0006,0.06,42.71,37.61,0.55,8.6,15.43,333.0,0.0,1.0,6.727,
1969-12-31 16:19:44,1550512800,0.0013,0.13,45.07,39.46,0.51,11.29,19.19,337.0,0.0,2.0,6.247,
1969-12-31 16:19:45,1550516400,0.0,0.0,47.64,42.54,0.46,11.7,18.25,345.0,0.0,2.0,6.146,
1969-12-31 16:19:46,1550520000,0.0,0.0,49.66,45.08,0.42,11.71,19.38,352.0,0.0,4.0,6.447,
1969-12-31 16:19:47,1550523600,0.0,0.0,50.84,50.84,0.39,12.42,21.34,349.0,0.0,4.0,6.231,
1969-12-31 16:19:48,1550527200,0.0,0.0,52.07,52.07,0.35,12.0,19.95,354.0,0.0,3.0,6.231,
1969-12-31 16:19:49,1550530800,0.0,0.0,52.66,52.66,0.34,12.21,19.99,355.0,0.0,2.0,6.11,
1969-12-31 16:19:50,1550534400,0.0,0.0,52.66,52.66,0.33,11.78,18.14,356.0,0.0,1.0,6.519,
1969-12-31 16:19:51,1550538000,0.0,0.0,51.72,51.72,0.35,10.69,15.33,355.0,0.0,0.0,6.519,
1969-12-31 16:19:52,1550541600,0.0,0.0,49.23,46.11,0.4,7.33,9.63,344.0,0.0,0.0,5.876,
1969-12-31 16:19:53,1550545200,0.0,0.0,47.02,44.26,0.45,5.74,8.11,329.0,0.0,0.0,6.379,
1969-12-31 16:19:54,1550548800,0.0,0.0,45.19,42.21,0.5,5.55,8.94,304.0,0.0,0.0,6.146,
1969-12-31 16:19:55,1550552400,0.0,0.0,44.33,41.33,0.49,5.35,8.49,296.0,0.0,0.0,5.876,
1969-12-31 16:19:56,1550556000,0.0,0.0,43.49,40.48,0.49,5.14,8.78,298.0,0.0,0.0,5.465,
1969-12-31 16:19:57,1550559600,0.0,0.0,42.68,39.48,0.49,5.19,8.56,291.0,0.0,0.0,6.639,
1969-12-31 16:19:58,1550563200,0.0,0.0,41.94,38.21,0.52,5.78,9.09,300.0,0.0,0.0,6.519,
1969-12-31 16:19:59,1550566800,0.0,0.0,40.83,36.48,0.55,6.41,10.11,314.0,0.0,0.0,6.519,
1969-12-31 16:20:00,1550570400,0.0,0.0,39.56,35.37,0.57,5.8,9.06,308.0,0.0,0.0,6.519,
1969-12-31 16:20:01,1550574000,0.0,0.0,39.82,35.24,0.55,6.48,10.38,310.0,0.0,0.0,6.519,
1969-12-31 16:20:02,1550577600,0.0,0.0,38.9,34.29,0.56,6.23,10.06,311.0,0.0,0.0,6.231,
1969-12-31 16:20:03,1550581200,0.0,0.0,38.68,34.59,0.56,5.43,9.15,316.0,0.0,0.0,7.039,
1969-12-31 16:20:04,1550584800,0.0,0.0,38.04,34.07,0.56,5.13,9.05,314.0,0.0,0.0,5.914,
1969-12-31 16:20:05,1550588400,0.0,0.0,37.71,33.63,0.57,5.18,9.13,322.0,0.0,0.0,6.971,
1969-12-31 16:20:06,1550592000,0.0,0.0,39.69,36.41,0.55,4.62,8.3,321.0,0.0,0.0,5.91,
1969-12-31 16:20:07,1550595600,0.0,0.0,42.53,39.44,0.5,5.0,8.81,329.0,0.0,1.0,5.645,
1969-12-31 16:20:08,1550599200,0.0,0.0,45.56,42.07,0.46,6.55,10.72,336.0,0.0,2.0,5.351,
1969-12-31 16:20:09,1550602800,0.0,0.0,48.44,45.69,0.43,6.24,9.55,350.0,0.0,4.0,5.489,
1969-12-31 16:20:10,1550606400,0.0,0.0,50.01,50.01,0.41,7.05,10.9,10.0,0.0,4.0,6.447,
1969-12-31 16:20:11,1550610000,0.0,0.0,51.76,51.76,0.38,5.4,9.04,3.0,0.0,4.0,5.876,
1969-12-31 16:20:12,1550613600,0.0,0.0,53.11,53.11,0.37,4.66,7.92,359.0,0.0,3.0,6.174,
1969-12-31 16:20:13,1550617200,0.0,0.0,54.46,54.46,0.36,4.55,7.65,333.0,0.0,2.0,6.088,
1969-12-31 16:20:14,1550620800,0.0,0.0,54.56,54.56,0.36,4.0,7.18,330.0,0.0,1.0,6.231,
1969-12-31 16:20:15,1550624400,0.0,0.0,53.63,53.63,0.41,4.88,7.9,193.0,0.0,0.0,5.876,
1969-12-31 16:20:16,1550628000,0.0,0.0,50.54,50.54,0.5,4.19,6.68,208.0,0.0,0.0,6.447,
1969-12-31 16:20:17,1550631600,0.0,0.0,47.18,45.2,0.59,4.56,6.76,199.0,0.12,0.0,6.327,
1969-12-31 16:20:18,1550635200,0.0,0.0,46.61,44.36,0.62,4.82,7.14,196.0,0.0,0.0,5.876,
1969-12-31 16:20:19,1550638800,0.0,0.0,46.62,43.45,0.64,6.35,11.04,192.0,0.05,0.0,6.519,
1969-12-31 16:20:20,1550642400,0.0,0.0,45.6,42.82,0.69,5.35,8.82,202.0,0.11,0.0,5.876,
1969-12-31 16:20:21,1550646000,0.0,0.0,44.74,41.49,0.76,5.85,9.96,193.0,0.03,0.0,8.078,
1969-12-31 16:20:22,1550649600,0.0,0.0,43.68,40.55,0.8,5.36,9.43,189.0,0.22,0.0,6.519,
1969-12-31 16:20:23,1550653200,0.0,0.0,44.06,39.92,0.81,7.21,11.08,209.0,0.69,0.0,6.519,
1969-12-31 16:20:24,1550656800,0.0,0.0,44.53,40.09,0.79,8.03,12.66,225.0,0.69,0.0,7.234,
1969-12-31 16:20:25,1550660400,0.0,0.0,44.35,39.66,0.76,8.48,15.55,240.0,0.83,0.0,6.519,
1969-12-31 16:20:26,1550664000,0.0,0.0,44.62,39.96,0.73,8.57,16.17,258.0,0.88,0.0,6.519,
1969-12-31 16:20:27,1550667600,0.0,0.0,44.42,40.32,0.72,7.28,13.8,273.0,0.89,0.0,6.519,
1969-12-31 16:20:28,1550671200,0.0,0.0,43.8,39.81,0.71,6.81,11.08,266.0,0.25,0.0,6.519,
1969-12-31 16:20:29,1550674800,0.0,0.0,42.87,39.2,0.74,5.96,10.7,266.0,0.13,0.0,6.519,
