,windBearing
1969-12-31 18:44:06,225.0
1969-12-31 18:44:07,222.0
1969-12-31 18:44:08,229.0
1969-12-31 18:44:09,234.0
1969-12-31 18:44:10,233.0
1969-12-31 18:44:11,203.0
1969-12-31 18:44:12,287.0
1969-12-31 18:44:13,272.0
1969-12-31 18:44:14,263.0
1969-12-31 18:44:15,295.0
1969-12-31 18:44:16,280.0
1969-12-31 18:44:17,272.0
1969-12-31 18:44:18,306.0
1969-12-31 18:44:19,294.0
1969-12-31 18:44:20,295.0
1969-12-31 18:44:21,300.0
1969-12-31 18:44:22,303.0
1969-12-31 18:44:23,302.0
1969-12-31 18:44:24,304.0
1969-12-31 18:44:25,301.0
1969-12-31 18:44:26,300.0
1969-12-31 18:44:27,301.0
1969-12-31 18:44:28,299.0
1969-12-31 18:44:29,300.0
1969-12-31 18:44:30,300.0
1969-12-31 18:44:31,297.0
1969-12-31 18:44:32,298.0
1969-12-31 18:44:33,300.0
1969-12-31 18:44:34,301.0
1969-12-31 18:44:35,304.0
1969-12-31 18:44:36,305.0
1969-12-31 18:44:37,303.0
1969-12-31 18:44:38,306.0
1969-12-31 18:44:39,306.0
1969-12-31 18:44:40,305.0
1969-12-31 18:44:41,305.0
1969-12-31 18:44:42,306.0
1969-12-31 18:44:43,306.0
1969-12-31 18:44:44,307.0
1969-12-31 18:44:45,307.0
1969-12-31 18:44:46,306.0
1969-12-31 18:44:47,307.0
1969-12-31 18:44:48,312.0
1969-12-31 18:44:49,313.0
1969-12-31 18:44:50,317.0
1969-12-31 18:44:51,316.0
1969-12-31 18:44:52,311.0
1969-12-31 18:44:53,312.0
1969-12-31 18:44:54,309.0
1969-12-31 18:44:55,306.0
1969-12-31 18:44:56,301.0
1969-12-31 18:44:57,301.0
1969-12-31 18:44:58,305.0
1969-12-31 18:44:59,306.0
1969-12-31 18:45:00,304.0
1969-12-31 18:45:01,304.0
1969-12-31 18:45:02,304.0
1969-12-31 18:45:03,303.0
1969-12-31 18:45:04,304.0
1969-12-31 18:45:05,306.0
1969-12-31 18:45:06,309.0
1969-12-31 18:45:07,315.0
1969-12-31 18:45:08,321.0
1969-12-31 18:45:09,318.0
1969-12-31 18:45:10,323.0
1969-12-31 18:45:11,321.0
1969-12-31 18:45:12,320.0
1969-12-31 18:45:13,329.0
1969-12-31 18:45:14,341.0
1969-12-31 18:45:15,348.0
1969-12-31 18:45:16,331.0
1969-12-31 18:45:17,52.0
1969-12-31 18:45:18,165.0
1969-12-31 18:45:19,203.0
1969-12-31 18:45:20,224.0
1969-12-31 18:45:21,233.0
1969-12-31 18:45:22,232.0
1969-12-31 18:45:23,211.0
1969-12-31 18:45:24,300.0
1969-12-31 18:45:25,276.0
1969-12-31 18:45:26,269.0
1969-12-31 18:45:27,295.0
1969-12-31 18:45:28,296.0
1969-12-31 18:45:29,292.0
1969-12-31 18:45:30,298.0
1969-12-31 18:45:31,303.0
1969-12-31 18:45:32,300.0
1969-12-31 18:45:33,302.0
1969-12-31 18:45:34,296.0
1969-12-31 18:45:35,298.0
1969-12-31 18:45:36,304.0
1969-12-31 18:45:37,307.0
1969-12-31 18:45:38,324.0
1969-12-31 18:45:39,242.0
1969-12-31 18:45:40,241.0
1969-12-31 18:45:41,245.0
1969-12-31 18:45:42,207.0
1969-12-31 18:45:43,214.0
1969-12-31 18:45:44,224.0
1969-12-31 18:45:45,228.0
1969-12-31 18:45:46,230.0
1969-12-31 18:45:47,238.0
1969-12-31 18:45:48,247.0
1969-12-31 18:45:49,255.0
1969-12-31 18:45:50,218.0
1969-12-31 18:45:51,315.0
1969-12-31 18:45:52,287.0
1969-12-31 18:45:53,287.0
1969-12-31 18:45:54,297.0
1969-12-31 18:45:55,297.0
1969-12-31 18:45:56,291.0
1969-12-31 18:45:57,304.0
1969-12-31 18:45:58,309.0
1969-12-31 18:45:59,309.0
1969-12-31 18:46:00,326.0
1969-12-31 18:46:01,1.0
1969-12-31 18:46:02,346.0
1969-12-31 18:46:03,341.0
1969-12-31 18:46:04,334.0
1969-12-31 18:46:05,65.0
1969-12-31 18:46:06,152.0
1969-12-31 18:46:07,198.0
1969-12-31 18:46:08,225.0
1969-12-31 18:46:09,228.0
1969-12-31 18:46:10,235.0
1969-12-31 18:46:11,203.0
1969-12-31 18:46:12,306.0
1969-12-31 18:46:13,280.0
1969-12-31 18:46:14,283.0
1969-12-31 18:46:15,284.0
1969-12-31 18:46:16,285.0
1969-12-31 18:46:17,291.0
1969-12-31 18:46:18,303.0
1969-12-31 18:46:19,301.0
1969-12-31 18:46:20,298.0
1969-12-31 18:46:21,303.0
1969-12-31 18:46:22,307.0
1969-12-31 18:46:23,306.0
1969-12-31 18:46:24,312.0
1969-12-31 18:46:25,345.0
1969-12-31 18:46:26,32.0
1969-12-31 18:46:27,59.0
1969-12-31 18:46:28,61.0
1969-12-31 18:46:29,71.0
1969-12-31 18:46:30,119.0
1969-12-31 18:46:31,182.0
1969-12-31 18:46:32,221.0
1969-12-31 18:46:33,231.0
1969-12-31 18:46:34,263.0
1969-12-31 18:46:35,271.0
1969-12-31 18:46:36,281.0
1969-12-31 18:46:37,285.0
1969-12-31 18:46:38,275.0
1969-12-31 18:46:39,301.0
1969-12-31 18:46:40,280.0
1969-12-31 18:46:41,286.0
1969-12-31 18:46:42,301.0
1969-12-31 18:46:43,298.0
1969-12-31 18:46:44,296.0
1969-12-31 18:46:45,297.0
1969-12-31 18:46:46,302.0
1969-12-31 18:46:47,303.0
1969-12-31 18:46:48,309.0
1969-12-31 18:46:49,317.0
1969-12-31 18:46:50,283.0
1969-12-31 18:46:51,268.0
1969-12-31 18:46:52,285.0
1969-12-31 18:46:53,278.0
1969-12-31 18:46:54,257.0
1969-12-31 18:46:55,259.0
1969-12-31 18:46:56,261.0
1969-12-31 18:46:57,280.0
1969-12-31 18:46:58,293.0
1969-12-31 18:46:59,320.0
1969-12-31 18:47:00,316.0
1969-12-31 18:47:01,297.0
1969-12-31 18:47:02,290.0
1969-12-31 18:47:03,304.0
1969-12-31 18:47:04,300.0
1969-12-31 18:47:05,297.0
1969-12-31 18:47:06,299.0
1969-12-31 18:47:07,302.0
1969-12-31 18:47:08,303.0
1969-12-31 18:47:09,305.0
1969-12-31 18:47:10,314.0
1969-12-31 18:47:11,316.0
1969-12-31 18:47:12,320.0
1969-12-31 18:47:13,322.0
1969-12-31 18:47:14,322.0
1969-12-31 18:47:15,333.0
1969-12-31 18:47:16,329.0
1969-12-31 18:47:17,354.0
1969-12-31 18:47:18,311.0
1969-12-31 18:47:19,267.0
1969-12-31 18:47:20,286.0
1969-12-31 18:47:21,305.0
1969-12-31 18:47:22,297.0
1969-12-31 18:47:23,300.0
1969-12-31 18:47:24,301.0
1969-12-31 18:47:25,302.0
1969-12-31 18:47:26,301.0
1969-12-31 18:47:27,301.0
1969-12-31 18:47:28,301.0
1969-12-31 18:47:29,302.0
1969-12-31 18:47:30,305.0
1969-12-31 18:47:31,307.0
1969-12-31 18:47:32,308.0
1969-12-31 18:47:33,308.0
1969-12-31 18:47:34,317.0
1969-12-31 18:47:35,319.0
1969-12-31 18:47:36,321.0
1969-12-31 18:47:37,328.0
1969-12-31 18:47:38,329.0
1969-12-31 18:47:39,333.0
1969-12-31 18:47:40,331.0
1969-12-31 18:47:41,350.0
1969-12-31 18:47:42,310.0
1969-12-31 18:47:43,303.0
1969-12-31 18:47:44,309.0
1969-12-31 18:47:45,306.0
1969-12-31 18:47:46,304.0
1969-12-31 18:47:47,299.0
1969-12-31 18:47:48,302.0
1969-12-31 18:47:49,303.0
1969-12-31 18:47:50,300.0
1969-12-31 18:47:51,298.0
1969-12-31 18:47:52,301.0
1969-12-31 18:47:53,299.0
1969-12-31 18:47:54,300.0
1969-12-31 18:47:55,305.0
1969-12-31 18:47:56,308.0
1969-12-31 18:47:57,303.0
1969-12-31 18:47:58,317.0
1969-12-31 18:47:59,315.0
1969-12-31 18:48:00,315.0
1969-12-31 18:48:01,326.0
1969-12-31 18:48:02,328.0
1969-12-31 18:48:03,298.0
1969-12-31 18:48:04,295.0
1969-12-31 18:48:05,344.0
1969-12-31 18:48:06,202.0
1969-12-31 18:48:07,235.0
1969-12-31 18:48:08,220.0
1969-12-31 18:48:09,277.0
1969-12-31 18:48:10,258.0
1969-12-31 18:48:11,270.0
1969-12-31 18:48:12,287.0
1969-12-31 18:48:13,273.0
1969-12-31 18:48:14,278.0
1969-12-31 18:48:15,290.0
1969-12-31 18:48:16,287.0
1969-12-31 18:48:17,286.0
1969-12-31 18:48:18,284.0
1969-12-31 18:48:19,274.0
1969-12-31 18:48:20,277.0
1969-12-31 18:48:21,282.0
1969-12-31 18:48:22,285.0
1969-12-31 18:48:23,288.0
1969-12-31 18:48:24,283.0
1969-12-31 18:48:25,279.0
1969-12-31 18:48:26,274.0
1969-12-31 18:48:27,275.0
1969-12-31 18:48:28,271.0
1969-12-31 18:48:29,266.0
1969-12-31 18:48:30,263.0
1969-12-31 18:48:31,265.0
1969-12-31 18:48:32,269.0
1969-12-31 18:48:33,262.0
1969-12-31 18:48:34,270.0
1969-12-31 18:48:35,270.0
1969-12-31 18:48:36,293.0
1969-12-31 18:48:37,282.0
1969-12-31 18:48:38,286.0
1969-12-31 18:48:39,277.0
1969-12-31 18:48:40,285.0
1969-12-31 18:48:41,272.0
1969-12-31 18:48:42,306.0
1969-12-31 18:48:43,293.0
1969-12-31 18:48:44,291.0
1969-12-31 18:48:45,294.0
1969-12-31 18:48:46,294.0
1969-12-31 18:48:47,297.0
1969-12-31 18:48:48,304.0
1969-12-31 18:48:49,298.0
1969-12-31 18:48:50,299.0
1969-12-31 18:48:51,298.0
1969-12-31 18:48:52,298.0
1969-12-31 18:48:53,296.0
1969-12-31 18:48:54,298.0
1969-12-31 18:48:55,295.0
1969-12-31 18:48:56,294.0
1969-12-31 18:48:57,294.0
1969-12-31 18:48:58,295.0
1969-12-31 18:48:59,297.0
1969-12-31 18:49:00,302.0
1969-12-31 18:49:01,299.0
1969-12-31 18:49:02,300.0
1969-12-31 18:49:03,300.0
1969-12-31 18:49:04,303.0
1969-12-31 18:49:05,303.0
1969-12-31 18:49:06,304.0
1969-12-31 18:49:07,303.0
1969-12-31 18:49:08,306.0
1969-12-31 18:49:09,310.0
1969-12-31 18:49:10,325.0
1969-12-31 18:49:11,340.0
1969-12-31 18:49:12,357.0
1969-12-31 18:49:13,33.0
1969-12-31 18:49:14,45.0
1969-12-31 18:49:15,61.0
1969-12-31 18:49:16,75.0
1969-12-31 18:49:17,81.0
1969-12-31 18:49:18,84.0
1969-12-31 18:49:19,85.0
1969-12-31 18:49:20,90.0
1969-12-31 18:49:21,92.0
1969-12-31 18:49:22,87.0
1969-12-31 18:49:23,83.0
1969-12-31 18:49:24,55.0
1969-12-31 18:49:25,14.0
1969-12-31 18:49:26,5.0
1969-12-31 18:49:27,4.0
1969-12-31 18:49:28,359.0
1969-12-31 18:49:29,0.0
1969-12-31 18:49:30,9.0
1969-12-31 18:49:31,30.0
1969-12-31 18:49:32,42.0
1969-12-31 18:49:33,54.0
1969-12-31 18:49:34,65.0
1969-12-31 18:49:35,69.0
1969-12-31 18:49:36,70.0
1969-12-31 18:49:37,75.0
1969-12-31 18:49:38,75.0
1969-12-31 18:49:39,76.0
1969-12-31 18:49:40,78.0
1969-12-31 18:49:41,80.0
1969-12-31 18:49:42,80.0
1969-12-31 18:49:43,82.0
1969-12-31 18:49:44,80.0
1969-12-31 18:49:45,79.0
1969-12-31 18:49:46,82.0
1969-12-31 18:49:47,79.0
1969-12-31 18:49:48,71.0
1969-12-31 18:49:49,60.0
1969-12-31 18:49:50,51.0
1969-12-31 18:49:51,46.0
1969-12-31 18:49:52,29.0
1969-12-31 18:49:53,33.0
1969-12-31 18:49:54,38.0
1969-12-31 18:49:55,38.0
1969-12-31 18:49:56,31.0
1969-12-31 18:49:57,33.0
1969-12-31 18:49:58,39.0
1969-12-31 18:49:59,42.0
1969-12-31 18:50:00,49.0
1969-12-31 18:50:01,64.0
1969-12-31 18:50:02,78.0
1969-12-31 18:50:03,85.0
1969-12-31 18:50:04,92.0
1969-12-31 18:50:05,98.0
1969-12-31 18:50:06,103.0
1969-12-31 18:50:07,121.0
1969-12-31 18:50:08,147.0
1969-12-31 18:50:09,182.0
1969-12-31 18:50:10,201.0
1969-12-31 18:50:11,216.0
1969-12-31 18:50:12,253.0
1969-12-31 18:50:13,257.0
1969-12-31 18:50:14,196.0
1969-12-31 18:50:15,344.0
1969-12-31 18:50:16,312.0
1969-12-31 18:50:17,306.0
1969-12-31 18:50:18,315.0
1969-12-31 18:50:19,329.0
1969-12-31 18:50:20,326.0
1969-12-31 18:50:21,329.0
1969-12-31 18:50:22,354.0
1969-12-31 18:50:23,6.0
1969-12-31 18:50:24,22.0
1969-12-31 18:50:25,70.0
1969-12-31 18:50:26,104.0
1969-12-31 18:50:27,126.0
1969-12-31 18:50:28,152.0
1969-12-31 18:50:29,175.0
1969-12-31 18:50:30,195.0
1969-12-31 18:50:31,196.0
1969-12-31 18:50:32,210.0
1969-12-31 18:50:33,221.0
1969-12-31 18:50:34,226.0
1969-12-31 18:50:35,227.0
1969-12-31 18:50:36,269.0
1969-12-31 18:50:37,261.0
1969-12-31 18:50:38,259.0
1969-12-31 18:50:39,312.0
1969-12-31 18:50:40,302.0
1969-12-31 18:50:41,298.0
1969-12-31 18:50:42,302.0
1969-12-31 18:50:43,306.0
1969-12-31 18:50:44,302.0
1969-12-31 18:50:45,298.0
1969-12-31 18:50:46,309.0
1969-12-31 18:50:47,321.0
1969-12-31 18:50:48,223.0
1969-12-31 18:50:49,263.0
1969-12-31 18:50:50,260.0
1969-12-31 18:50:51,184.0
1969-12-31 18:50:52,199.0
1969-12-31 18:50:53,209.0
1969-12-31 18:50:54,210.0
1969-12-31 18:50:55,208.0
1969-12-31 18:50:56,219.0
1969-12-31 18:50:57,221.0
1969-12-31 18:50:58,223.0
1969-12-31 18:50:59,218.0
1969-12-31 18:51:00,252.0
1969-12-31 18:51:01,255.0
1969-12-31 18:51:02,262.0
1969-12-31 18:51:03,287.0
1969-12-31 18:51:04,279.0
1969-12-31 18:51:05,279.0
1969-12-31 18:51:06,281.0
1969-12-31 18:51:07,286.0
1969-12-31 18:51:08,281.0
1969-12-31 18:51:09,284.0
1969-12-31 18:51:10,282.0
1969-12-31 18:51:11,281.0
1969-12-31 18:51:12,283.0
1969-12-31 18:51:13,284.0
1969-12-31 18:51:14,287.0
1969-12-31 18:51:15,275.0
1969-12-31 18:51:16,278.0
1969-12-31 18:51:17,268.0
1969-12-31 18:51:18,279.0
1969-12-31 18:51:19,274.0
1969-12-31 18:51:20,266.0
1969-12-31 18:51:21,286.0
1969-12-31 18:51:22,280.0
1969-12-31 18:51:23,285.0
1969-12-31 18:51:24,279.0
1969-12-31 18:51:25,282.0
1969-12-31 18:51:26,277.0
1969-12-31 18:51:27,284.0
1969-12-31 18:51:28,288.0
1969-12-31 18:51:29,288.0
1969-12-31 18:51:30,297.0
1969-12-31 18:51:31,297.0
1969-12-31 18:51:32,295.0
1969-12-31 18:51:33,300.0
1969-12-31 18:51:34,303.0
1969-12-31 18:51:35,302.0
1969-12-31 18:51:36,300.0
1969-12-31 18:51:37,302.0
1969-12-31 18:51:38,299.0
1969-12-31 18:51:39,297.0
1969-12-31 18:51:40,299.0
1969-12-31 18:51:41,296.0
1969-12-31 18:51:42,297.0
1969-12-31 18:51:43,295.0
1969-12-31 18:51:44,293.0
1969-12-31 18:51:45,293.0
1969-12-31 18:51:46,293.0
1969-12-31 18:51:47,295.0
1969-12-31 18:51:48,297.0
1969-12-31 18:51:49,297.0
1969-12-31 18:51:50,310.0
1969-12-31 18:51:51,291.0
1969-12-31 18:51:52,291.0
1969-12-31 18:51:53,299.0
1969-12-31 18:51:54,299.0
1969-12-31 18:51:55,299.0
1969-12-31 18:51:56,297.0
1969-12-31 18:51:57,300.0
1969-12-31 18:51:58,304.0
1969-12-31 18:51:59,298.0
1969-12-31 18:52:00,303.0
1969-12-31 18:52:01,300.0
1969-12-31 18:52:02,296.0
1969-12-31 18:52:03,287.0
1969-12-31 18:52:04,288.0
1969-12-31 18:52:05,310.0
1969-12-31 18:52:06,263.0
1969-12-31 18:52:07,268.0
1969-12-31 18:52:08,275.0
1969-12-31 18:52:09,284.0
1969-12-31 18:52:10,284.0
1969-12-31 18:52:11,287.0
1969-12-31 18:52:12,291.0
1969-12-31 18:52:13,289.0
1969-12-31 18:52:14,283.0
1969-12-31 18:52:15,298.0
1969-12-31 18:52:16,291.0
1969-12-31 18:52:17,286.0
1969-12-31 18:52:18,291.0
1969-12-31 18:52:19,293.0
1969-12-31 18:52:20,291.0
1969-12-31 18:52:21,293.0
1969-12-31 18:52:22,300.0
1969-12-31 18:52:23,299.0
1969-12-31 18:52:24,302.0
1969-12-31 18:52:25,300.0
1969-12-31 18:52:26,296.0
1969-12-31 18:52:27,286.0
1969-12-31 18:52:28,291.0
1969-12-31 18:52:29,290.0
1969-12-31 18:52:30,253.0
1969-12-31 18:52:31,270.0
1969-12-31 18:52:32,270.0
1969-12-31 18:52:33,271.0
1969-12-31 18:52:34,269.0
1969-12-31 18:52:35,264.0
1969-12-31 18:52:36,289.0
1969-12-31 18:52:37,281.0
1969-12-31 18:52:38,275.0
1969-12-31 18:52:39,282.0
1969-12-31 18:52:40,283.0
1969-12-31 18:52:41,282.0
1969-12-31 18:52:42,284.0
1969-12-31 18:52:43,291.0
1969-12-31 18:52:44,293.0
1969-12-31 18:52:45,303.0
1969-12-31 18:52:46,310.0
1969-12-31 18:52:47,309.0
1969-12-31 18:52:48,322.0
1969-12-31 18:52:49,350.0
1969-12-31 18:52:50,48.0
1969-12-31 18:52:51,85.0
1969-12-31 18:52:52,89.0
1969-12-31 18:52:53,96.0
1969-12-31 18:52:54,109.0
1969-12-31 18:52:55,138.0
1969-12-31 18:52:56,185.0
1969-12-31 18:52:57,232.0
1969-12-31 18:52:58,253.0
1969-12-31 18:52:59,255.0
1969-12-31 18:53:00,295.0
1969-12-31 18:53:01,285.0
1969-12-31 18:53:02,284.0
1969-12-31 18:53:03,302.0
1969-12-31 18:53:04,304.0
1969-12-31 18:53:05,306.0
1969-12-31 18:53:06,314.0
1969-12-31 18:53:07,315.0
1969-12-31 18:53:08,316.0
1969-12-31 18:53:09,326.0
1969-12-31 18:53:10,331.0
1969-12-31 18:53:11,331.0
1969-12-31 18:53:12,338.0
1969-12-31 18:53:13,358.0
1969-12-31 18:53:14,20.0
1969-12-31 18:53:15,47.0
1969-12-31 18:53:16,70.0
1969-12-31 18:53:17,83.0
1969-12-31 18:53:18,79.0
1969-12-31 18:53:19,359.0
1969-12-31 18:53:20,324.0
1969-12-31 18:53:21,306.0
1969-12-31 18:53:22,289.0
1969-12-31 18:53:23,290.0
1969-12-31 18:53:24,294.0
1969-12-31 18:53:25,289.0
1969-12-31 18:53:26,287.0
1969-12-31 18:53:27,289.0
1969-12-31 18:53:28,293.0
1969-12-31 18:53:29,294.0
1969-12-31 18:53:30,291.0
1969-12-31 18:53:31,292.0
1969-12-31 18:53:32,290.0
1969-12-31 18:53:33,290.0
1969-12-31 18:53:34,295.0
1969-12-31 18:53:35,298.0
1969-12-31 18:53:36,304.0
1969-12-31 18:53:37,306.0
1969-12-31 18:53:38,298.0
1969-12-31 18:53:39,291.0
1969-12-31 18:53:40,288.0
1969-12-31 18:53:41,289.0
1969-12-31 18:53:42,271.0
1969-12-31 18:53:43,269.0
1969-12-31 18:53:44,267.0
1969-12-31 18:53:45,279.0
1969-12-31 18:53:46,277.0
1969-12-31 18:53:47,278.0
1969-12-31 18:53:48,275.0
1969-12-31 18:53:49,276.0
1969-12-31 18:53:50,280.0
1969-12-31 18:53:51,272.0
1969-12-31 18:53:52,281.0
1969-12-31 18:53:53,281.0
1969-12-31 18:53:54,273.0
1969-12-31 18:53:55,276.0
1969-12-31 18:53:56,273.0
1969-12-31 18:53:57,274.0
1969-12-31 18:53:58,277.0
1969-12-31 18:53:59,280.0
1969-12-31 18:54:00,273.0
1969-12-31 18:54:01,274.0
1969-12-31 18:54:02,272.0
1969-12-31 18:54:03,277.0
1969-12-31 18:54:04,270.0
1969-12-31 18:54:05,274.0
1969-12-31 18:54:06,259.0
1969-12-31 18:54:07,263.0
1969-12-31 18:54:08,260.0
1969-12-31 18:54:09,272.0
1969-12-31 18:54:10,264.0
1969-12-31 18:54:11,269.0
1969-12-31 18:54:12,273.0
1969-12-31 18:54:13,268.0
1969-12-31 18:54:14,262.0
1969-12-31 18:54:15,272.0
1969-12-31 18:54:16,271.0
1969-12-31 18:54:17,277.0
1969-12-31 18:54:18,277.0
1969-12-31 18:54:19,278.0
1969-12-31 18:54:20,278.0
1969-12-31 18:54:21,282.0
1969-12-31 18:54:22,285.0
1969-12-31 18:54:23,285.0
1969-12-31 18:54:24,287.0
1969-12-31 18:54:25,285.0
1969-12-31 18:54:26,285.0
1969-12-31 18:54:27,286.0
1969-12-31 18:54:28,286.0
1969-12-31 18:54:29,285.0
1969-12-31 18:54:30,278.0
1969-12-31 18:54:31,278.0
1969-12-31 18:54:32,274.0
1969-12-31 18:54:33,290.0
1969-12-31 18:54:34,283.0
1969-12-31 18:54:35,285.0
1969-12-31 18:54:36,288.0
1969-12-31 18:54:37,292.0
1969-12-31 18:54:38,297.0
1969-12-31 18:54:39,302.0
1969-12-31 18:54:40,301.0
1969-12-31 18:54:41,301.0
1969-12-31 18:54:42,303.0
1969-12-31 18:54:43,304.0
1969-12-31 18:54:44,301.0
1969-12-31 18:54:45,309.0
1969-12-31 18:54:46,315.0
1969-12-31 18:54:47,328.0
1969-12-31 18:54:48,342.0
1969-12-31 18:54:49,23.0
1969-12-31 18:54:50,57.0
1969-12-31 18:54:51,75.0
1969-12-31 18:54:52,84.0
1969-12-31 18:54:53,82.0
1969-12-31 18:54:54,85.0
1969-12-31 18:54:55,99.0
1969-12-31 18:54:56,108.0
1969-12-31 18:54:57,153.0
1969-12-31 18:54:58,271.0
1969-12-31 18:54:59,290.0
1969-12-31 18:55:00,311.0
1969-12-31 18:55:01,304.0
1969-12-31 18:55:02,299.0
1969-12-31 18:55:03,309.0
1969-12-31 18:55:04,308.0
1969-12-31 18:55:05,308.0
1969-12-31 18:55:06,312.0
1969-12-31 18:55:07,320.0
1969-12-31 18:55:08,319.0
1969-12-31 18:55:09,319.0
1969-12-31 18:55:10,318.0
1969-12-31 18:55:11,325.0
1969-12-31 18:55:12,339.0
1969-12-31 18:55:13,359.0
1969-12-31 18:55:14,78.0
1969-12-31 18:55:15,110.0
1969-12-31 18:55:16,131.0
1969-12-31 18:55:17,165.0
1969-12-31 18:55:18,199.0
1969-12-31 18:55:19,208.0
1969-12-31 18:55:20,230.0
1969-12-31 18:55:21,261.0
1969-12-31 18:55:22,257.0
1969-12-31 18:55:23,255.0
1969-12-31 18:55:24,281.0
1969-12-31 18:55:25,281.0
1969-12-31 18:55:26,266.0
1969-12-31 18:55:27,296.0
1969-12-31 18:55:28,291.0
1969-12-31 18:55:29,294.0
1969-12-31 18:55:30,296.0
1969-12-31 18:55:31,298.0
1969-12-31 18:55:32,299.0
1969-12-31 18:55:33,294.0
1969-12-31 18:55:34,307.0
1969-12-31 18:55:35,307.0
1969-12-31 18:55:36,308.0
1969-12-31 18:55:37,308.0
1969-12-31 18:55:38,311.0
1969-12-31 18:55:39,290.0
1969-12-31 18:55:40,284.0
1969-12-31 18:55:41,301.0
1969-12-31 18:55:42,246.0
1969-12-31 18:55:43,255.0
1969-12-31 18:55:44,256.0
1969-12-31 18:55:45,270.0
1969-12-31 18:55:46,261.0
1969-12-31 18:55:47,261.0
1969-12-31 18:55:48,271.0
1969-12-31 18:55:49,268.0
1969-12-31 18:55:50,264.0
1969-12-31 18:55:51,278.0
1969-12-31 18:55:52,285.0
1969-12-31 18:55:53,285.0
1969-12-31 18:55:54,285.0
1969-12-31 18:55:55,290.0
1969-12-31 18:55:56,288.0
1969-12-31 18:55:57,287.0
1969-12-31 18:55:58,292.0
1969-12-31 18:55:59,299.0
1969-12-31 18:56:00,290.0
1969-12-31 18:56:01,291.0
1969-12-31 18:56:02,287.0
1969-12-31 18:56:03,285.0
1969-12-31 18:56:04,275.0
1969-12-31 18:56:05,279.0
1969-12-31 18:56:06,264.0
1969-12-31 18:56:07,255.0
1969-12-31 18:56:08,259.0
1969-12-31 18:56:09,264.0
1969-12-31 18:56:10,266.0
1969-12-31 18:56:11,265.0
1969-12-31 18:56:12,269.0
1969-12-31 18:56:13,270.0
1969-12-31 18:56:14,268.0
1969-12-31 18:56:15,277.0
1969-12-31 18:56:16,274.0
1969-12-31 18:56:17,275.0
1969-12-31 18:56:18,290.0
1969-12-31 18:56:19,290.0
1969-12-31 18:56:20,290.0
1969-12-31 18:56:21,295.0
1969-12-31 18:56:22,297.0
1969-12-31 18:56:23,297.0
1969-12-31 18:56:24,291.0
1969-12-31 18:56:25,289.0
1969-12-31 18:56:26,304.0
1969-12-31 18:56:27,273.0
1969-12-31 18:56:28,281.0
1969-12-31 18:56:29,283.0
1969-12-31 18:56:30,278.0
1969-12-31 18:56:31,278.0
1969-12-31 18:56:32,269.0
1969-12-31 18:56:33,284.0
1969-12-31 18:56:34,287.0
1969-12-31 18:56:35,285.0
1969-12-31 18:56:36,293.0
1969-12-31 18:56:37,292.0
1969-12-31 18:56:38,294.0
1969-12-31 18:56:39,293.0
1969-12-31 18:56:40,292.0
1969-12-31 18:56:41,288.0
1969-12-31 18:56:42,298.0
1969-12-31 18:56:43,297.0
1969-12-31 18:56:44,296.0
1969-12-31 18:56:45,294.0
1969-12-31 18:56:46,298.0
1969-12-31 18:56:47,301.0
1969-12-31 18:56:48,302.0
1969-12-31 18:56:49,299.0
1969-12-31 18:56:50,297.0
1969-12-31 18:56:51,282.0
1969-12-31 18:56:52,285.0
1969-12-31 18:56:53,289.0
1969-12-31 18:56:54,266.0
1969-12-31 18:56:55,272.0
1969-12-31 18:56:56,275.0
1969-12-31 18:56:57,277.0
1969-12-31 18:56:58,275.0
1969-12-31 18:56:59,269.0
1969-12-31 18:57:00,297.0
1969-12-31 18:57:01,291.0
1969-12-31 18:57:02,290.0
1969-12-31 18:57:03,291.0
1969-12-31 18:57:04,296.0
1969-12-31 18:57:05,292.0
1969-12-31 18:57:06,301.0
1969-12-31 18:57:07,296.0
1969-12-31 18:57:08,300.0
1969-12-31 18:57:09,291.0
1969-12-31 18:57:10,299.0
1969-12-31 18:57:11,298.0
1969-12-31 18:57:12,291.0
1969-12-31 18:57:13,287.0
1969-12-31 18:57:14,293.0
1969-12-31 18:57:15,244.0
1969-12-31 18:57:16,251.0
1969-12-31 18:57:17,261.0
1969-12-31 18:57:18,254.0
1969-12-31 18:57:19,246.0
1969-12-31 18:57:20,244.0
1969-12-31 18:57:21,259.0
1969-12-31 18:57:22,253.0
1969-12-31 18:57:23,256.0
1969-12-31 18:57:24,284.0
1969-12-31 18:57:25,281.0
1969-12-31 18:57:26,285.0
1969-12-31 18:57:27,280.0
1969-12-31 18:57:28,291.0
1969-12-31 18:57:29,279.0
1969-12-31 18:57:30,312.0
1969-12-31 18:57:31,301.0
1969-12-31 18:57:32,301.0
1969-12-31 18:57:33,300.0
1969-12-31 18:57:34,313.0
1969-12-31 18:57:35,309.0
1969-12-31 18:57:36,303.0
1969-12-31 18:57:37,307.0
1969-12-31 18:57:38,350.0
1969-12-31 18:57:39,174.0
1969-12-31 18:57:40,212.0
1969-12-31 18:57:41,230.0
1969-12-31 18:57:42,230.0
1969-12-31 18:57:43,231.0
1969-12-31 18:57:44,223.0
1969-12-31 18:57:45,249.0
1969-12-31 18:57:46,243.0
1969-12-31 18:57:47,236.0
1969-12-31 18:57:48,285.0
