time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,uvIndex,pressure,cloudCover,visibility,ozone
2019-02-18 22:00:00,0.0,0.0,31.17,25.17,0.54,6.09,7.94,28.0,0.0,,,,
2019-02-18 23:00:00,0.0,0.0,30.62,26.8,0.52,3.72,6.31,131.0,0.0,,,,
2019-02-19 00:00:00,0.0,0.0,36.06,31.84,0.4,5.0,8.71,322.0,0.0,,,,
2019-02-19 01:00:00,0.0,0.0,39.01,35.16,0.34,5.19,5.19,345.0,0.0,,,,
2019-02-19 02:00:00,0.0,0.0,37.52,31.73,0.32,7.7,7.7,317.0,0.0,,,,
2019-02-19 03:00:00,0.0,0.0,42.13,39.05,0.26,4.9,14.47,307.0,0.0,,,,
2019-02-19 04:00:00,0.0,0.0,42.55,39.38,0.26,5.13,13.09,331.0,0.0,,,,
2019-02-19 05:00:00,0.0,0.0,41.64,37.8,0.25,5.85,9.47,311.0,0.0,,,,
2019-02-19 06:00:00,0.0,0.0,43.31,39.68,0.25,6.04,11.64,299.0,0.0,,,,
2019-02-19 07:00:00,0.0,0.0,42.79,39.1,0.23,5.97,8.03,285.0,0.0,,,,
2019-02-19 08:00:00,0.0,0.0,45.74,42.83,0.22,5.6,14.39,304.0,0.0,,,,
2019-02-19 09:00:00,0.0,0.0,42.49,38.66,0.24,6.11,10.69,304.0,0.0,,,,
2019-02-19 10:00:00,0.0,0.0,39.9,35.86,0.28,5.68,7.32,305.0,0.0,,,,
2019-02-19 11:00:00,0.0,0.0,37.12,31.32,0.32,7.58,9.51,273.0,0.0,,,,
2019-02-19 12:00:00,0.0,0.0,36.54,29.75,0.35,9.18,9.18,295.0,0.0,,,,
2019-02-19 13:00:00,0.0,0.0,35.6,30.05,0.41,6.67,7.59,221.0,0.0,,,,
2019-02-19 14:00:00,0.0,0.0,37.26,35.19,0.33,3.07,8.36,229.0,0.0,,,,
2019-02-19 15:00:00,0.0,0.0,34.24,30.66,0.43,4.0,6.51,207.0,0.0,,,,
2019-02-19 16:00:00,0.0,0.0,34.9,30.4,0.37,5.1,7.44,224.0,0.0,,,,
2019-02-19 17:00:00,0.0,0.0,34.39,26.95,0.43,9.47,9.6,221.0,0.0,,,,
2019-02-19 18:00:00,0.0,0.0,31.74,26.39,0.48,5.43,6.95,217.0,0.0,,,,
2019-02-19 19:00:00,0.0,0.0,34.66,29.86,0.39,5.4,7.63,213.0,0.0,,,,
2019-02-19 20:00:00,0.0,0.0,33.02,27.19,0.44,6.34,9.16,215.0,0.0,,,,
2019-02-19 21:00:00,0.0,0.0,35.39,31.4,0.41,4.6,9.41,219.0,0.0,,,,
2019-02-19 22:00:00,0.0,0.0,31.87,28.64,0.51,3.4,7.14,215.0,0.0,,,,
2019-02-19 23:00:00,0.0,0.0,35.98,32.85,0.42,3.83,11.66,218.0,0.0,,,,
2019-02-20 00:00:00,0.0,0.0,39.59,36.86,0.38,3.98,9.77,202.0,0.0,,,,
2019-02-20 02:00:00,0.0,0.0,43.78,38.35,0.32,9.94,10.49,166.0,0.0,,,,
2019-02-20 03:00:00,0.0,0.0,47.81,42.42,0.29,12.84,18.98,201.0,0.0,,,,
2019-02-20 04:00:00,0.0,0.0,46.35,40.07,0.32,14.64,14.64,205.0,0.0,,,,
2019-02-20 05:00:00,0.0,0.0,45.68,38.9,0.32,15.81,17.26,194.0,0.0,,,,
2019-02-20 06:00:00,0.0,0.0,45.47,39.76,0.36,11.9,21.07,229.0,0.0,,,,
2019-02-20 07:00:00,0.0,0.0,45.24,39.82,0.39,10.84,15.37,196.0,0.0,,,,
2019-02-20 08:00:00,0.0,0.0,43.92,38.7,0.42,9.52,15.66,200.0,0.0,,,,
2019-02-20 09:00:00,0.0,0.0,42.46,36.5,0.49,10.47,10.95,205.0,0.0,,,,
2019-02-20 10:00:00,0.0,0.0,42.18,37.38,0.6,7.72,18.71,193.0,0.0,,,,
2019-02-20 11:00:00,0.0,0.0,39.79,34.97,0.64,6.85,12.22,181.0,0.0,,,,
2019-02-20 12:00:00,0.0,0.0,36.95,31.29,0.75,7.27,9.7,176.0,0.0,,,,
2019-02-20 13:00:00,0.0,0.0,35.4,29.76,0.89,6.75,8.89,357.0,0.0,,,,
2019-02-20 14:00:00,0.0,0.0,35.42,29.29,0.81,7.53,11.14,11.0,0.0,,,,
2019-02-20 15:00:00,0.0,0.0,33.57,29.2,0.84,4.7,4.94,18.0,0.0,,,,
2019-02-20 16:00:00,0.0,0.0,33.75,29.58,0.9,4.5,7.48,22.0,0.0,,,,
2019-02-20 17:00:00,0.0,0.0,32.8,29.13,0.85,3.89,6.66,42.0,0.0,,,,
2019-02-20 18:00:00,0.0,0.0,34.55,34.55,0.84,2.3,7.79,62.0,0.0,,,,
2019-02-20 19:00:00,0.0,0.0,33.14,30.32,0.84,3.22,4.94,3.0,0.0,,,,
2019-02-20 20:00:00,0.0,0.0,34.55,31.12,0.84,3.91,5.71,351.0,0.0,,,,
2019-02-20 21:00:00,0.0,0.0,31.46,28.51,0.96,3.14,4.06,296.0,0.0,,,,
2019-02-20 22:00:00,0.0,0.0,33.41,29.57,0.9,4.13,8.19,7.0,0.0,,,,
2019-02-20 23:00:00,0.0,0.0,31.76,28.04,0.8,3.79,3.79,357.0,0.0,,,,
2019-02-21 00:00:00,0.0,0.0,34.02,31.56,0.85,3.03,6.16,6.0,0.0,,,,
2019-02-21 01:00:00,0.0,0.0,33.87,29.75,0.92,4.49,11.58,346.0,0.0,,,,
2019-02-21 02:00:00,0.0,0.0,34.94,30.3,0.79,5.27,8.85,2.0,0.0,,,,
2019-02-21 03:00:00,0.0068,0.34,34.38,31.13,0.89,3.73,4.9,7.0,0.0,,,,
2019-02-21 04:00:00,0.0393,0.66,34.85,32.49,0.88,3.04,7.2,17.0,0.0,,,,
2019-02-21 05:00:00,0.01,0.66,33.0,30.07,0.89,3.28,7.34,21.0,0.0,,,,
2019-02-21 06:00:00,0.0187,0.31,36.15,33.54,0.78,3.38,6.95,52.0,0.0,,,,
2019-02-21 07:00:00,0.0062,0.31,35.05,35.05,0.91,2.09,4.25,355.0,0.0,,,,
2019-02-21 08:00:00,0.0,0.0,34.77,31.88,0.84,3.46,5.77,336.0,0.0,,,,
2019-02-21 09:00:00,0.0,0.0,35.62,32.15,0.77,4.11,7.12,5.0,0.0,,,,
2019-02-21 10:00:00,0.0,0.0,32.58,28.85,0.94,3.91,4.78,358.0,0.0,,,,
2019-02-21 11:00:00,0.0,0.0,32.08,28.49,0.96,3.72,5.11,1.0,0.0,,,,
2019-02-21 12:00:00,0.0,0.0,33.04,27.51,0.84,5.95,6.33,22.0,0.0,,,,
2019-02-21 13:00:00,0.0,0.0,31.19,31.19,0.95,2.55,4.18,4.0,0.0,,,,
2019-02-21 14:00:00,0.0,0.0,31.59,31.59,0.92,2.64,3.55,347.0,0.0,,,,
2019-02-21 15:00:00,0.0,0.0,30.07,27.11,0.9,3.02,3.02,26.0,0.0,,,,
2019-02-21 16:00:00,0.0,0.0,29.85,23.16,0.91,6.66,6.66,15.0,0.0,,,,
2019-02-21 17:00:00,0.0,0.0,29.44,25.97,0.85,3.32,3.32,8.0,0.0,,,,
2019-02-21 18:00:00,0.0,0.0,28.53,25.11,0.9,3.19,3.19,24.0,0.0,,,,
2019-02-21 19:00:00,0.0,0.0,26.89,22.21,0.91,3.97,3.97,329.0,0.0,,,,
2019-02-21 20:00:00,0.0,0.0,26.07,26.07,0.93,2.24,3.01,314.0,0.0,,,,
2019-02-21 21:00:00,0.0,0.0,28.67,24.28,0.8,3.96,5.29,272.0,0.0,,,,
2019-02-21 22:00:00,0.0,0.0,27.2,21.52,0.82,4.92,4.92,271.0,0.0,,,,
2019-02-21 23:00:00,0.0,0.0,30.2,25.93,0.66,4.06,6.76,347.0,0.0,,,,
2019-02-22 00:00:00,0.0,0.0,31.38,27.92,0.68,3.52,3.55,274.0,0.0,,,,
2019-02-22 02:00:00,0.0172,0.34,38.54,35.24,0.61,4.43,5.41,342.0,0.0,,,,
2019-02-22 03:00:00,0.0138,0.69,40.58,34.75,0.52,9.12,12.96,295.0,0.0,,,,
2019-02-22 04:00:00,0.0129,0.66,39.91,32.93,0.49,11.46,12.29,292.0,0.0,,,,
2019-02-22 05:00:00,0.0135,1.0,43.75,38.63,0.38,9.15,14.13,323.0,0.0,,,,
2019-02-22 06:00:00,0.0138,0.34,44.31,40.83,0.37,6.11,9.59,302.0,0.0,,,,
2019-02-22 07:00:00,0.0069,0.34,46.64,43.19,0.3,6.89,14.62,317.0,0.0,,,,
2019-02-22 08:00:00,0.0035,0.34,45.05,41.22,0.32,7.01,14.03,311.0,0.0,,,,
2019-02-22 09:00:00,0.0,0.0,45.05,42.34,0.32,5.08,8.09,308.0,0.0,,,,
2019-02-22 10:00:00,0.0,0.0,42.74,40.86,0.39,3.59,8.36,331.0,0.0,,,,
2019-02-22 11:00:00,0.0,0.0,40.61,38.75,0.37,3.27,5.38,260.0,0.0,,,,
2019-02-22 12:00:00,0.0,0.0,38.39,38.39,0.4,2.96,3.45,273.0,0.0,,,,
2019-02-22 13:00:00,0.0,0.0,34.49,34.49,0.61,2.12,2.87,318.0,0.0,,,,
2019-02-22 14:00:00,0.0,0.0,33.55,29.84,0.53,4.03,4.33,204.0,0.0,,,,
2019-02-22 15:00:00,0.0,0.0,33.56,29.78,0.49,4.09,5.2,243.0,0.0,,,,
2019-02-22 16:00:00,0.0,0.0,31.72,25.88,0.65,6.01,8.16,222.0,0.0,,,,
2019-02-22 17:00:00,0.0,0.0,30.72,27.66,0.57,3.15,3.22,233.0,0.0,,,,
2019-02-22 18:00:00,0.0,0.0,30.56,24.47,0.71,6.05,8.39,193.0,0.0,,,,
2019-02-22 19:00:00,0.0,0.0,27.56,27.56,0.82,2.9,3.46,187.0,0.0,,,,
2019-02-22 20:00:00,0.0,0.0,28.53,22.6,0.74,5.43,8.51,144.0,0.0,,,,
2019-02-22 21:00:00,0.0,0.0,26.69,22.95,0.62,3.24,3.93,148.0,0.0,,,,
2019-02-22 22:00:00,0.0,0.0,27.51,23.21,0.73,3.74,3.74,215.0,0.0,,,,
2019-02-22 23:00:00,0.0,0.0,27.03,22.53,0.7,3.84,3.74,200.0,0.0,,,,
2019-02-23 00:00:00,0.0,0.0,36.83,31.41,0.53,6.85,6.85,230.0,0.0,,,,
2019-02-23 01:00:00,0.0,0.0,39.32,39.32,0.49,2.87,3.43,266.0,0.0,,,,
2019-02-23 02:00:00,0.0,0.0,40.77,38.56,0.45,3.64,3.64,298.0,0.0,,,,
2019-02-23 03:00:00,0.0069,0.34,46.23,44.03,0.35,4.65,6.17,290.0,0.0,,,,
2019-02-23 04:00:00,0.0069,0.34,48.05,46.52,0.29,4.12,4.19,263.0,0.0,,,,
2019-02-23 05:00:00,0.0138,0.34,51.37,51.37,0.21,3.44,4.89,237.0,0.0,,,,
2019-02-23 06:00:00,0.0138,0.34,52.36,52.36,0.22,2.45,5.75,292.0,0.0,,,,
2019-02-23 07:00:00,0.0,0.0,53.2,53.2,0.18,4.34,7.13,297.0,0.0,,,,
2019-02-23 08:00:00,0.0,0.0,52.31,52.31,0.18,2.93,8.76,281.0,0.0,,,,
2019-02-23 09:00:00,0.0,0.0,50.34,50.34,0.24,5.27,5.27,313.0,0.0,,,,
2019-02-23 10:00:00,0.0,0.0,45.83,44.31,0.38,3.69,5.81,238.0,0.0,,,,
2019-02-23 11:00:00,0.0,0.0,44.06,44.06,0.41,2.77,4.9,305.0,0.0,,,,
2019-02-23 12:00:00,0.0,0.0,38.13,34.02,0.57,5.31,5.31,338.0,0.0,,,,
2019-02-23 13:00:00,0.0,0.0,35.68,33.29,0.58,3.15,3.88,202.0,0.0,,,,
2019-02-23 14:00:00,0.0,0.0,37.12,33.41,0.51,4.62,6.21,130.0,0.0,,,,
2019-02-23 15:00:00,0.0,0.0,37.4,33.66,0.62,4.71,5.75,131.0,0.0,,,,
2019-02-23 16:00:00,0.0,0.0,35.89,31.37,0.58,5.35,6.23,86.0,0.0,,,,
2019-02-23 17:00:00,0.0,0.0,35.2,30.61,0.61,5.26,8.07,148.0,0.0,,,,
2019-02-23 18:00:00,0.0,0.0,32.91,29.75,0.74,3.46,3.46,94.0,0.0,,,,
2019-02-23 19:00:00,0.0,0.0,32.85,32.85,0.73,2.93,3.02,145.0,0.0,,,,
2019-02-23 20:00:00,0.0,0.0,31.79,31.79,0.76,2.87,3.14,61.0,0.0,,,,
2019-02-23 21:00:00,0.0,0.0,33.33,33.33,0.64,2.96,3.28,121.0,0.0,,,,
2019-02-23 22:00:00,0.0,0.0,31.0,31.0,0.75,2.67,2.67,24.0,0.0,,,,
2019-02-23 23:00:00,0.0,0.0,29.57,29.57,0.66,2.75,3.1,44.0,0.0,,,,
2019-02-24 00:00:00,0.0,0.0,38.12,35.77,0.64,3.4,3.4,158.0,0.0,,,,
2019-02-24 02:00:00,0.0,0.0,44.5,41.63,0.46,5.19,5.19,26.0,0.0,,,,
2019-02-24 03:00:00,0.0,0.0,47.55,46.54,0.36,3.4,4.76,6.0,0.0,,,,
2019-02-24 04:00:00,0.0,0.0,50.61,50.61,0.33,3.66,8.67,1.0,0.0,,,,
2019-02-24 05:00:00,0.0,0.0,52.48,52.48,0.27,4.46,9.53,7.0,0.0,,,,
2019-02-24 06:00:00,0.0,0.0,54.25,54.25,0.27,2.83,6.62,347.0,0.0,,,,
2019-02-24 07:00:00,0.0,0.0,54.29,54.29,0.25,2.91,3.83,60.0,0.0,,,,
2019-02-24 08:00:00,0.0,0.0,55.75,55.75,0.22,2.59,10.11,24.0,0.0,,,,
2019-02-24 09:00:00,0.0,0.0,52.89,52.89,0.27,2.05,4.77,26.0,0.0,,,,
2019-02-24 10:00:00,0.0,0.0,48.64,48.64,0.37,2.76,4.32,56.0,0.0,,,,
2019-02-24 11:00:00,0.0,0.0,44.92,43.35,0.48,3.59,5.23,251.0,0.0,,,,
2019-02-24 12:00:00,0.0,0.0,41.99,41.99,0.6,2.84,3.69,325.0,0.0,,,,
2019-02-24 14:00:00,0.0,0.0,39.01,36.99,0.67,3.21,3.21,232.0,0.0,,,,
2019-02-24 15:00:00,0.0,0.0,39.9,37.15,0.6,4.06,5.75,191.0,0.0,,,,
2019-02-24 16:00:00,0.0,0.0,36.93,32.73,0.7,5.16,5.16,206.0,0.0,,,,
2019-02-24 17:00:00,0.0,0.0,37.65,34.31,0.72,4.32,4.32,249.0,0.0,,,,
2019-02-24 18:00:00,0.0,0.0,36.3,32.86,0.63,4.18,5.86,208.0,0.0,,,,
2019-02-24 19:00:00,0.0,0.0,36.93,34.16,0.68,3.63,4.11,189.0,0.0,,,,
2019-02-24 20:00:00,0.0,0.0,33.3,29.94,0.74,3.67,3.67,220.0,0.0,,,,
2019-02-24 21:00:00,0.0,0.0,32.74,29.99,0.72,3.12,3.61,147.0,0.0,,,,
2019-02-24 22:00:00,0.0,0.0,33.63,33.63,0.81,2.86,3.59,191.0,0.0,,,,
2019-02-24 23:00:00,0.0,0.0,34.85,34.85,0.74,2.51,2.63,100.0,0.0,,,,
2019-02-25 00:00:00,0.0,0.0,40.3,37.19,0.6,4.55,2.63,138.0,0.0,,,,
2019-02-25 01:00:00,0.0,0.0,46.63,45.13,0.48,3.81,6.36,124.0,0.0,,,,
2019-02-25 02:00:00,0.0,0.0,49.69,48.39,0.42,4.17,8.05,153.0,0.0,,,,
2019-02-25 03:00:00,0.0,0.0,51.18,51.18,0.35,5.44,5.44,152.0,0.0,,,,
2019-02-25 04:00:00,0.0,0.0,54.61,54.61,0.3,6.89,10.71,208.0,0.0,,,,
2019-02-25 05:00:00,0.0,0.0,58.11,58.11,0.25,10.56,10.56,215.0,0.0,,,,
2019-02-25 06:00:00,0.0,0.0,60.21,60.21,0.24,8.05,14.18,233.0,0.0,,,,
2019-02-25 07:00:00,0.0,0.0,63.09,63.09,0.22,8.89,13.08,216.0,0.0,,,,
2019-02-25 08:00:00,0.0,0.0,59.96,59.96,0.19,5.48,8.62,211.0,0.0,,,,
2019-02-25 09:00:00,0.0,0.0,59.33,59.33,0.27,4.57,7.45,231.0,0.0,,,,
2019-02-25 10:00:00,0.0,0.0,55.09,55.09,0.33,4.72,5.49,220.0,0.0,,,,
2019-02-25 11:00:00,0.0,0.0,52.62,52.62,0.36,5.42,10.05,177.0,0.0,,,,
2019-02-25 12:00:00,0.0,0.0,49.53,48.5,0.4,3.77,12.33,241.0,0.0,,,,
2019-02-25 13:00:00,0.0,0.0,48.7,44.48,0.48,9.86,9.86,210.0,0.0,,,,
2019-02-25 14:00:00,0.0,0.0,49.3,45.68,0.46,8.59,14.12,218.0,0.0,,,,
2019-02-25 15:00:00,0.0,0.0,49.47,46.13,0.46,7.98,7.98,219.0,0.0,,,,
2019-02-25 16:00:00,0.0,0.0,50.06,50.06,0.41,7.34,11.36,208.0,0.0,,,,
2019-02-25 17:00:00,0.0,0.0,50.39,50.39,0.38,6.4,8.21,225.0,0.0,,,,
2019-02-25 18:00:00,0.0,0.0,48.63,46.96,0.41,4.46,7.68,221.0,0.0,,,,
2019-02-25 20:00:00,0.0,0.0,50.82,50.82,0.38,4.22,6.67,224.0,0.0,,,,
2019-02-25 21:00:00,0.0,0.0,50.57,50.57,0.38,5.04,13.68,192.0,0.0,,,,
2019-02-25 22:00:00,0.0,0.0,48.36,45.95,0.44,5.57,9.31,187.0,0.0,,,,
2019-02-25 23:00:00,0.0,0.0,49.42,47.54,0.39,5.01,10.96,210.0,0.0,,,,
2019-02-26 00:00:00,0.0,0.0,56.08,56.08,0.33,5.03,11.77,215.0,0.0,,,,
2019-02-26 01:00:00,0.0,0.0,61.01,61.01,0.25,6.39,10.89,178.0,0.0,,,,
2019-02-26 02:00:00,0.0,0.0,63.94,63.94,0.19,9.4,12.07,191.0,0.0,,,,
2019-02-26 03:00:00,0.0,0.0,65.02,65.02,0.2,6.95,12.21,191.0,0.0,,,,
2019-02-26 04:00:00,0.0,0.0,67.83,67.83,0.19,6.75,10.84,204.0,0.0,,,,
2019-02-26 05:00:00,0.0,0.0,68.21,68.21,0.16,9.03,15.49,224.0,0.0,,,,
2019-02-26 06:00:00,0.0,0.0,67.57,67.57,0.17,7.21,9.92,196.0,0.0,,,,
2019-02-26 07:00:00,0.0,0.0,66.27,66.27,0.18,10.87,13.82,181.0,0.0,,,,
2019-02-26 08:00:00,0.0,0.0,63.29,63.29,0.19,10.05,13.89,171.0,0.0,,,,
2019-02-26 09:00:00,0.0,0.0,63.43,63.43,0.23,9.94,13.14,169.0,0.0,,,,
2019-02-26 10:00:00,0.0,0.0,60.61,60.61,0.27,6.68,11.72,153.0,0.0,,,,
2019-02-26 11:00:00,0.0,0.0,58.73,58.73,0.27,5.39,12.95,178.0,0.0,,,,
2019-02-26 12:00:00,0.0,0.0,54.95,54.95,0.33,6.51,9.05,186.0,0.0,,,,
2019-02-26 13:00:00,0.0,0.0,54.72,54.72,0.38,6.22,10.64,190.0,0.0,,,,
2019-02-26 14:00:00,0.0,0.0,53.11,53.11,0.36,5.43,7.48,212.0,0.0,,,,
2019-02-26 15:00:00,0.0,0.0,53.66,53.66,0.36,3.31,8.99,237.0,0.0,,,,
2019-02-26 16:00:00,0.0,0.0,52.01,52.01,0.42,3.79,5.24,225.0,0.0,,,,
2019-02-26 17:00:00,0.0,0.0,50.78,50.78,0.45,7.53,7.53,192.0,0.0,,,,
2019-02-26 18:00:00,0.0,0.0,46.88,45.33,0.49,3.92,4.13,231.0,0.0,,,,
2019-02-26 19:00:00,0.0,0.0,44.04,40.26,0.62,6.52,9.92,216.0,0.0,,,,
2019-02-26 20:00:00,0.0,0.0,42.47,38.29,0.65,6.68,6.68,220.0,0.0,,,,
2019-02-26 21:00:00,0.0,0.0,45.7,43.12,0.52,5.08,5.49,220.0,0.0,,,,
2019-02-26 22:00:00,0.0,0.0,42.67,37.99,0.6,7.7,8.03,232.0,0.0,,,,
2019-02-26 23:00:00,0.0,0.0,47.18,45.12,0.52,4.66,4.66,257.0,0.0,,,,
2019-02-27 00:00:00,0.0,0.0,52.01,52.01,0.44,6.1,6.1,217.0,0.0,,,,
2019-02-27 01:00:00,0.0,0.0,56.96,56.96,0.34,6.1,7.15,186.0,0.0,,,,
2019-02-27 02:00:00,0.0,0.0,59.36,59.36,0.28,6.37,9.04,194.0,0.0,,,,
2019-02-27 03:00:00,0.0,0.0,62.24,62.24,0.22,7.22,9.5,214.0,0.0,,,,
2019-02-27 04:00:00,0.0,0.0,64.08,64.08,0.19,7.26,9.5,217.0,0.0,,,,
2019-02-27 05:00:00,0.0,0.0,67.74,67.74,0.16,8.8,19.09,256.0,0.0,,,,
2019-02-27 06:00:00,0.0,0.0,67.66,67.66,0.2,9.99,22.1,221.0,0.0,,,,
2019-02-27 07:00:00,0.0,0.0,66.81,66.81,0.25,10.2,11.94,219.0,0.0,,,,
2019-02-27 08:00:00,0.0,0.0,64.6,64.6,0.25,8.81,11.52,213.0,0.0,,,,
2019-02-27 09:00:00,0.0,0.0,66.32,66.32,0.25,7.32,18.36,227.0,0.0,,,,
2019-02-27 10:00:00,0.0,0.0,62.64,62.64,0.34,10.06,17.57,220.0,0.0,,,,
2019-02-27 11:00:00,0.0,0.0,61.22,61.22,0.38,9.4,15.49,196.0,0.0,,,,
2019-02-27 12:00:00,0.0,0.0,58.65,58.65,0.45,10.09,10.54,191.0,0.0,,,,
2019-02-27 13:00:00,0.0,0.0,60.42,60.42,0.47,10.69,18.57,204.0,0.0,,,,
2019-02-27 14:00:00,0.0,0.0,57.2,57.2,0.52,11.61,12.51,210.0,0.0,,,,
2019-02-27 15:00:00,0.0,0.0,58.57,58.57,0.55,14.13,16.2,196.0,0.0,,,,
2019-02-27 16:00:00,0.0,0.0,57.01,57.01,0.59,15.22,15.22,206.0,0.0,,,,
2019-02-27 17:00:00,0.0,0.0,56.59,56.59,0.56,15.52,20.55,209.0,0.0,,,,
2019-02-27 18:00:00,0.0,0.0,55.08,55.08,0.63,13.47,17.28,205.0,0.0,,,,
2019-02-27 19:00:00,0.0,0.0,57.31,57.31,0.63,12.77,22.27,218.0,0.0,,,,
2019-02-27 20:00:00,0.0,0.0,55.09,55.09,0.63,11.78,14.83,189.0,0.0,,,,
2019-02-27 21:00:00,0.0,0.0,55.29,55.29,0.64,10.66,15.88,211.0,0.0,,,,
2019-02-27 22:00:00,0.0,0.0,55.42,55.42,0.64,7.99,9.4,211.0,0.0,,,,
2019-02-27 23:00:00,0.0,0.0,56.31,56.31,0.57,11.12,11.96,205.0,0.0,,,,
2019-02-28 00:00:00,0.0,0.0,57.95,57.95,0.56,10.85,21.19,203.0,0.0,,,,
2019-02-28 01:00:00,0.0,0.0,61.77,61.77,0.45,11.67,17.6,226.0,0.0,,,,
2019-02-28 02:00:00,0.0,0.0,63.82,63.82,0.4,11.26,18.74,235.0,0.0,,,,
2019-02-28 03:00:00,0.0,0.0,66.51,66.51,0.39,9.31,13.58,233.0,0.0,,,,
2019-02-28 04:00:00,0.0,0.0,67.05,67.05,0.3,11.47,16.73,262.0,0.0,,,,
2019-02-28 05:00:00,0.0,0.0,67.26,67.26,0.31,9.61,12.82,246.0,0.0,,,,
2019-02-28 06:00:00,0.0,0.0,64.72,64.72,0.35,9.61,12.82,246.0,0.0,,,,
2019-02-28 07:00:00,0.0,0.0,70.11,70.11,0.26,9.67,14.41,216.0,0.0,,,,
2019-02-28 08:00:00,0.0,0.0,66.87,66.87,0.27,12.5,15.51,198.0,0.0,,,,
2019-02-28 09:00:00,0.0,0.0,68.21,68.21,0.36,15.22,23.61,231.0,0.0,1013.3,0.09,10.0,239.5
2019-02-28 10:00:00,0.0011,0.01,65.27,65.27,0.43,13.5,23.38,236.0,0.0,1013.6,0.12,10.0,238.3
2019-02-28 11:00:00,0.0012,0.01,62.13,62.13,0.49,11.31,23.84,226.0,0.0,1014.3,0.16,10.0,237.4
2019-02-28 12:00:00,0.0015,0.01,59.66,59.66,0.55,10.67,21.84,218.0,0.0,1014.5,0.15,10.0,236.8
2019-02-28 13:00:00,0.0012,0.01,57.63,57.63,0.57,11.56,21.72,217.0,0.0,1014.7,0.32,10.0,236.5
2019-02-28 14:00:00,0.0015,0.01,57.15,57.15,0.55,14.41,25.33,217.0,0.0,1014.6,0.55,10.0,233.1
2019-02-28 15:00:00,0.0007,0.01,55.58,55.58,0.6,13.95,24.4,220.0,0.0,1014.8,0.33,10.0,232.6
2019-02-28 16:00:00,0.0016,0.01,54.15,54.15,0.6,12.93,23.08,220.0,0.0,1015.1,0.39,10.0,232.6
2019-02-28 17:00:00,0.0011,0.01,52.66,52.66,0.61,11.92,22.81,219.0,0.0,1015.3,0.48,10.0,232.6
2019-02-28 18:00:00,0.0,0.0,51.48,51.48,0.59,11.81,22.23,225.0,0.0,1014.9,0.62,10.0,232.0
2019-02-28 19:00:00,0.001,0.01,50.94,50.94,0.6,11.91,21.28,226.0,0.0,1015.1,0.86,10.0,231.2
2019-02-28 20:00:00,0.0,0.0,50.12,50.12,0.63,9.53,12.2,220.0,0.0,1014.2,0.71,10.0,229.7
2019-02-28 21:00:00,0.0016,0.02,49.07,45.13,0.65,9.31,12.36,223.0,0.0,1014.8,0.67,10.0,229.4
2019-02-28 22:00:00,0.0012,0.02,48.34,44.76,0.65,7.96,9.55,225.0,0.0,1015.3,0.72,10.0,229.3
2019-02-28 23:00:00,0.0011,0.02,47.6,44.34,0.68,6.92,10.06,221.0,0.0,1015.6,0.59,10.0,229.2
2019-03-01 00:00:00,0.0017,0.02,51.44,51.44,0.6,7.52,12.91,223.0,1.0,1015.9,0.76,10.0,228.9
2019-03-01 01:00:00,0.0,0.0,56.22,56.22,0.53,9.82,16.78,231.0,3.0,1016.1,0.77,10.0,228.5
2019-03-01 02:00:00,0.0,0.0,60.33,60.33,0.42,10.19,15.38,237.0,5.0,1015.5,0.52,10.0,228.0
2019-03-01 03:00:00,0.0,0.0,63.0,63.0,0.36,11.82,16.83,239.0,6.0,1015.2,0.45,10.0,227.2
2019-03-01 04:00:00,0.0,0.0,66.22,66.22,0.29,13.75,19.45,237.0,6.0,1014.2,0.66,10.0,226.2
2019-03-01 05:00:00,0.0,0.0,69.61,69.61,0.23,13.84,22.04,234.0,6.0,1013.1,0.59,10.0,225.7
2019-03-01 06:00:00,0.0012,0.01,70.89,70.89,0.21,14.75,22.7,234.0,4.0,1012.4,0.47,10.0,226.0
2019-03-01 07:00:00,0.0,0.0,71.67,71.67,0.19,14.7,22.82,232.0,3.0,1012.1,0.6,10.0,226.5
2019-03-01 08:00:00,0.0014,0.01,68.38,68.38,0.24,15.03,20.72,231.0,1.0,1011.8,0.71,10.0,226.0
2019-03-01 09:00:00,0.0,0.0,66.45,66.45,0.28,14.34,21.7,229.0,0.0,1012.1,0.73,10.0,226.7
2019-03-01 10:00:00,0.0,0.0,64.71,64.71,0.32,11.69,22.74,224.0,0.0,1012.7,0.84,10.0,227.7
2019-03-01 11:00:00,0.0009,0.01,62.73,62.73,0.36,10.34,23.23,221.0,0.0,1013.0,0.92,10.0,228.5
2019-03-01 12:00:00,0.0,0.0,61.45,61.45,0.43,11.28,24.9,218.0,0.0,1013.1,0.95,10.0,228.8
2019-03-01 13:00:00,0.0,0.0,59.94,59.94,0.5,13.11,28.4,220.0,0.0,1012.8,0.97,10.0,228.8
2019-03-01 14:00:00,0.0,0.0,58.99,58.99,0.51,14.86,28.4,220.0,0.0,1012.2,0.9,10.0,229.6
2019-03-01 15:00:00,0.0,0.0,56.93,56.93,0.58,14.43,27.2,221.0,0.0,1012.2,0.88,10.0,229.4
2019-03-01 16:00:00,0.0011,0.02,54.97,54.97,0.63,12.47,21.52,224.0,0.0,1012.1,0.83,10.0,229.2
