,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 09:58:08,1571785200,0.0,0.0,93.34,93.34,0.06,1014.5,5.57,8.3,322.0,0.0,1.0,10.0,280.3
1969-12-31 09:58:09,1571788800,0.0,0.0,93.07,93.07,0.06,1013.8,5.14,7.69,318.0,0.0,0.0,10.0,280.0
1969-12-31 09:58:10,1571792400,0.0,0.0,89.17,89.17,0.07,1013.8,4.94,6.38,340.0,0.0,0.0,10.0,280.2
1969-12-31 09:58:11,1571796000,0.0,0.0,84.28,84.28,0.08,1013.6,5.3,6.81,235.0,0.0,0.0,10.0,280.5
1969-12-31 09:58:12,1571799600,0.0,0.0,79.65,79.65,0.09,1014.1,5.49,8.33,265.0,0.0,0.0,10.0,280.4
1969-12-31 09:58:13,1571803200,0.0,0.0,76.9,76.9,0.11,1013.9,5.21,8.11,269.0,0.0,0.0,10.0,279.7
1969-12-31 09:58:14,1571806800,0.0,0.0,74.94,74.94,0.12,1013.9,5.25,8.05,278.0,0.0,0.0,10.0,278.7
1969-12-31 09:58:15,1571810400,0.0,0.0,72.88,72.88,0.13,1013.8,5.47,8.73,275.0,0.0,0.0,10.0,279.3
1969-12-31 09:58:16,1571814000,0.0,0.0,71.11,71.11,0.14,1013.5,5.13,8.37,269.0,0.0,0.0,10.0,279.4
1969-12-31 09:58:17,1571817600,0.0,0.0,69.34,69.34,0.16,1012.9,4.41,6.96,309.0,0.0,0.0,10.0,279.7
1969-12-31 09:58:18,1571821200,0.0,0.0,66.29,66.29,0.18,1013.2,4.39,6.63,295.0,0.0,0.0,10.0,279.9
1969-12-31 09:58:19,1571824800,0.0,0.0,64.78,64.78,0.19,1012.1,4.73,7.25,291.0,0.0,0.0,10.0,280.0
1969-12-31 09:58:20,1571828400,0.0,0.0,64.28,64.28,0.2,1012.4,5.06,7.5,286.0,0.0,0.0,10.0,280.0
1969-12-31 09:58:21,1571832000,0.0,0.0,65.21,65.21,0.2,1011.5,5.29,7.5,283.0,0.0,0.0,10.0,278.4
1969-12-31 09:58:22,1571835600,0.0,0.0,64.54,64.54,0.21,1012.0,5.17,7.07,270.0,0.0,0.0,10.0,278.8
1969-12-31 09:58:23,1571839200,0.0,0.0,63.91,63.91,0.22,1012.1,4.54,6.83,283.0,0.0,0.0,10.0,279.6
1969-12-31 09:58:24,1571842800,0.0,0.0,66.47,66.47,0.23,1012.4,3.05,4.63,281.0,0.0,0.0,10.0,280.0
1969-12-31 09:58:25,1571846400,0.0,0.0,72.62,72.62,0.18,1012.5,2.62,4.73,303.0,0.0,2.0,10.0,280.2
1969-12-31 09:58:26,1571850000,0.0,0.0,79.82,79.82,0.13,1012.9,3.63,6.44,39.0,0.0,3.0,10.0,280.2
1969-12-31 09:58:27,1571853600,0.0,0.0,86.22,86.22,0.1,1012.8,4.14,7.74,18.0,0.0,5.0,10.0,282.2
1969-12-31 09:58:28,1571857200,0.0,0.0,90.04,90.04,0.08,1011.6,4.89,7.9,17.0,0.0,6.0,10.0,281.4
1969-12-31 09:58:29,1571860800,0.0,0.0,93.25,93.25,0.07,1010.7,5.63,9.28,17.0,0.0,6.0,10.0,279.9
1969-12-31 09:58:30,1571864400,0.0,0.0,95.49,95.49,0.06,1010.0,6.29,10.25,19.0,0.0,5.0,10.0,279.0
1969-12-31 09:58:31,1571868000,0.0,0.0,96.54,96.54,0.05,1009.1,6.0,10.31,12.0,0.0,3.0,10.0,278.7
1969-12-31 09:58:32,1571871600,0.0,0.0,96.14,96.14,0.06,1009.1,5.56,9.56,6.0,0.0,1.0,10.0,278.9
1969-12-31 09:58:33,1571875200,0.0,0.0,95.2,95.2,0.06,1008.9,4.45,8.3,4.0,0.0,0.0,10.0,279.0
1969-12-31 09:58:34,1571878800,0.0,0.0,90.93,90.93,0.07,1009.1,3.76,5.84,21.0,0.0,0.0,10.0,280.6
1969-12-31 09:58:35,1571882400,0.0,0.0,85.74,85.74,0.08,1009.5,4.24,5.82,262.0,0.0,0.0,10.0,282.9
1969-12-31 09:58:36,1571886000,0.0,0.0,81.07,81.07,0.09,1010.1,4.2,6.68,274.0,0.0,0.0,10.0,284.9
1969-12-31 09:58:37,1571889600,0.0,0.0,77.95,77.95,0.11,1010.2,4.27,6.64,253.0,0.0,0.0,10.0,286.4
1969-12-31 09:58:38,1571893200,0.0,0.0,75.62,75.62,0.13,1010.3,3.99,6.33,339.0,0.0,0.0,10.0,287.6
1969-12-31 09:58:39,1571896800,0.0,0.0,74.73,74.73,0.14,1010.4,4.23,5.8,294.0,0.0,0.0,10.0,288.5
1969-12-31 09:58:40,1571900400,0.0,0.0,73.08,73.08,0.16,1010.7,4.99,7.27,303.0,0.0,0.0,10.0,291.3
1969-12-31 09:58:41,1571904000,0.0,0.0,71.77,71.77,0.17,1011.5,5.71,9.0,290.0,0.0,0.0,10.0,291.4
1969-12-31 09:58:42,1571907600,0.0,0.0,70.07,70.07,0.2,1011.4,6.28,10.44,278.0,0.0,0.0,10.0,291.4
1969-12-31 09:58:43,1571911200,0.0,0.0,69.07,69.07,0.21,1012.0,6.73,11.84,280.0,0.0,0.0,10.0,290.9
1969-12-31 09:58:44,1571914800,0.0,0.0,68.33,68.33,0.21,1011.5,6.72,11.91,299.0,0.0,0.0,10.0,290.4
1969-12-31 09:58:45,1571918400,0.0,0.0,68.3,68.3,0.22,1011.1,6.3,9.94,288.0,0.0,0.0,10.0,288.1
1969-12-31 09:58:46,1571922000,0.0,0.0,67.69,67.69,0.22,1012.7,6.04,10.39,291.0,0.0,0.0,10.0,289.9
1969-12-31 09:58:47,1571925600,0.0,0.0,67.08,67.08,0.21,1014.3,6.46,12.24,308.0,0.0,0.0,10.0,292.8
1969-12-31 09:58:48,1571929200,0.0,0.0,69.92,69.92,0.2,1015.9,6.42,13.86,303.0,0.0,0.0,10.0,294.9
1969-12-31 09:58:49,1571932800,0.0,0.0,76.23,76.23,0.12,1016.7,9.51,17.68,321.0,0.0,1.0,10.0,295.3
1969-12-31 09:58:50,1571936400,0.0,0.0,81.16,81.16,0.06,1017.3,13.6,23.78,357.0,0.0,3.0,10.0,295.1
1969-12-31 09:58:51,1571940000,0.0,0.0,85.53,85.53,0.04,1017.6,15.37,22.9,4.0,0.0,5.0,10.0,294.4
1969-12-31 09:58:52,1571943600,0.0,0.0,88.76,88.76,0.03,1017.3,15.5,22.62,5.0,0.02,5.0,10.0,297.0
1969-12-31 09:58:53,1571947200,0.0,0.0,89.95,89.95,0.02,1015.8,15.11,21.02,6.0,0.04,5.0,10.0,296.4
1969-12-31 09:58:54,1571950800,0.0,0.0,89.16,89.16,0.02,1015.4,14.42,19.99,9.0,0.05,4.0,10.0,295.9
1969-12-31 09:58:55,1571954400,0.0,0.0,89.21,89.21,0.02,1015.9,14.6,20.28,13.0,0.05,3.0,10.0,295.7
1969-12-31 09:58:56,1571958000,0.0,0.0,88.76,88.76,0.02,1015.1,14.42,20.26,18.0,0.04,1.0,10.0,295.6
1969-12-31 09:58:57,1571961600,0.0,0.0,87.76,87.76,0.02,1015.5,13.47,20.34,18.0,0.03,0.0,10.0,294.9
1969-12-31 09:58:58,1571965200,0.0,0.0,84.14,84.14,0.03,1015.1,8.9,16.47,6.0,0.02,0.0,10.0,295.8
1969-12-31 09:58:59,1571968800,0.0,0.0,78.64,78.64,0.04,1016.7,6.92,16.32,355.0,0.01,0.0,10.0,293.6
1969-12-31 09:59:00,1571972400,0.0,0.0,73.94,73.94,0.06,1017.5,5.97,15.63,345.0,0.0,0.0,10.0,292.1
1969-12-31 09:59:01,1571976000,0.0,0.0,71.89,71.89,0.06,1017.1,6.09,14.41,332.0,0.0,0.0,10.0,291.8
1969-12-31 09:59:02,1571979600,0.0,0.0,71.17,71.17,0.07,1018.1,6.8,12.43,313.0,0.0,0.0,10.0,292.1
1969-12-31 09:59:03,1571983200,0.0,0.0,71.4,71.4,0.05,1018.6,6.84,9.92,305.0,0.0,0.0,10.0,292.5
1969-12-31 09:59:04,1571986800,0.0,0.0,70.27,70.27,0.06,1018.9,6.8,9.27,298.0,0.04,0.0,10.0,289.3
1969-12-31 09:59:05,1571990400,0.0,0.0,68.76,68.76,0.06,1018.7,7.52,10.44,288.0,0.1,0.0,10.0,289.7
1969-12-31 09:59:06,1571994000,0.0,0.0,66.13,66.13,0.08,1019.1,6.77,11.38,293.0,0.14,0.0,10.0,290.2
1969-12-31 09:59:07,1571997600,0.0,0.0,64.8,64.8,0.08,1018.8,6.63,11.06,293.0,0.15,0.0,10.0,290.3
1969-12-31 09:59:08,1572001200,0.0,0.0,63.69,63.69,0.08,1019.2,6.54,10.33,273.0,0.15,0.0,10.0,290.5
1969-12-31 09:59:09,1572004800,0.0,0.0,64.27,64.27,0.07,1019.0,7.0,9.7,272.0,0.14,0.0,10.0,288.6
1969-12-31 09:59:10,1572008400,0.0,0.0,64.0,64.0,0.06,1019.1,6.01,8.8,290.0,0.16,0.0,10.0,288.4
1969-12-31 09:59:11,1572012000,0.0,0.0,62.55,62.55,0.07,1019.6,4.66,7.1,259.0,0.18,0.0,10.0,288.4
1969-12-31 09:59:12,1572015600,0.0,0.0,64.89,64.89,0.07,1020.4,3.56,5.49,298.0,0.2,0.0,10.0,288.4
1969-12-31 09:59:13,1572019200,0.0,0.0,69.89,69.89,0.06,1020.6,3.27,6.59,306.0,0.26,1.0,10.0,288.7
1969-12-31 09:59:14,1572022800,0.0,0.0,75.25,75.25,0.05,1020.4,4.21,8.46,29.0,0.32,3.0,10.0,289.1
1969-12-31 09:59:15,1572026400,0.0,0.0,80.09,80.09,0.04,1019.8,4.45,9.83,42.0,0.33,4.0,10.0,289.3
1969-12-31 09:59:16,1572030000,0.0,0.0,83.12,83.12,0.04,1019.0,4.94,10.24,52.0,0.29,5.0,10.0,290.9
1969-12-31 09:59:17,1572033600,0.0,0.0,84.79,84.79,0.03,1017.8,4.85,9.19,53.0,0.23,5.0,10.0,290.7
1969-12-31 09:59:18,1572037200,0.0,0.0,86.51,86.51,0.03,1016.7,4.74,8.28,63.0,0.18,4.0,10.0,290.5
1969-12-31 09:59:19,1572040800,0.0,0.0,87.66,87.66,0.03,1015.9,4.4,7.25,65.0,0.13,3.0,10.0,290.4
1969-12-31 09:59:20,1572044400,0.0,0.0,87.97,87.97,0.03,1015.2,3.59,5.64,107.0,0.05,1.0,10.0,290.3
1969-12-31 09:59:21,1572048000,0.0,0.0,86.18,86.18,0.03,1014.7,3.35,4.76,280.0,0.0,0.0,10.0,289.8
1969-12-31 09:59:22,1572051600,0.0,0.0,82.95,82.95,0.04,1014.5,3.85,5.54,252.0,0.01,0.0,10.0,288.1
1969-12-31 09:59:23,1572055200,0.0,0.0,78.11,78.11,0.04,1014.6,5.05,6.24,218.0,0.04,0.0,10.0,286.8
1969-12-31 09:59:24,1572058800,0.0,0.0,73.44,73.44,0.04,1015.0,5.31,7.82,253.0,0.06,0.0,10.0,285.8
1969-12-31 09:59:25,1572062400,0.0,0.0,71.1,71.1,0.05,1014.6,5.12,7.93,256.0,0.05,0.0,10.0,285.6
1969-12-31 09:59:26,1572066000,0.0,0.0,69.45,69.45,0.06,1014.6,4.69,7.33,270.0,0.02,0.0,10.0,286.0
1969-12-31 09:59:27,1572069600,0.0,0.0,68.2,68.2,0.07,1014.0,4.55,7.14,267.0,0.0,0.0,10.0,286.6
1969-12-31 09:59:28,1572073200,0.0,0.0,66.57,66.57,0.08,1012.7,4.24,6.84,257.0,0.0,0.0,10.0,286.6
1969-12-31 09:59:29,1572076800,0.0,0.0,64.57,64.57,0.09,1013.2,3.53,6.17,268.0,0.0,0.0,10.0,286.6
1969-12-31 09:59:30,1572080400,0.0,0.0,62.08,62.08,0.1,1012.4,3.65,5.86,269.0,0.0,0.0,10.0,286.6
1969-12-31 09:59:31,1572084000,0.0,0.0,60.83,60.83,0.11,1011.7,2.82,3.78,271.0,0.0,0.0,10.0,286.8
1969-12-31 09:59:32,1572087600,0.0,0.0,60.05,60.05,0.11,1011.2,2.69,3.82,232.0,0.0,0.0,10.0,287.0
1969-12-31 09:59:33,1572091200,0.0,0.0,58.97,58.97,0.14,1010.8,2.68,3.92,225.0,0.0,0.0,10.0,285.6
1969-12-31 09:59:34,1572094800,0.0,0.0,58.13,58.13,0.15,1011.0,2.89,4.38,193.0,0.0,0.0,10.0,286.3
1969-12-31 09:59:35,1572098400,0.0,0.0,57.71,57.71,0.16,1011.6,2.71,3.91,207.0,0.0,0.0,10.0,287.4
1969-12-31 09:59:36,1572102000,0.0,0.0,60.52,60.52,0.17,1011.8,2.41,3.85,219.0,0.0,0.0,10.0,288.1
1969-12-31 09:59:37,1572105600,0.0,0.0,66.22,66.22,0.13,1011.8,2.55,3.15,150.0,0.0,1.0,10.0,288.2
1969-12-31 09:59:38,1572109200,0.0,0.0,73.13,73.13,0.1,1011.5,3.03,4.28,86.0,0.0,3.0,10.0,287.9
1969-12-31 09:59:39,1572112800,0.0,0.0,79.81,79.81,0.08,1010.9,4.16,5.41,78.0,0.0,4.0,10.0,287.4
1969-12-31 09:59:40,1572116400,0.0,0.0,84.2,84.2,0.06,1010.0,5.67,6.78,90.0,0.0,5.0,10.0,290.1
1969-12-31 09:59:41,1572120000,0.0,0.0,87.27,87.27,0.05,1008.6,6.39,7.09,106.0,0.0,5.0,10.0,289.5
1969-12-31 09:59:42,1572123600,0.0,0.0,90.03,90.03,0.04,1007.3,6.67,7.74,115.0,0.0,4.0,10.0,288.8
1969-12-31 09:59:43,1572127200,0.0,0.0,91.55,91.55,0.03,1006.6,7.01,8.37,121.0,0.0,3.0,10.0,287.9
1969-12-31 09:59:44,1572130800,0.0,0.0,91.21,91.21,0.03,1006.0,6.65,8.68,128.0,0.01,1.0,10.0,286.8
1969-12-31 09:59:45,1572134400,0.0,0.0,90.65,90.65,0.03,1005.3,6.54,9.18,136.0,0.01,0.0,10.0,286.0
1969-12-31 09:59:46,1572138000,0.0,0.0,86.86,86.86,0.04,1005.0,6.08,9.52,156.0,0.01,0.0,10.0,285.3
1969-12-31 09:59:47,1572141600,0.0,0.0,81.39,81.39,0.06,1005.6,5.4,7.69,193.0,0.0,0.0,10.0,285.4
1969-12-31 09:59:48,1572145200,0.0,0.0,76.2,76.2,0.07,1005.9,5.59,8.66,203.0,0.0,0.0,10.0,285.8
1969-12-31 09:59:49,1572148800,0.0,0.0,73.01,73.01,0.1,1005.9,4.65,7.11,214.0,0.0,0.0,10.0,286.4
1969-12-31 09:59:50,1572152400,0.0,0.0,71.01,71.01,0.12,1005.8,4.06,5.89,219.0,0.0,0.0,10.0,287.1
1969-12-31 09:59:51,1572156000,0.0,0.0,69.6,69.6,0.13,1005.5,4.16,5.52,204.0,0.0,0.0,10.0,288.3
1969-12-31 09:59:52,1572159600,0.0,0.0,67.41,67.41,0.14,1005.5,3.94,5.39,194.0,0.0,0.0,10.0,288.5
1969-12-31 09:59:53,1572163200,0.0,0.0,65.09,65.09,0.17,1005.3,3.75,5.73,185.0,0.0,0.0,10.0,288.5
1969-12-31 09:59:54,1572166800,0.0,0.0,61.82,61.82,0.24,1004.5,3.4,6.03,203.0,0.0,0.0,10.0,288.7
1969-12-31 09:59:55,1572170400,0.0,0.0,60.21,60.21,0.3,1005.0,3.32,5.92,200.0,0.0,0.0,10.0,289.1
1969-12-31 09:59:56,1572174000,0.0,0.0,59.78,59.78,0.33,1004.8,3.63,6.3,213.0,0.0,0.0,10.0,289.6
1969-12-31 09:59:57,1572177600,0.0,0.0,59.29,59.29,0.44,1003.9,3.69,5.63,178.0,0.0,0.0,10.0,287.6
1969-12-31 09:59:58,1572181200,0.0009,0.01,58.43,58.43,0.53,1004.9,3.78,5.66,176.0,0.01,0.0,10.0,288.2
1969-12-31 09:59:59,1572184800,0.0,0.0,56.98,56.98,0.58,1005.0,3.58,5.64,131.0,0.0,0.0,10.0,289.1
1969-12-31 10:00:00,1572188400,0.0,0.0,59.33,59.33,0.58,1005.4,3.15,5.59,137.0,0.01,0.0,10.0,289.8
1969-12-31 10:00:01,1572192000,0.0,0.0,65.26,65.26,0.49,1005.7,4.07,8.15,94.0,0.03,1.0,10.0,289.9
1969-12-31 10:00:02,1572195600,0.0,0.0,72.96,72.96,0.34,1005.9,5.25,9.66,60.0,0.05,3.0,10.0,289.9
1969-12-31 10:00:03,1572199200,0.0,0.0,80.33,80.33,0.09,1005.7,5.6,9.03,42.0,0.07,4.0,10.0,292.8
1969-12-31 10:00:04,1572202800,0.0017,0.01,84.74,84.74,0.07,1005.6,6.43,10.76,56.0,0.1,5.0,10.0,292.7
1969-12-31 10:00:05,1572206400,0.0,0.0,87.88,87.88,0.07,1005.0,7.91,15.19,198.0,0.14,5.0,10.0,292.2
1969-12-31 10:00:06,1572210000,0.0,0.0,90.36,90.36,0.07,1004.1,9.78,18.65,266.0,0.15,4.0,10.0,291.8
1969-12-31 10:00:07,1572213600,0.0,0.0,90.64,90.64,0.08,1003.3,12.8,21.37,266.0,0.15,3.0,10.0,291.5
1969-12-31 10:00:08,1572217200,0.0,0.0,89.19,89.19,0.1,1003.3,15.44,23.94,268.0,0.15,1.0,10.0,291.2
1969-12-31 10:00:09,1572220800,0.0,0.0,86.87,86.87,0.14,1003.2,15.22,22.34,261.0,0.13,0.0,10.0,288.7
1969-12-31 10:00:10,1572224400,0.0,0.0,82.64,82.64,0.22,1003.6,14.25,23.27,202.0,0.17,0.0,10.0,288.9
1969-12-31 10:00:11,1572228000,0.0,0.0,78.0,78.0,0.31,1003.9,13.2,21.91,1.0,0.2,0.0,10.0,289.5
1969-12-31 10:00:12,1572231600,0.0,0.0,74.56,74.56,0.38,1004.4,12.74,25.13,299.0,0.2,0.0,10.0,290.0
1969-12-31 10:00:13,1572235200,0.0,0.0,72.72,72.72,0.41,1006.9,16.52,32.51,297.0,0.2,0.0,10.0,289.9
1969-12-31 10:00:14,1572238800,0.0005,0.01,70.57,70.57,0.45,1008.9,17.61,31.78,305.0,0.19,0.0,10.0,289.7
1969-12-31 10:00:15,1572242400,0.0,0.0,68.06,68.06,0.51,1010.3,16.0,25.73,314.0,0.15,0.0,10.0,289.7
1969-12-31 10:00:16,1572246000,0.0004,0.01,66.32,66.32,0.53,1011.7,13.59,20.94,314.0,0.15,0.0,10.0,291.2
1969-12-31 10:00:17,1572249600,0.0014,0.01,64.56,64.56,0.52,1012.8,11.12,17.62,315.0,0.16,0.0,10.0,293.3
1969-12-31 10:00:18,1572253200,0.0005,0.01,62.48,62.48,0.45,1013.5,8.47,16.13,315.0,0.16,0.0,10.0,294.8
1969-12-31 10:00:19,1572256800,0.0,0.0,60.86,60.86,0.34,1014.2,7.68,14.74,321.0,0.14,0.0,10.0,295.2
1969-12-31 10:00:20,1572260400,0.0,0.0,58.94,58.94,0.26,1013.9,7.19,12.14,330.0,0.12,0.0,10.0,295.0
1969-12-31 10:00:21,1572264000,0.0016,0.01,58.04,58.04,0.24,1015.8,6.3,9.39,309.0,0.1,0.0,10.0,294.5
1969-12-31 10:00:22,1572267600,0.0011,0.01,57.04,57.04,0.18,1017.0,5.96,10.11,304.0,0.1,0.0,10.0,295.2
1969-12-31 10:00:23,1572271200,0.0,0.0,56.0,56.0,0.18,1017.0,5.5,12.08,312.0,0.11,0.0,10.0,296.1
1969-12-31 10:00:24,1572274800,0.0,0.0,56.96,56.96,0.16,1018.6,5.44,14.66,339.0,0.12,0.0,10.0,296.9
1969-12-31 10:00:25,1572278400,0.0,0.0,59.95,59.95,0.1,1019.7,7.42,17.12,357.0,0.11,1.0,10.0,297.4
1969-12-31 10:00:26,1572282000,0.0,0.0,62.81,62.81,0.06,1019.6,8.91,16.72,9.0,0.1,3.0,10.0,297.8
1969-12-31 10:00:27,1572285600,0.0,0.0,66.68,66.68,0.05,1019.8,7.36,11.53,351.0,0.06,4.0,10.0,300.3
1969-12-31 10:00:28,1572289200,0.0,0.0,68.6,68.6,0.04,1018.9,7.67,10.68,357.0,0.05,5.0,10.0,300.5
1969-12-31 10:00:29,1572292800,0.0,0.0,70.6,70.6,0.03,1017.8,7.8,10.06,1.0,0.02,5.0,10.0,300.3
1969-12-31 10:00:30,1572296400,0.0,0.0,72.03,72.03,0.03,1016.8,7.44,8.74,1.0,0.01,4.0,10.0,300.0
1969-12-31 10:00:31,1572300000,0.0,0.0,73.21,73.21,0.02,1015.9,7.19,8.11,353.0,0.02,3.0,10.0,299.7
1969-12-31 10:00:32,1572303600,0.0,0.0,73.06,73.06,0.02,1014.8,5.99,6.47,340.0,0.03,1.0,10.0,299.4
1969-12-31 10:00:33,1572307200,0.0,0.0,70.67,70.67,0.02,1014.8,4.2,5.12,346.0,0.02,0.0,10.0,297.4
1969-12-31 10:00:34,1572310800,0.0,0.0,67.44,67.44,0.03,1014.7,3.37,4.58,21.0,0.02,0.0,10.0,297.8
1969-12-31 10:00:35,1572314400,0.0,0.0,63.27,63.27,0.04,1015.0,3.09,3.91,229.0,0.01,0.0,10.0,298.7
1969-12-31 10:00:36,1572318000,0.0016,0.01,59.68,59.68,0.04,1014.8,3.37,4.36,244.0,0.0,0.0,10.0,299.6
1969-12-31 10:00:37,1572321600,0.001,0.01,57.59,57.59,0.05,1014.8,3.3,4.59,233.0,0.0,0.0,10.0,300.3
1969-12-31 10:00:38,1572325200,0.0,0.0,55.79,55.79,0.06,1014.7,3.48,4.72,270.0,0.0,0.0,10.0,301.0
1969-12-31 10:00:39,1572328800,0.0,0.0,54.59,54.59,0.07,1014.5,3.26,4.93,255.0,0.0,0.0,10.0,301.8
1969-12-31 10:00:40,1572332400,0.0,0.0,53.86,53.86,0.08,1013.8,3.29,4.59,236.0,0.0,0.0,10.0,301.4
1969-12-31 10:00:41,1572336000,0.0,0.0,52.22,52.22,0.11,1013.4,3.15,4.77,282.0,0.0,0.0,10.0,300.6
1969-12-31 10:00:42,1572339600,0.0,0.0,50.18,50.18,0.13,1013.0,3.19,5.1,251.0,0.0,0.0,10.0,300.0
1969-12-31 10:00:43,1572343200,0.0,0.0,48.82,48.19,0.16,1012.6,3.17,4.72,247.0,0.0,0.0,10.0,300.0
1969-12-31 10:00:44,1572346800,0.001,0.01,47.49,47.49,0.2,1012.4,2.67,4.46,196.0,0.0,0.0,10.0,300.3
1969-12-31 10:00:45,1572350400,0.0,0.0,47.26,47.26,0.19,1011.5,2.84,4.52,190.0,0.0,0.0,10.0,301.0
1969-12-31 10:00:46,1572354000,0.0,0.0,46.32,45.47,0.2,1011.8,3.05,4.93,187.0,0.0,0.0,10.0,300.8
1969-12-31 10:00:47,1572357600,0.0016,0.01,46.33,45.35,0.23,1012.3,3.18,5.32,175.0,0.0,0.0,10.0,300.4
1969-12-31 10:00:48,1572361200,0.0014,0.01,49.52,49.12,0.22,1011.9,3.01,5.92,164.0,0.0,0.0,10.0,299.7
1969-12-31 10:00:49,1572364800,0.0,0.0,56.3,56.3,0.15,1012.0,3.58,6.25,137.0,0.0,1.0,10.0,298.7
1969-12-31 10:00:50,1572368400,0.0009,0.01,63.53,63.53,0.11,1012.2,4.09,5.79,115.0,0.0,3.0,10.0,297.4
1969-12-31 10:00:51,1572372000,0.0,0.0,69.87,69.87,0.08,1011.5,4.71,5.82,105.0,0.0,4.0,10.0,296.2
1969-12-31 10:00:52,1572375600,0.0016,0.01,73.67,73.67,0.07,1011.2,5.11,6.62,101.0,0.0,5.0,10.0,295.1
1969-12-31 10:00:53,1572379200,0.0,0.0,76.3,76.3,0.07,1010.1,5.5,7.9,112.0,0.0,5.0,10.0,296.2
1969-12-31 10:00:54,1572382800,0.0,0.0,78.64,78.64,0.06,1008.8,4.5,8.51,118.0,0.0,4.0,10.0,294.9
1969-12-31 10:00:55,1572386400,0.0,0.0,80.04,80.04,0.07,1008.2,4.38,8.45,105.0,0.0,3.0,10.0,294.4
1969-12-31 10:00:56,1572390000,0.0,0.0,80.97,80.97,0.07,1008.2,4.93,8.88,56.0,0.0,1.0,10.0,294.2
1969-12-31 10:00:57,1572393600,0.0,0.0,80.09,80.09,0.09,1008.2,5.04,7.36,34.0,0.0,0.0,10.0,294.4
1969-12-31 10:00:58,1572397200,0.0,0.0,75.53,75.53,0.14,1008.9,5.16,6.27,8.0,0.0,0.0,10.0,295.1
1969-12-31 10:00:59,1572400800,0.0017,0.01,69.78,69.78,0.24,1010.3,5.24,6.67,334.0,0.0,0.0,10.0,296.2
1969-12-31 10:01:00,1572404400,0.0,0.0,64.73,64.73,0.3,1011.3,4.31,7.41,323.0,0.0,0.0,10.0,294.6
1969-12-31 10:01:01,1572408000,0.0,0.0,62.43,62.43,0.4,1012.3,4.92,8.42,312.0,0.0,0.0,10.0,295.1
1969-12-31 10:01:02,1572411600,0.0,0.0,61.12,61.12,0.5,1012.8,5.75,9.93,293.0,0.0,0.0,10.0,295.3
1969-12-31 10:01:03,1572415200,0.0,0.0,59.72,59.72,0.5,1013.9,6.01,10.29,290.0,0.0,0.0,10.0,295.2
1969-12-31 10:01:04,1572418800,0.0,0.0,58.93,58.93,0.43,1015.6,7.22,14.35,306.0,0.01,0.0,10.0,294.7
1969-12-31 10:01:05,1572422400,0.0015,0.01,57.87,57.87,0.3,1017.2,8.63,19.0,352.0,0.01,0.0,10.0,293.7
1969-12-31 10:01:06,1572426000,0.0,0.0,55.35,55.35,0.28,1017.6,8.21,24.7,344.0,0.02,0.0,10.0,295.2
1969-12-31 10:01:07,1572429600,0.0012,0.01,53.56,53.56,0.21,1019.8,8.21,23.68,330.0,0.06,0.0,10.0,292.5
1969-12-31 10:01:08,1572433200,0.0,0.0,52.14,52.14,0.17,1019.7,8.96,21.11,323.0,0.21,0.0,10.0,294.3
1969-12-31 10:01:09,1572436800,0.0003,0.01,53.19,53.19,0.12,1021.1,9.1,15.98,319.0,0.34,0.0,10.0,293.9
1969-12-31 10:01:10,1572440400,0.001,0.01,52.85,52.85,0.09,1022.7,9.85,17.2,324.0,0.46,0.0,10.0,293.6
1969-12-31 10:01:11,1572444000,0.0008,0.01,52.23,52.23,0.1,1024.0,9.2,17.47,317.0,0.54,0.0,10.0,293.4
1969-12-31 10:01:12,1572447600,0.0011,0.01,52.78,52.78,0.1,1024.6,9.21,18.75,317.0,0.56,0.0,10.0,293.1
1969-12-31 10:01:13,1572451200,0.0,0.0,55.64,55.64,0.07,1024.1,10.21,18.11,321.0,0.54,1.0,10.0,292.7
1969-12-31 10:01:14,1572454800,0.0,0.0,58.43,58.43,0.05,1025.0,11.44,17.07,345.0,0.5,2.0,10.0,292.2
1969-12-31 10:01:15,1572458400,0.001,0.01,62.0,62.0,0.03,1025.8,11.56,16.01,346.0,0.42,4.0,10.0,292.0
1969-12-31 10:01:16,1572462000,0.0,0.0,64.36,64.36,0.02,1024.8,11.66,14.96,353.0,0.32,4.0,10.0,291.7
1969-12-31 10:01:17,1572465600,0.0,0.0,66.81,66.81,0.02,1024.2,11.95,14.85,2.0,0.44,4.0,10.0,290.0
1969-12-31 10:01:18,1572469200,0.0,0.0,68.61,68.61,0.01,1023.4,12.02,15.05,9.0,0.35,4.0,10.0,289.8
1969-12-31 10:01:19,1572472800,0.0013,0.01,69.55,69.55,0.01,1023.4,11.0,14.27,11.0,0.22,2.0,10.0,289.7
1969-12-31 10:01:20,1572476400,0.0017,0.01,69.24,69.24,0.01,1023.4,9.91,13.78,7.0,0.22,1.0,10.0,289.7
1969-12-31 10:01:21,1572480000,0.0,0.0,67.86,67.86,0.01,1022.7,8.6,12.95,4.0,0.3,0.0,10.0,289.5
1969-12-31 10:01:22,1572483600,0.0,0.0,62.89,62.89,0.02,1023.1,5.81,9.8,357.0,0.22,0.0,10.0,289.4
