,windBearing
1969-12-31 16:53:10,245.0
1969-12-31 16:53:11,244.0
1969-12-31 16:53:12,257.0
1969-12-31 16:53:13,236.0
1969-12-31 16:53:14,277.0
1969-12-31 16:53:15,267.0
1969-12-31 16:53:16,271.0
1969-12-31 16:53:17,285.0
1969-12-31 16:53:18,268.0
1969-12-31 16:53:19,287.0
1969-12-31 16:53:20,263.0
1969-12-31 16:53:21,258.0
1969-12-31 16:53:22,239.0
1969-12-31 16:53:23,258.0
1969-12-31 16:53:24,254.0
1969-12-31 16:53:25,254.0
1969-12-31 16:53:26,238.0
1969-12-31 16:53:27,233.0
1969-12-31 16:53:28,226.0
1969-12-31 16:53:29,248.0
1969-12-31 16:53:30,248.0
1969-12-31 16:53:31,211.0
1969-12-31 16:53:32,225.0
1969-12-31 16:53:33,236.0
1969-12-31 16:53:34,242.0
1969-12-31 16:53:35,239.0
1969-12-31 16:53:36,227.0
1969-12-31 16:53:37,234.0
1969-12-31 16:53:38,220.0
1969-12-31 16:53:39,246.0
1969-12-31 16:53:40,253.0
1969-12-31 16:53:41,260.0
1969-12-31 16:53:42,246.0
1969-12-31 16:53:43,274.0
1969-12-31 16:53:44,272.0
1969-12-31 16:53:45,271.0
1969-12-31 16:53:46,254.0
1969-12-31 16:53:47,235.0
1969-12-31 16:53:48,246.0
1969-12-31 16:53:49,251.0
1969-12-31 16:53:50,246.0
1969-12-31 16:53:51,232.0
1969-12-31 16:53:52,233.0
1969-12-31 16:53:53,239.0
1969-12-31 16:53:54,226.0
1969-12-31 16:53:55,235.0
1969-12-31 16:53:56,206.0
1969-12-31 16:53:57,215.0
1969-12-31 16:53:58,217.0
1969-12-31 16:53:59,209.0
1969-12-31 16:54:00,205.0
1969-12-31 16:54:01,239.0
1969-12-31 16:54:02,248.0
1969-12-31 16:54:03,229.0
1969-12-31 16:54:04,241.0
1969-12-31 16:54:05,245.0
1969-12-31 16:54:06,256.0
1969-12-31 16:54:07,266.0
1969-12-31 16:54:08,261.0
1969-12-31 16:54:09,267.0
1969-12-31 16:54:10,250.0
1969-12-31 16:54:11,256.0
1969-12-31 16:54:12,244.0
1969-12-31 16:54:13,249.0
1969-12-31 16:54:14,257.0
1969-12-31 16:54:15,261.0
1969-12-31 16:54:16,247.0
1969-12-31 16:54:17,254.0
1969-12-31 16:54:18,227.0
1969-12-31 16:54:19,243.0
1969-12-31 16:54:20,215.0
1969-12-31 16:54:21,259.0
1969-12-31 16:54:22,238.0
1969-12-31 16:54:23,209.0
1969-12-31 16:54:24,249.0
1969-12-31 16:54:25,211.0
1969-12-31 16:54:26,239.0
1969-12-31 16:54:27,245.0
1969-12-31 16:54:28,244.0
1969-12-31 16:54:29,251.0
1969-12-31 16:54:30,278.0
1969-12-31 16:54:31,268.0
1969-12-31 16:54:32,268.0
1969-12-31 16:54:33,263.0
1969-12-31 16:54:34,265.0
1969-12-31 16:54:35,269.0
1969-12-31 16:54:36,251.0
1969-12-31 16:54:37,253.0
1969-12-31 16:54:38,254.0
1969-12-31 16:54:39,244.0
1969-12-31 16:54:40,247.0
1969-12-31 16:54:41,249.0
1969-12-31 16:54:42,258.0
1969-12-31 16:54:43,274.0
1969-12-31 16:54:44,288.0
1969-12-31 16:54:45,236.0
1969-12-31 16:54:46,259.0
1969-12-31 16:54:47,240.0
1969-12-31 16:54:48,262.0
1969-12-31 16:54:49,248.0
1969-12-31 16:54:50,249.0
1969-12-31 16:54:51,276.0
1969-12-31 16:54:52,257.0
1969-12-31 16:54:53,272.0
1969-12-31 16:54:54,278.0
1969-12-31 16:54:55,253.0
1969-12-31 16:54:56,267.0
1969-12-31 16:54:57,253.0
1969-12-31 16:54:58,292.0
1969-12-31 16:54:59,257.0
1969-12-31 16:55:00,251.0
1969-12-31 16:55:01,246.0
1969-12-31 16:55:02,243.0
1969-12-31 16:55:03,256.0
1969-12-31 16:55:04,237.0
1969-12-31 16:55:05,236.0
1969-12-31 16:55:06,231.0
1969-12-31 16:55:07,228.0
1969-12-31 16:55:08,254.0
1969-12-31 16:55:09,281.0
1969-12-31 16:55:10,268.0
1969-12-31 16:55:11,230.0
1969-12-31 16:55:12,254.0
1969-12-31 16:55:13,240.0
1969-12-31 16:55:14,252.0
1969-12-31 16:55:15,241.0
1969-12-31 16:55:16,247.0
1969-12-31 16:55:17,264.0
1969-12-31 16:55:18,260.0
1969-12-31 16:55:19,247.0
1969-12-31 16:55:20,252.0
1969-12-31 16:55:21,264.0
1969-12-31 16:55:22,256.0
1969-12-31 16:55:23,281.0
1969-12-31 16:55:24,260.0
1969-12-31 16:55:25,273.0
1969-12-31 16:55:26,274.0
1969-12-31 16:55:27,273.0
1969-12-31 16:55:28,254.0
1969-12-31 16:55:29,251.0
1969-12-31 16:55:30,263.0
1969-12-31 16:55:31,270.0
1969-12-31 16:55:32,239.0
1969-12-31 16:55:33,302.0
1969-12-31 16:55:34,263.0
1969-12-31 16:55:35,267.0
1969-12-31 16:55:36,262.0
1969-12-31 16:55:37,288.0
1969-12-31 16:55:38,256.0
1969-12-31 16:55:39,261.0
1969-12-31 16:55:40,272.0
1969-12-31 16:55:41,291.0
1969-12-31 16:55:42,261.0
1969-12-31 16:55:43,274.0
1969-12-31 16:55:44,256.0
1969-12-31 16:55:45,270.0
1969-12-31 16:55:46,266.0
1969-12-31 16:55:47,254.0
1969-12-31 16:55:48,257.0
1969-12-31 16:55:49,261.0
1969-12-31 16:55:50,246.0
1969-12-31 16:55:51,265.0
1969-12-31 16:55:52,245.0
1969-12-31 16:55:53,254.0
1969-12-31 16:55:54,277.0
1969-12-31 16:55:55,258.0
1969-12-31 16:55:56,270.0
1969-12-31 16:55:57,247.0
1969-12-31 16:55:58,250.0
1969-12-31 16:55:59,254.0
1969-12-31 16:56:00,270.0
1969-12-31 16:56:01,271.0
1969-12-31 16:56:02,274.0
1969-12-31 16:56:03,285.0
1969-12-31 16:56:04,263.0
1969-12-31 16:56:05,261.0
1969-12-31 16:56:06,266.0
1969-12-31 16:56:07,260.0
1969-12-31 16:56:08,256.0
1969-12-31 16:56:09,258.0
1969-12-31 16:56:10,271.0
1969-12-31 16:56:11,248.0
1969-12-31 16:56:12,247.0
1969-12-31 16:56:13,257.0
1969-12-31 16:56:14,247.0
1969-12-31 16:56:15,255.0
1969-12-31 16:56:16,283.0
1969-12-31 16:56:17,273.0
1969-12-31 16:56:18,288.0
1969-12-31 16:56:19,264.0
1969-12-31 16:56:20,252.0
1969-12-31 16:56:21,255.0
1969-12-31 16:56:22,229.0
1969-12-31 16:56:23,250.0
1969-12-31 16:56:24,252.0
1969-12-31 16:56:25,255.0
1969-12-31 16:56:26,251.0
1969-12-31 16:56:27,262.0
1969-12-31 16:56:28,272.0
1969-12-31 16:56:29,259.0
1969-12-31 16:56:30,249.0
1969-12-31 16:56:31,263.0
1969-12-31 16:56:32,282.0
1969-12-31 16:56:33,267.0
1969-12-31 16:56:34,258.0
1969-12-31 16:56:35,250.0
1969-12-31 16:56:36,224.0
1969-12-31 16:56:37,226.0
1969-12-31 16:56:38,219.0
1969-12-31 16:56:39,213.0
1969-12-31 16:56:40,222.0
1969-12-31 16:56:41,247.0
1969-12-31 16:56:42,232.0
1969-12-31 16:56:43,230.0
1969-12-31 16:56:44,46.0
1969-12-31 16:56:45,251.0
1969-12-31 16:56:46,248.0
1969-12-31 16:56:47,227.0
1969-12-31 16:56:48,222.0
1969-12-31 16:56:49,229.0
1969-12-31 16:56:50,246.0
1969-12-31 16:56:51,261.0
1969-12-31 16:56:52,257.0
1969-12-31 16:56:53,238.0
1969-12-31 16:56:54,271.0
1969-12-31 16:56:55,273.0
1969-12-31 16:56:56,270.0
1969-12-31 16:56:57,250.0
1969-12-31 16:56:58,244.0
1969-12-31 16:56:59,230.0
1969-12-31 16:57:00,232.0
1969-12-31 16:57:01,242.0
1969-12-31 16:57:02,240.0
1969-12-31 16:57:03,247.0
1969-12-31 16:57:04,233.0
1969-12-31 16:57:05,251.0
1969-12-31 16:57:06,209.0
1969-12-31 16:57:07,251.0
1969-12-31 16:57:08,241.0
1969-12-31 16:57:09,242.0
1969-12-31 16:57:10,235.0
1969-12-31 16:57:11,245.0
1969-12-31 16:57:12,252.0
1969-12-31 16:57:13,246.0
1969-12-31 16:57:14,255.0
1969-12-31 16:57:15,266.0
1969-12-31 16:57:16,256.0
1969-12-31 16:57:17,280.0
1969-12-31 16:57:18,289.0
1969-12-31 16:57:19,273.0
1969-12-31 16:57:20,280.0
1969-12-31 16:57:21,265.0
1969-12-31 16:57:22,254.0
1969-12-31 16:57:23,276.0
1969-12-31 16:57:24,283.0
1969-12-31 16:57:25,262.0
1969-12-31 16:57:26,273.0
1969-12-31 16:57:27,269.0
1969-12-31 16:57:28,283.0
1969-12-31 16:57:29,281.0
1969-12-31 16:57:30,284.0
1969-12-31 16:57:31,271.0
1969-12-31 16:57:32,258.0
1969-12-31 16:57:33,286.0
1969-12-31 16:57:34,271.0
1969-12-31 16:57:35,261.0
1969-12-31 16:57:36,269.0
1969-12-31 16:57:37,272.0
1969-12-31 16:57:38,265.0
1969-12-31 16:57:39,271.0
1969-12-31 16:57:40,274.0
1969-12-31 16:57:41,268.0
1969-12-31 16:57:42,296.0
1969-12-31 16:57:43,278.0
1969-12-31 16:57:44,274.0
1969-12-31 16:57:45,273.0
1969-12-31 16:57:46,275.0
1969-12-31 16:57:47,272.0
1969-12-31 16:57:48,283.0
1969-12-31 16:57:49,284.0
1969-12-31 16:57:50,288.0
1969-12-31 16:57:51,265.0
1969-12-31 16:57:52,263.0
1969-12-31 16:57:53,270.0
1969-12-31 16:57:54,255.0
1969-12-31 16:57:55,281.0
1969-12-31 16:57:56,257.0
1969-12-31 16:57:57,257.0
1969-12-31 16:57:58,243.0
1969-12-31 16:57:59,269.0
1969-12-31 16:58:00,259.0
1969-12-31 16:58:01,261.0
1969-12-31 16:58:02,289.0
1969-12-31 16:58:03,263.0
1969-12-31 16:58:04,271.0
1969-12-31 16:58:05,263.0
1969-12-31 16:58:06,267.0
1969-12-31 16:58:07,272.0
1969-12-31 16:58:08,266.0
1969-12-31 16:58:09,250.0
1969-12-31 16:58:10,215.0
1969-12-31 16:58:11,248.0
1969-12-31 16:58:12,248.0
1969-12-31 16:58:13,236.0
1969-12-31 16:58:14,219.0
1969-12-31 16:58:15,220.0
1969-12-31 16:58:16,253.0
1969-12-31 16:58:17,251.0
1969-12-31 16:58:18,267.0
1969-12-31 16:58:19,207.0
1969-12-31 16:58:20,189.0
1969-12-31 16:58:21,88.0
1969-12-31 16:58:22,84.0
1969-12-31 16:58:23,72.0
1969-12-31 16:58:24,79.0
1969-12-31 16:58:25,77.0
1969-12-31 16:58:26,99.0
1969-12-31 16:58:27,72.0
1969-12-31 16:58:28,51.0
1969-12-31 16:58:29,298.0
1969-12-31 16:58:30,250.0
1969-12-31 16:58:31,270.0
1969-12-31 16:58:32,251.0
1969-12-31 16:58:33,225.0
1969-12-31 16:58:34,220.0
1969-12-31 16:58:35,244.0
1969-12-31 16:58:36,205.0
1969-12-31 16:58:37,230.0
1969-12-31 16:58:38,231.0
1969-12-31 16:58:39,206.0
1969-12-31 16:58:40,251.0
1969-12-31 16:58:41,260.0
1969-12-31 16:58:42,243.0
1969-12-31 16:58:43,80.0
1969-12-31 16:58:44,72.0
1969-12-31 16:58:45,53.0
1969-12-31 16:58:46,75.0
1969-12-31 16:58:47,93.0
1969-12-31 16:58:48,95.0
1969-12-31 16:58:49,44.0
1969-12-31 16:58:50,50.0
1969-12-31 16:58:51,310.0
1969-12-31 16:58:52,267.0
1969-12-31 16:58:53,257.0
1969-12-31 16:58:54,266.0
1969-12-31 16:58:55,256.0
1969-12-31 16:58:56,230.0
1969-12-31 16:58:57,238.0
1969-12-31 16:58:58,254.0
1969-12-31 16:58:59,233.0
1969-12-31 16:59:00,229.0
1969-12-31 16:59:01,218.0
1969-12-31 16:59:02,264.0
1969-12-31 16:59:03,284.0
1969-12-31 16:59:04,278.0
1969-12-31 16:59:05,273.0
1969-12-31 16:59:06,294.0
1969-12-31 16:59:07,84.0
1969-12-31 16:59:08,83.0
1969-12-31 16:59:09,69.0
1969-12-31 16:59:10,97.0
1969-12-31 16:59:11,67.0
1969-12-31 16:59:12,54.0
1969-12-31 16:59:13,64.0
1969-12-31 16:59:14,217.0
1969-12-31 16:59:15,281.0
1969-12-31 16:59:16,286.0
1969-12-31 16:59:17,293.0
1969-12-31 16:59:18,296.0
1969-12-31 16:59:19,236.0
1969-12-31 16:59:20,229.0
1969-12-31 16:59:21,246.0
1969-12-31 16:59:22,209.0
1969-12-31 16:59:23,259.0
1969-12-31 16:59:24,287.0
1969-12-31 16:59:25,263.0
1969-12-31 16:59:26,280.0
1969-12-31 16:59:27,276.0
1969-12-31 16:59:28,274.0
1969-12-31 16:59:29,336.0
1969-12-31 16:59:30,280.0
1969-12-31 16:59:31,68.0
1969-12-31 16:59:32,80.0
1969-12-31 16:59:33,86.0
1969-12-31 16:59:34,94.0
1969-12-31 16:59:35,57.0
1969-12-31 16:59:36,78.0
1969-12-31 16:59:37,89.0
1969-12-31 16:59:38,55.0
1969-12-31 16:59:39,295.0
1969-12-31 16:59:40,258.0
1969-12-31 16:59:41,285.0
1969-12-31 16:59:42,263.0
1969-12-31 16:59:43,274.0
1969-12-31 16:59:44,263.0
1969-12-31 16:59:45,261.0
1969-12-31 16:59:46,252.0
1969-12-31 16:59:47,259.0
1969-12-31 16:59:48,237.0
1969-12-31 16:59:49,228.0
1969-12-31 16:59:50,238.0
1969-12-31 16:59:51,10.0
1969-12-31 16:59:52,266.0
1969-12-31 16:59:53,247.0
1969-12-31 16:59:54,200.0
1969-12-31 16:59:55,291.0
1969-12-31 16:59:56,72.0
1969-12-31 16:59:57,85.0
1969-12-31 16:59:58,72.0
1969-12-31 16:59:59,108.0
1969-12-31 17:00:00,79.0
1969-12-31 17:00:01,146.0
1969-12-31 17:00:02,280.0
1969-12-31 17:00:03,265.0
1969-12-31 17:00:04,256.0
1969-12-31 17:00:05,265.0
1969-12-31 17:00:06,273.0
1969-12-31 17:00:07,272.0
1969-12-31 17:00:08,275.0
1969-12-31 17:00:09,266.0
1969-12-31 17:00:10,276.0
1969-12-31 17:00:11,246.0
1969-12-31 17:00:12,271.0
1969-12-31 17:00:13,227.0
1969-12-31 17:00:14,229.0
1969-12-31 17:00:15,220.0
1969-12-31 17:00:16,211.0
1969-12-31 17:00:17,230.0
1969-12-31 17:00:18,71.0
1969-12-31 17:00:19,115.0
1969-12-31 17:00:20,91.0
1969-12-31 17:00:21,80.0
1969-12-31 17:00:22,43.0
1969-12-31 17:00:23,96.0
1969-12-31 17:00:24,52.0
1969-12-31 17:00:25,77.0
1969-12-31 17:00:26,261.0
1969-12-31 17:00:27,268.0
1969-12-31 17:00:28,277.0
1969-12-31 17:00:29,263.0
1969-12-31 17:00:30,259.0
1969-12-31 17:00:31,260.0
1969-12-31 17:00:32,262.0
1969-12-31 17:00:33,259.0
1969-12-31 17:00:34,257.0
1969-12-31 17:00:35,245.0
1969-12-31 17:00:36,250.0
1969-12-31 17:00:37,249.0
1969-12-31 17:00:38,253.0
1969-12-31 17:00:39,243.0
1969-12-31 17:00:40,234.0
1969-12-31 17:00:41,216.0
1969-12-31 17:00:42,250.0
1969-12-31 17:00:43,256.0
1969-12-31 17:00:44,264.0
1969-12-31 17:00:45,245.0
1969-12-31 17:00:46,251.0
1969-12-31 17:00:47,257.0
1969-12-31 17:00:48,261.0
1969-12-31 17:00:49,272.0
1969-12-31 17:00:50,270.0
1969-12-31 17:00:51,267.0
1969-12-31 17:00:52,265.0
1969-12-31 17:00:53,272.0
1969-12-31 17:00:54,277.0
1969-12-31 17:00:55,282.0
1969-12-31 17:00:56,278.0
1969-12-31 17:00:57,272.0
1969-12-31 17:00:58,269.0
1969-12-31 17:00:59,268.0
1969-12-31 17:01:00,278.0
1969-12-31 17:01:01,251.0
1969-12-31 17:01:02,249.0
1969-12-31 17:01:03,240.0
1969-12-31 17:01:04,246.0
1969-12-31 17:01:05,269.0
1969-12-31 17:01:06,262.0
1969-12-31 17:01:07,264.0
1969-12-31 17:01:08,264.0
1969-12-31 17:01:09,276.0
1969-12-31 17:01:10,254.0
1969-12-31 17:01:11,258.0
1969-12-31 17:01:12,266.0
1969-12-31 17:01:13,270.0
1969-12-31 17:01:14,272.0
1969-12-31 17:01:15,272.0
1969-12-31 17:01:16,272.0
1969-12-31 17:01:17,273.0
1969-12-31 17:01:18,268.0
1969-12-31 17:01:19,267.0
1969-12-31 17:01:20,287.0
1969-12-31 17:01:21,279.0
1969-12-31 17:01:22,269.0
1969-12-31 17:01:23,291.0
1969-12-31 17:01:24,275.0
1969-12-31 17:01:25,258.0
1969-12-31 17:01:26,267.0
1969-12-31 17:01:27,269.0
1969-12-31 17:01:28,281.0
1969-12-31 17:01:29,254.0
1969-12-31 17:01:30,269.0
1969-12-31 17:01:31,261.0
1969-12-31 17:01:32,254.0
1969-12-31 17:01:33,291.0
1969-12-31 17:01:34,261.0
1969-12-31 17:01:35,262.0
1969-12-31 17:01:36,263.0
1969-12-31 17:01:37,284.0
1969-12-31 17:01:38,285.0
1969-12-31 17:01:39,291.0
1969-12-31 17:01:40,269.0
1969-12-31 17:01:41,266.0
1969-12-31 17:01:42,278.0
1969-12-31 17:01:43,261.0
1969-12-31 17:01:44,287.0
1969-12-31 17:01:45,308.0
1969-12-31 17:01:46,270.0
1969-12-31 17:01:47,294.0
1969-12-31 17:01:48,296.0
1969-12-31 17:01:49,299.0
1969-12-31 17:01:50,266.0
1969-12-31 17:01:51,282.0
1969-12-31 17:01:52,285.0
1969-12-31 17:01:53,280.0
1969-12-31 17:01:54,278.0
1969-12-31 17:01:55,259.0
1969-12-31 17:01:56,301.0
1969-12-31 17:01:57,264.0
1969-12-31 17:01:58,269.0
1969-12-31 17:01:59,266.0
1969-12-31 17:02:00,278.0
1969-12-31 17:02:01,278.0
1969-12-31 17:02:02,277.0
1969-12-31 17:02:03,278.0
1969-12-31 17:02:04,265.0
1969-12-31 17:02:05,270.0
1969-12-31 17:02:06,254.0
1969-12-31 17:02:07,267.0
1969-12-31 17:02:08,260.0
1969-12-31 17:02:09,260.0
1969-12-31 17:02:10,262.0
1969-12-31 17:02:11,265.0
1969-12-31 17:02:12,261.0
1969-12-31 17:02:13,255.0
1969-12-31 17:02:14,254.0
1969-12-31 17:02:15,264.0
1969-12-31 17:02:16,274.0
1969-12-31 17:02:17,286.0
1969-12-31 17:02:18,253.0
1969-12-31 17:02:19,281.0
1969-12-31 17:02:20,261.0
1969-12-31 17:02:21,279.0
1969-12-31 17:02:22,289.0
1969-12-31 17:02:23,270.0
1969-12-31 17:02:24,283.0
1969-12-31 17:02:25,265.0
1969-12-31 17:02:26,272.0
1969-12-31 17:02:27,272.0
1969-12-31 17:02:28,279.0
1969-12-31 17:02:29,242.0
1969-12-31 17:02:30,253.0
1969-12-31 17:02:31,260.0
1969-12-31 17:02:32,250.0
1969-12-31 17:02:33,245.0
1969-12-31 17:02:34,261.0
1969-12-31 17:02:35,246.0
1969-12-31 17:02:36,249.0
1969-12-31 17:02:37,240.0
1969-12-31 17:02:38,213.0
1969-12-31 17:02:39,241.0
1969-12-31 17:02:40,249.0
1969-12-31 17:02:41,219.0
1969-12-31 17:02:42,221.0
1969-12-31 17:02:43,260.0
1969-12-31 17:02:44,238.0
1969-12-31 17:02:45,262.0
1969-12-31 17:02:46,267.0
1969-12-31 17:02:47,261.0
1969-12-31 17:02:48,256.0
1969-12-31 17:02:49,252.0
1969-12-31 17:02:50,259.0
1969-12-31 17:02:51,255.0
1969-12-31 17:02:52,261.0
1969-12-31 17:02:53,250.0
1969-12-31 17:02:54,247.0
1969-12-31 17:02:55,232.0
1969-12-31 17:02:56,217.0
1969-12-31 17:02:57,241.0
1969-12-31 17:02:58,244.0
1969-12-31 17:02:59,252.0
1969-12-31 17:03:00,244.0
1969-12-31 17:03:01,230.0
1969-12-31 17:03:02,253.0
1969-12-31 17:03:03,252.0
1969-12-31 17:03:04,280.0
1969-12-31 17:03:05,243.0
1969-12-31 17:03:06,226.0
1969-12-31 17:03:07,241.0
1969-12-31 17:03:08,224.0
1969-12-31 17:03:09,240.0
1969-12-31 17:03:10,197.0
1969-12-31 17:03:11,242.0
1969-12-31 17:03:12,218.0
1969-12-31 17:03:13,248.0
1969-12-31 17:03:14,232.0
1969-12-31 17:03:15,288.0
1969-12-31 17:03:16,253.0
1969-12-31 17:03:17,224.0
1969-12-31 17:03:18,228.0
1969-12-31 17:03:19,231.0
1969-12-31 17:03:20,252.0
1969-12-31 17:03:21,261.0
1969-12-31 17:03:22,266.0
1969-12-31 17:03:23,262.0
1969-12-31 17:03:24,262.0
1969-12-31 17:03:25,268.0
1969-12-31 17:03:26,235.0
1969-12-31 17:03:27,252.0
1969-12-31 17:03:28,265.0
1969-12-31 17:03:29,234.0
1969-12-31 17:03:30,245.0
1969-12-31 17:03:31,239.0
1969-12-31 17:03:32,246.0
1969-12-31 17:03:33,249.0
1969-12-31 17:03:34,254.0
1969-12-31 17:03:35,262.0
1969-12-31 17:03:36,280.0
1969-12-31 17:03:37,279.0
1969-12-31 17:03:38,259.0
1969-12-31 17:03:39,252.0
1969-12-31 17:03:40,279.0
1969-12-31 17:03:41,247.0
1969-12-31 17:03:42,249.0
1969-12-31 17:03:43,243.0
1969-12-31 17:03:44,240.0
1969-12-31 17:03:45,266.0
1969-12-31 17:03:46,240.0
1969-12-31 17:03:47,228.0
1969-12-31 17:03:48,229.0
1969-12-31 17:03:49,229.0
1969-12-31 17:03:50,254.0
1969-12-31 17:03:51,248.0
1969-12-31 17:03:52,227.0
1969-12-31 17:03:53,232.0
1969-12-31 17:03:54,228.0
1969-12-31 17:03:55,213.0
1969-12-31 17:03:56,214.0
1969-12-31 17:03:57,233.0
1969-12-31 17:03:58,236.0
1969-12-31 17:03:59,239.0
1969-12-31 17:04:00,243.0
1969-12-31 17:04:01,255.0
1969-12-31 17:04:02,252.0
1969-12-31 17:04:03,257.0
1969-12-31 17:04:04,245.0
1969-12-31 17:04:05,246.0
1969-12-31 17:04:06,250.0
1969-12-31 17:04:07,236.0
1969-12-31 17:04:08,238.0
1969-12-31 17:04:09,242.0
1969-12-31 17:04:10,244.0
1969-12-31 17:04:11,238.0
1969-12-31 17:04:12,247.0
1969-12-31 17:04:13,247.0
1969-12-31 17:04:14,248.0
1969-12-31 17:04:15,264.0
1969-12-31 17:04:16,248.0
1969-12-31 17:04:17,248.0
1969-12-31 17:04:18,245.0
1969-12-31 17:04:19,227.0
1969-12-31 17:04:20,222.0
1969-12-31 17:04:21,264.0
1969-12-31 17:04:22,261.0
1969-12-31 17:04:23,267.0
1969-12-31 17:04:24,253.0
1969-12-31 17:04:25,255.0
1969-12-31 17:04:26,258.0
1969-12-31 17:04:27,253.0
1969-12-31 17:04:28,268.0
1969-12-31 17:04:29,241.0
1969-12-31 17:04:30,257.0
1969-12-31 17:04:31,258.0
1969-12-31 17:04:32,242.0
1969-12-31 17:04:33,259.0
1969-12-31 17:04:34,248.0
1969-12-31 17:04:35,253.0
1969-12-31 17:04:36,244.0
1969-12-31 17:04:37,248.0
1969-12-31 17:04:38,235.0
1969-12-31 17:04:39,236.0
1969-12-31 17:04:40,225.0
1969-12-31 17:04:41,239.0
1969-12-31 17:04:42,267.0
1969-12-31 17:04:43,264.0
1969-12-31 17:04:44,256.0
1969-12-31 17:04:45,254.0
1969-12-31 17:04:46,237.0
1969-12-31 17:04:47,249.0
1969-12-31 17:04:48,230.0
1969-12-31 17:04:49,247.0
1969-12-31 17:04:50,281.0
1969-12-31 17:04:51,276.0
1969-12-31 17:04:52,248.0
1969-12-31 17:04:53,251.0
1969-12-31 17:04:54,252.0
1969-12-31 17:04:55,266.0
1969-12-31 17:04:56,260.0
1969-12-31 17:04:57,253.0
1969-12-31 17:04:58,251.0
1969-12-31 17:04:59,280.0
1969-12-31 17:05:00,274.0
1969-12-31 17:05:01,288.0
1969-12-31 17:05:02,252.0
1969-12-31 17:05:03,245.0
1969-12-31 17:05:04,290.0
1969-12-31 17:05:05,260.0
1969-12-31 17:05:06,272.0
1969-12-31 17:05:07,257.0
1969-12-31 17:05:08,275.0
1969-12-31 17:05:09,261.0
1969-12-31 17:05:10,275.0
1969-12-31 17:05:11,281.0
1969-12-31 17:05:12,273.0
1969-12-31 17:05:13,263.0
1969-12-31 17:05:14,274.0
1969-12-31 17:05:15,269.0
1969-12-31 17:05:16,268.0
1969-12-31 17:05:17,276.0
1969-12-31 17:05:18,254.0
1969-12-31 17:05:19,260.0
1969-12-31 17:05:20,248.0
1969-12-31 17:05:21,290.0
1969-12-31 17:05:22,278.0
1969-12-31 17:05:23,213.0
1969-12-31 17:05:24,237.0
1969-12-31 17:05:25,203.0
1969-12-31 17:05:26,242.0
1969-12-31 17:05:27,262.0
1969-12-31 17:05:28,263.0
1969-12-31 17:05:29,331.0
1969-12-31 17:05:30,315.0
1969-12-31 17:05:31,93.0
1969-12-31 17:05:32,94.0
1969-12-31 17:05:33,59.0
1969-12-31 17:05:34,99.0
1969-12-31 17:05:35,87.0
1969-12-31 17:05:36,86.0
1969-12-31 17:05:37,103.0
1969-12-31 17:05:38,85.0
1969-12-31 17:05:39,234.0
1969-12-31 17:05:40,271.0
1969-12-31 17:05:41,246.0
1969-12-31 17:05:42,256.0
1969-12-31 17:05:43,252.0
1969-12-31 17:05:44,245.0
1969-12-31 17:05:45,257.0
1969-12-31 17:05:46,272.0
1969-12-31 17:05:47,272.0
1969-12-31 17:05:48,279.0
1969-12-31 17:05:49,284.0
1969-12-31 17:05:50,273.0
1969-12-31 17:05:51,288.0
1969-12-31 17:05:52,277.0
1969-12-31 17:05:53,276.0
1969-12-31 17:05:54,264.0
1969-12-31 17:05:55,189.0
1969-12-31 17:05:56,197.0
1969-12-31 17:05:57,118.0
1969-12-31 17:05:58,193.0
1969-12-31 17:05:59,224.0
1969-12-31 17:06:00,218.0
1969-12-31 17:06:01,222.0
1969-12-31 17:06:02,214.0
1969-12-31 17:06:03,204.0
1969-12-31 17:06:04,227.0
1969-12-31 17:06:05,235.0
1969-12-31 17:06:06,253.0
1969-12-31 17:06:07,248.0
1969-12-31 17:06:08,244.0
1969-12-31 17:06:09,258.0
1969-12-31 17:06:10,248.0
1969-12-31 17:06:11,265.0
1969-12-31 17:06:12,267.0
1969-12-31 17:06:13,272.0
1969-12-31 17:06:14,287.0
1969-12-31 17:06:15,283.0
1969-12-31 17:06:16,297.0
1969-12-31 17:06:17,272.0
1969-12-31 17:06:18,253.0
1969-12-31 17:06:19,69.0
1969-12-31 17:06:20,143.0
1969-12-31 17:06:21,243.0
1969-12-31 17:06:22,225.0
1969-12-31 17:06:23,253.0
1969-12-31 17:06:24,240.0
1969-12-31 17:06:25,249.0
1969-12-31 17:06:26,237.0
1969-12-31 17:06:27,254.0
1969-12-31 17:06:28,259.0
1969-12-31 17:06:29,274.0
1969-12-31 17:06:30,237.0
1969-12-31 17:06:31,226.0
1969-12-31 17:06:32,231.0
1969-12-31 17:06:33,239.0
1969-12-31 17:06:34,248.0
1969-12-31 17:06:35,255.0
1969-12-31 17:06:36,237.0
1969-12-31 17:06:37,221.0
1969-12-31 17:06:38,257.0
1969-12-31 17:06:39,255.0
1969-12-31 17:06:40,271.0
1969-12-31 17:06:41,242.0
1969-12-31 17:06:42,233.0
1969-12-31 17:06:43,230.0
1969-12-31 17:06:44,292.0
1969-12-31 17:06:45,237.0
1969-12-31 17:06:46,264.0
1969-12-31 17:06:47,261.0
1969-12-31 17:06:48,266.0
1969-12-31 17:06:49,255.0
1969-12-31 17:06:50,261.0
1969-12-31 17:06:51,259.0
1969-12-31 17:06:52,270.0
