,carbon_intensity
45248,0.225335192
45249,0.226457722
45250,0.225780125
45251,0.227022103
45252,0.228834268
45253,0.227439227
45254,0.231184323
45255,0.23039332
45256,0.229422648
45257,0.22959425
45258,0.23082013699999998
45259,0.23005557100000001
45260,0.23161159899999997
45261,0.23177596399999997
45262,0.232826748
45263,0.23348407899999998
45264,0.23411262600000002
45265,0.23441877600000002
45266,0.238979964
45267,0.23656011600000001
45268,0.236927515
45269,0.24143827899999998
45270,0.24481906
45271,0.243699732
45272,0.24697585100000002
45273,0.247842225
45274,0.248076923
45275,0.24775095800000002
45276,0.248273711
45277,0.248205715
45278,0.25343032600000004
45279,0.254315006
45280,0.249967721
45281,0.246287872
45282,0.242376288
45283,0.23911009
45284,0.235196458
45285,0.22764883100000002
45286,0.221602198
45287,0.219086022
45288,0.214369305
45289,0.20940970899999997
45290,0.205474347
45291,0.197391304
45292,0.18846549899999998
45293,0.183237469
45294,0.179754098
45295,0.172757747
45296,0.165759869
45297,0.157499692
45298,0.15040268199999998
45299,0.147769819
45300,0.143449453
45301,0.138358702
45302,0.141710269
45303,0.13940803699999998
45304,0.135101467
45305,0.137035557
45306,0.138506483
45307,0.135080807
45308,0.132627596
45309,0.130026487
45310,0.128918746
45311,0.128967537
45312,0.12499497300000001
45313,0.12438762099999999
45314,0.13238724
45315,0.131671752
45316,0.131483763
45317,0.13109490199999999
45318,0.129827216
45319,0.127484497
45320,0.124472742
45321,0.121195241
45322,0.119821364
45323,0.11827484199999999
45324,0.114938376
45325,0.11383319999999998
45326,0.11761397900000001
45327,0.115977421
45328,0.115642436
45329,0.114392911
45330,0.114964676
45331,0.112090731
45332,0.111787804
45333,0.11006743699999999
45334,0.108517147
45335,0.110912201
45336,0.11908172199999999
45337,0.11610129
45338,0.115295804
45339,0.11707743
45340,0.11670526199999999
45341,0.11147699
45342,0.108944587
45343,0.109576945
45344,0.10891962300000001
45345,0.107749256
45346,0.109277521
45347,0.10504961199999999
45348,0.10324614900000001
45349,0.098511579
45350,0.097319655
45351,0.097843304
45352,0.098147099
45353,0.096910055
45354,0.09555402699999999
45355,0.093323616
45356,0.09536477199999999
45357,0.095486111
45358,0.095389956
45359,0.09430389900000001
45360,0.095413215
45361,0.09265175699999999
45362,0.09199565400000001
45363,0.09368586300000001
45364,0.09438652800000001
45365,0.09517313300000001
45366,0.094002006
45367,0.09410067300000001
45368,0.095192308
45369,0.094663684
45370,0.09276135099999999
45371,0.092841252
45372,0.09349803400000001
45373,0.094670323
45374,0.097092792
45375,0.09609036300000001
45376,0.095995242
45377,0.097168394
45378,0.09628518400000001
45379,0.09182910000000001
45380,0.091177745
45381,0.09166797900000001
45382,0.08979031900000001
45383,0.09133919800000001
45384,0.09391617099999999
45385,0.098802161
45386,0.10210035
45387,0.10199082400000001
45388,0.102153249
45389,0.105065302
45390,0.10513286699999999
45391,0.103995685
45392,0.102915754
45393,0.10452507800000001
45394,0.109791603
45395,0.115375793
45396,0.11558615400000001
45397,0.108101931
45398,0.112070271
45399,0.12319884699999999
45400,0.127645903
45401,0.129049289
45402,0.12718738300000001
45403,0.125894295
45404,0.12992553199999998
45405,0.130473737
45406,0.130472232
45407,0.128808605
45408,0.131457686
45409,0.134759676
45410,0.13937048900000001
45411,0.138519289
45412,0.14396526099999998
45413,0.140078834
45414,0.14071002900000001
45415,0.141722393
45416,0.140919811
45417,0.13943945800000002
45418,0.142456658
45419,0.138858114
45420,0.142256947
45421,0.149976024
45422,0.156877955
45423,0.155348735
45424,0.160914094
45425,0.165394867
45426,0.167093704
45427,0.16783853699999998
45428,0.171495665
45429,0.17723348100000003
45430,0.180655215
45431,0.18494484100000003
45432,0.19065031899999998
45433,0.19673247100000002
45434,0.201863242
45435,0.20546471600000002
45436,0.207485673
45437,0.213178851
45438,0.21720546
45439,0.221898702
45440,0.2260131
45441,0.228420371
45442,0.231221541
45443,0.233549683
45444,0.233360782
45445,0.234412449
45446,0.23484821399999997
45447,0.235827502
45448,0.237014373
45449,0.239427595
45450,0.239835233
45451,0.240008518
45452,0.240148831
45453,0.24076175600000002
45454,0.23996457
45455,0.24056553600000002
45456,0.241196933
45457,0.240459232
45458,0.23880544
45459,0.234330003
45460,0.232475092
45461,0.230507625
45462,0.23062849800000002
45463,0.230744313
45464,0.229584087
45465,0.228389676
45466,0.22881479300000002
45467,0.23074392300000002
45468,0.230409141
45469,0.22945447800000002
45470,0.23086725100000002
45471,0.230775013
45472,0.23113261
45473,0.229955075
45474,0.227921755
45475,0.228456066
45476,0.228355607
45477,0.226670305
45478,0.226383981
45479,0.22710187899999998
45480,0.226085915
45481,0.224043716
45482,0.22389866100000003
45483,0.223128093
45484,0.220311354
45485,0.21828473
45486,0.21834475899999997
45487,0.21875649
45488,0.218113365
45489,0.216642755
45490,0.217271142
45491,0.21675424
45492,0.21755413
45493,0.214316368
45494,0.21707726
45495,0.21785760399999998
45496,0.218705347
45497,0.21657053
45498,0.21536910399999998
45499,0.21833831
45500,0.21617666600000002
45501,0.21602416100000002
45502,0.21751538399999998
45503,0.21665322899999997
45504,0.215940269
45505,0.214911488
45506,0.214101345
45507,0.21278048300000002
45508,0.210348295
45509,0.20973714300000001
45510,0.21079915600000002
45511,0.208563028
45512,0.207440916
45513,0.202218509
45514,0.197986108
45515,0.196039882
45516,0.19397726199999998
45517,0.19538651
45518,0.19791568
45519,0.201948083
45520,0.202446425
45521,0.203122035
45522,0.20292339199999998
45523,0.202692381
45524,0.199414475
45525,0.199065601
45526,0.200183035
45527,0.202221261
45528,0.20197876399999998
45529,0.19796006300000002
45530,0.20375653800000001
45531,0.205590062
45532,0.203490318
45533,0.204065002
45534,0.204273709
45535,0.203713502
45536,0.20355817
45537,0.20393309899999998
45538,0.20444680199999998
45539,0.204571759
45540,0.203815213
45541,0.204018547
45542,0.20344927
45543,0.20409539899999998
45544,0.205042017
45545,0.206904842
45546,0.20867808399999999
45547,0.208791737
45548,0.210175825
45549,0.21125006
45550,0.211622022
45551,0.214030064
45552,0.214176757
45553,0.21565184399999998
45554,0.217280453
45555,0.2198351
45556,0.22205494899999997
45557,0.22558699899999998
45558,0.225935892
45559,0.227749433
45560,0.229211995
45561,0.228455015
45562,0.22805184899999997
45563,0.227686009
45564,0.22586808
45565,0.22495004300000002
45566,0.227472061
45567,0.22692362100000002
45568,0.222010237
45569,0.22799034199999998
45570,0.22274244399999998
45571,0.21999907800000001
45572,0.217327257
45573,0.211408315
45574,0.20395039
45575,0.1967599
45576,0.190800055
45577,0.187322784
45578,0.185986277
45579,0.18087035399999998
45580,0.174642663
45581,0.166937963
45582,0.158685616
45583,0.15236760000000002
45584,0.147354992
45585,0.14524683800000002
45586,0.148358128
45587,0.147307884
45588,0.146825935
45589,0.142997939
45590,0.149359571
45591,0.146594318
45592,0.147696117
45593,0.150051023
45594,0.148891659
45595,0.14495845
45596,0.142787112
45597,0.142214702
45598,0.143403102
45599,0.142704674
45600,0.138693601
45601,0.133484465
45602,0.13387397
45603,0.131882771
45604,0.132350983
45605,0.13120662
45606,0.130760317
45607,0.128685135
45608,0.128440776
45609,0.130477465
45610,0.13143649599999999
45611,0.130623768
45612,0.129623817
45613,0.129442306
45614,0.127882038
45615,0.126480447
45616,0.123468976
45617,0.117734456
45618,0.116095105
45619,0.115089745
45620,0.112400126
45621,0.111983396
45622,0.11112114099999999
45623,0.11027422
45624,0.109905448
45625,0.107570438
45626,0.106099482
45627,0.10661433
45628,0.107897464
45629,0.110970939
45630,0.11091097400000001
45631,0.10994246699999999
45632,0.112059286
45633,0.110015685
45634,0.108826434
45635,0.107083651
45636,0.10663018099999999
45637,0.10662539800000001
45638,0.106294271
45639,0.104382826
45640,0.102941176
45641,0.103608224
45642,0.10611790900000001
45643,0.106557013
45644,0.105770941
45645,0.108463617
45646,0.111293035
45647,0.10933568699999999
45648,0.106149921
45649,0.10490924300000001
45650,0.102585488
45651,0.099631966
45652,0.099018967
45653,0.099733985
45654,0.10072725699999999
45655,0.098761139
45656,0.09788119099999999
45657,0.097426153
45658,0.09820354099999999
45659,0.098919475
45660,0.09917001800000001
45661,0.100204936
45662,0.101899165
45663,0.09938598300000001
45664,0.098594567
45665,0.089519186
45666,0.090936031
45667,0.08912149800000001
45668,0.086550646
45669,0.089685344
45670,0.090661528
45671,0.09293680300000001
45672,0.094619281
45673,0.097404213
45674,0.09907720199999999
45675,0.10390727400000001
45676,0.106642714
45677,0.10718209599999999
45678,0.111385737
45679,0.113500886
45680,0.116859233
45681,0.119608077
45682,0.121629671
45683,0.12522192
45684,0.129163887
45685,0.131823144
45686,0.132170154
45687,0.133093942
45688,0.131696342
45689,0.12279883400000001
45690,0.12309954
45691,0.126734434
45692,0.122697012
45693,0.122939165
45694,0.125139107
45695,0.126800274
45696,0.128935361
45697,0.130355376
45698,0.130238384
45699,0.13327302900000002
45700,0.13721973099999998
45701,0.139555622
45702,0.14200548
45703,0.143706384
45704,0.147741058
45705,0.151183638
45706,0.156144122
45707,0.161126801
45708,0.166672682
45709,0.170858068
45710,0.177005463
45711,0.17820397899999998
45712,0.182597514
45713,0.187655905
45714,0.192210653
45715,0.198371105
45716,0.20755050100000003
45717,0.212209917
45718,0.216253298
45719,0.22240596699999998
45720,0.229244157
45721,0.234529855
45722,0.244101665
45723,0.249527675
45724,0.25323196600000003
45725,0.256899692
45726,0.262377976
45727,0.265196663
45728,0.272870718
45729,0.276808593
45730,0.27995062600000004
45731,0.280659628
45732,0.282327586
45733,0.283074205
45734,0.28340892300000003
45735,0.284973185
45736,0.28624353399999997
45737,0.28746903
45738,0.28743683600000003
45739,0.286879247
45740,0.28517706
45741,0.284614849
45742,0.284962354
45743,0.284344825
45744,0.284416809
45745,0.28307155300000003
45746,0.285789511
45747,0.282375237
45748,0.284305785
45749,0.280873467
45750,0.279280877
45751,0.278972096
45752,0.27827609600000003
45753,0.275
45754,0.274202836
45755,0.273451071
45756,0.273535089
45757,0.272894311
45758,0.273878998
45759,0.275229699
45760,0.27307678
45761,0.273960761
45762,0.27414542
45763,0.274377968
45764,0.27419293100000003
45765,0.273686643
45766,0.273174892
45767,0.272649273
45768,0.272106172
45769,0.27434013
45770,0.271764237
45771,0.270944456
45772,0.271086037
45773,0.268767001
45774,0.26779869100000003
45775,0.266373391
45776,0.266691471
45777,0.26681633
45778,0.266864996
45779,0.267023654
45780,0.267677199
45781,0.269130528
45782,0.271135781
45783,0.273066529
45784,0.274740425
45785,0.273625374
45786,0.272247886
45787,0.271305947
45788,0.270538431
45789,0.269305703
45790,0.268318726
45791,0.269575345
45792,0.270035939
45793,0.271852555
45794,0.269568365
45795,0.264096846
45796,0.26252395300000003
45797,0.262138146
45798,0.260553665
45799,0.26052668
45800,0.260298757
45801,0.259267873
45802,0.259015321
45803,0.259485063
45804,0.258398419
45805,0.259271508
45806,0.258073681
45807,0.25769669300000003
45808,0.257032516
45809,0.256730263
45810,0.255982353
45811,0.255961538
45812,0.255359121
45813,0.255300652
45814,0.25535722899999996
45815,0.254761675
45816,0.254407693
45817,0.251426064
45818,0.249816957
45819,0.249303689
45820,0.24927791600000002
45821,0.24905475100000002
45822,0.248255185
45823,0.248264658
45824,0.247556038
45825,0.24639328100000002
45826,0.24636318699999998
45827,0.245596675
45828,0.245256848
45829,0.24293141899999998
45830,0.2421538
45831,0.240376984
45832,0.23891039
45833,0.23926868
45834,0.23985680199999998
45835,0.23938339100000003
45836,0.239592141
45837,0.23923540199999999
45838,0.23827270899999997
45839,0.23952215
45840,0.241022065
45841,0.239805777
45842,0.24049194899999998
45843,0.240244685
45844,0.241098728
45845,0.24064118399999998
45846,0.24063379199999999
45847,0.240657328
45848,0.24008964100000002
45849,0.237492525
45850,0.237172749
45851,0.23486257
45852,0.23107108699999998
45853,0.22990905
45854,0.232808944
45855,0.232151747
45856,0.231288131
45857,0.226491907
45858,0.22187004800000001
45859,0.21620290600000003
45860,0.214931238
45861,0.209669511
45862,0.206331233
45863,0.202142364
45864,0.19707886100000002
45865,0.19310480300000002
45866,0.19112812199999998
45867,0.187432605
45868,0.18250244399999999
45869,0.181094383
45870,0.17763921100000002
45871,0.171911786
45872,0.17664367399999997
45873,0.175707604
45874,0.17381021300000002
45875,0.172249035
45876,0.16878858
45877,0.16077602800000002
45878,0.158206672
45879,0.155549207
45880,0.152002673
45881,0.150133792
45882,0.147781129
45883,0.144273863
45884,0.143512545
45885,0.142161078
45886,0.141141572
45887,0.136934433
45888,0.132886869
45889,0.128674722
45890,0.117399726
45891,0.114834801
45892,0.11138835300000001
45893,0.11484607
45894,0.116645441
45895,0.11452290000000001
45896,0.113522695
45897,0.111603774
45898,0.106704305
45899,0.10420483900000001
45900,0.105189406
45901,0.10668224300000001
45902,0.104842086
45903,0.106867749
45904,0.10823573
45905,0.11063298199999999
45906,0.111157311
45907,0.10635263800000001
45908,0.10455628900000001
45909,0.105798158
45910,0.106414854
45911,0.107714636
45912,0.107020083
45913,0.10995944099999999
45914,0.11055366400000001
45915,0.11069384800000001
45916,0.111377991
45917,0.11497314300000001
45918,0.115581436
45919,0.116232024
45920,0.115292059
45921,0.116515887
45922,0.114114114
45923,0.11104374199999999
45924,0.10830278199999999
45925,0.10839910800000001
45926,0.11224010599999999
45927,0.110255974
45928,0.109931927
45929,0.11096104300000001
45930,0.109981088
45931,0.109976992
45932,0.110138555
45933,0.110913601
45934,0.107164929
45935,0.109362835
45936,0.111732071
45937,0.11062537900000001
45938,0.11069902400000001
45939,0.11092848
45940,0.11348889699999999
45941,0.104243059
45942,0.104154124
45943,0.10471747
45944,0.107101697
45945,0.108702519
45946,0.111425428
45947,0.113445542
45948,0.114667495
45949,0.118609961
45950,0.11942075699999999
45951,0.121155389
45952,0.12415324
45953,0.118029775
45954,0.118041021
45955,0.12071455699999999
45956,0.113953931
45957,0.114204653
45958,0.116789418
45959,0.118765644
45960,0.120784227
45961,0.124834486
45962,0.127370777
45963,0.12770309800000001
45964,0.129752456
45965,0.13087986199999999
45966,0.13476066
45967,0.13749911
45968,0.139906635
45969,0.143107436
45970,0.14576070300000002
45971,0.145809494
45972,0.149603311
45973,0.151588492
45974,0.153530489
45975,0.152589938
45976,0.15337258199999998
45977,0.154916419
45978,0.157583804
45979,0.160692417
45980,0.165333683
45981,0.168856146
45982,0.171483185
45983,0.17390884199999998
45984,0.17585234600000002
45985,0.175443645
45986,0.175174125
45987,0.177401488
45988,0.179574147
45989,0.185010023
45990,0.18739103399999998
45991,0.18873894800000002
45992,0.191878612
45993,0.19622003699999999
45994,0.20074087699999998
45995,0.204481793
45996,0.211542548
45997,0.217026052
45998,0.220740247
45999,0.22112769699999998
46000,0.22591232100000003
46001,0.231224288
46002,0.23608819600000003
46003,0.24233991600000002
46004,0.24912637
46005,0.254041639
46006,0.257380569
46007,0.262425921
46008,0.269104771
46009,0.273370766
46010,0.279924402
46011,0.285572796
46012,0.292340592
46013,0.297041349
46014,0.302057837
46015,0.304221428
46016,0.304610069
46017,0.30675200199999997
46018,0.309170518
46019,0.310004268
46020,0.30939664899999997
46021,0.309154135
46022,0.308587308
46023,0.30983121199999997
46024,0.31064141300000003
46025,0.309552157
46026,0.30878896100000003
46027,0.309210928
46028,0.30861741800000003
46029,0.30831263600000003
46030,0.307892561
46031,0.309106534
46032,0.309952519
46033,0.308915618
46034,0.308231065
46035,0.307565482
46036,0.306502899
46037,0.307588586
46038,0.307883948
46039,0.307860262
46040,0.30763594699999997
46041,0.306580339
46042,0.30640901800000003
46043,0.30633757100000003
46044,0.305960135
46045,0.306472963
46046,0.304583555
46047,0.30541475
46048,0.303971607
46049,0.302567071
46050,0.300673123
46051,0.299100035
46052,0.297812969
46053,0.296787587
46054,0.296144964
46055,0.295032057
46056,0.294779087
46057,0.295081369
46058,0.295402805
46059,0.293790547
46060,0.292922502
46061,0.291191632
46062,0.28984298
46063,0.290157224
46064,0.288676482
46065,0.287579667
46066,0.286642401
46067,0.28724201899999996
46068,0.28663964399999997
46069,0.286784334
46070,0.287207308
46071,0.285874619
46072,0.285046917
46073,0.283256927
46074,0.281307382
46075,0.282905808
46076,0.28312481899999997
46077,0.282330983
46078,0.282443703
46079,0.28132338100000004
46080,0.277292853
46081,0.276990925
46082,0.27744188
46083,0.278043776
46084,0.277708646
46085,0.275781755
46086,0.275333449
46087,0.276657687
46088,0.276811468
46089,0.276878663
46090,0.277443708
46091,0.275804245
46092,0.275650978
46093,0.275588105
46094,0.276770639
46095,0.27788423
46096,0.277844847
46097,0.278181004
46098,0.278474188
46099,0.27927725
46100,0.279120282
46101,0.27848043899999997
46102,0.278762268
46103,0.278293727
46104,0.278391455
46105,0.277658652
46106,0.27789194899999997
46107,0.277269818
46108,0.277345181
46109,0.276546038
46110,0.27721728
46111,0.276587939
46112,0.276461151
46113,0.276552831
46114,0.277323659
46115,0.276889235
46116,0.277264832
46117,0.275334521
46118,0.274480375
46119,0.274539181
46120,0.274741707
46121,0.275031686
46122,0.274662208
46123,0.274858019
46124,0.27591641899999997
46125,0.274793388
46126,0.274929603
46127,0.276273602
46128,0.276878613
46129,0.273970795
46130,0.27549997800000003
46131,0.27462673600000004
46132,0.272306761
46133,0.27384402399999996
46134,0.275350442
46135,0.280115175
46136,0.281778844
46137,0.28329900399999997
46138,0.28312994199999997
46139,0.28072134
46140,0.280058212
46141,0.279455874
46142,0.28097004
46143,0.276204319
46144,0.27385393399999997
46145,0.271030732
46146,0.26862182100000004
46147,0.26345159100000004
46148,0.259813841
46149,0.256271896
46150,0.253419147
46151,0.2475002
46152,0.244319316
46153,0.24096147
46154,0.24086391699999998
46155,0.23820084800000002
46156,0.234845847
46157,0.23028014300000002
46158,0.22414256600000002
46159,0.22153645600000002
46160,0.221715992
46161,0.221147228
46162,0.21849411600000002
46163,0.215316775
46164,0.212674423
46165,0.211091301
46166,0.205586675
46167,0.201076466
46168,0.19836083699999998
46169,0.19499613100000002
46170,0.190740401
46171,0.18885233899999998
46172,0.188437534
46173,0.186302368
46174,0.185655232
46175,0.184630992
46176,0.183435362
46177,0.18459662100000002
46178,0.18261991800000002
46179,0.18409099
46180,0.18165602399999997
46181,0.18144373800000002
46182,0.185511555
46183,0.185061158
46184,0.18564836
46185,0.18149553699999998
46186,0.18411919399999999
46187,0.18190688600000002
46188,0.18170491100000002
46189,0.18479310300000001
46190,0.186494076
46191,0.18864506399999997
46192,0.186901557
46193,0.18503710199999998
46194,0.182229119
46195,0.179498372
46196,0.179964509
46197,0.17889785800000002
46198,0.180969467
46199,0.182067371
46200,0.183003523
46201,0.186004648
46202,0.187736712
46203,0.18668097399999997
46204,0.18855959600000002
46205,0.189486199
46206,0.188649719
46207,0.188917837
46208,0.18972444600000002
46209,0.191205674
46210,0.19242832899999998
46211,0.19236169600000003
46212,0.192325647
46213,0.192744117
46214,0.196999287
46215,0.189690849
46216,0.18913030100000003
46217,0.19030761699999998
46218,0.19211539
46219,0.191658899
46220,0.194774775
46221,0.193903093
46222,0.196020284
46223,0.196891497
46224,0.19800875199999998
46225,0.19858965399999998
46226,0.20034311300000002
46227,0.202022537
46228,0.20436736600000002
46229,0.20434795100000003
46230,0.206611335
46231,0.207409923
46232,0.208882877
46233,0.20794405600000002
46234,0.21190542399999998
46235,0.21304022399999997
46236,0.21289628300000002
46237,0.211285439
46238,0.21140746800000002
46239,0.21134034699999998
46240,0.211946469
46241,0.212390816
46242,0.2126033
46243,0.215013951
46244,0.219253187
46245,0.220655286
46246,0.220839937
46247,0.222078981
46248,0.22449938600000002
46249,0.228040408
46250,0.23012129399999998
46251,0.235825738
46252,0.24183459
46253,0.243500026
46254,0.244546586
46255,0.24528445399999999
46256,0.245276346
46257,0.248608768
46258,0.251913972
46259,0.252284137
46260,0.25106244699999997
46261,0.252798321
46262,0.250748578
46263,0.250056094
46264,0.25037902300000003
46265,0.253264485
46266,0.255952823
46267,0.25646535800000003
46268,0.25849637
46269,0.261303322
46270,0.262373081
46271,0.26467708
46272,0.267772107
46273,0.273508458
46274,0.277211177
46275,0.277040916
46276,0.279429715
46277,0.279036379
46278,0.279445727
46279,0.284790902
46280,0.291590915
46281,0.295061248
46282,0.29997574
46283,0.301656285
46284,0.301568799
46285,0.301349837
46286,0.302973566
46287,0.306149863
46288,0.311229476
46289,0.313217969
46290,0.31827174399999997
46291,0.319527782
46292,0.322255742
46293,0.323406122
46294,0.323366502
46295,0.32660446600000004
46296,0.328044935
46297,0.333926453
46298,0.33485013399999997
46299,0.33683948799999996
46300,0.338042181
46301,0.34270882700000005
46302,0.34368457799999996
46303,0.34492645200000005
46304,0.347469529
46305,0.34970298
46306,0.355371276
46307,0.359932174
46308,0.36049144
46309,0.36109831600000003
46310,0.36492806200000005
46311,0.36805893
46312,0.367683239
46313,0.367658745
46314,0.368121004
46315,0.36984888299999996
46316,0.36793332
46317,0.367525359
46318,0.367071174
46319,0.367235031
46320,0.366408799
46321,0.365295596
46322,0.36815381
46323,0.36840981899999997
46324,0.366236138
46325,0.365556305
46326,0.364933658
46327,0.363067718
46328,0.35548855700000004
46329,0.352422179
46330,0.350073405
46331,0.34856983399999997
46332,0.34557807799999996
46333,0.342747112
46334,0.341048804
46335,0.333955496
46336,0.33015042899999997
46337,0.32964719800000003
46338,0.327167146
46339,0.325149303
46340,0.323015173
46341,0.321030833
46342,0.320188055
46343,0.32136607899999997
46344,0.319444444
46345,0.32013506199999997
46346,0.321247351
46347,0.31989107899999997
46348,0.319240556
46349,0.318512903
46350,0.31583147699999997
46351,0.315750818
46352,0.315416779
46353,0.31514677399999996
46354,0.314366756
46355,0.314591608
46356,0.311391256
46357,0.309295715
46358,0.31461622300000003
46359,0.314324029
46360,0.31059048699999997
46361,0.30827957
46362,0.304329036
46363,0.304385647
46364,0.304322451
46365,0.303598859
46366,0.30445526300000003
46367,0.303782943
46368,0.305056368
46369,0.304825878
46370,0.302344015
46371,0.29928308600000003
46372,0.296748122
46373,0.297600367
46374,0.296896605
46375,0.298075806
46376,0.295919969
46377,0.287928864
46378,0.289052017
46379,0.289279479
46380,0.28905937800000003
46381,0.288272767
46382,0.289739158
46383,0.288439865
46384,0.288930278
46385,0.286853238
46386,0.285679335
46387,0.285883846
46388,0.28469371
46389,0.28396688800000003
46390,0.28383015699999997
46391,0.283230999
46392,0.283262694
46393,0.284090909
46394,0.284216221
46395,0.283938256
46396,0.283198397
46397,0.283398266
46398,0.282869865
46399,0.282092251
46400,0.281381634
46401,0.281416153
46402,0.28092022
46403,0.279325358
46404,0.277979713
46405,0.277132846
46406,0.277981227
46407,0.27847143399999996
46408,0.279098085
46409,0.27968094
46410,0.27945125
46411,0.279521611
46412,0.28004022100000003
46413,0.28199548
46414,0.284101363
46415,0.28446042
46416,0.283458022
46417,0.283530713
46418,0.28675813899999997
46419,0.28589977699999997
46420,0.28339262600000004
46421,0.285933524
46422,0.287265827
46423,0.285708533
46424,0.28653699
46425,0.28719765
46426,0.288470835
46427,0.288425047
46428,0.289167305
46429,0.28751441
46430,0.289110701
46431,0.285233981
46432,0.281805107
46433,0.280099232
46434,0.276212954
46435,0.272486569
46436,0.269956182
46437,0.264107923
46438,0.26037964199999997
46439,0.256197104
46440,0.24913650699999998
46441,0.243354395
46442,0.23816068
46443,0.236401905
46444,0.230967173
46445,0.223997665
46446,0.220874492
46447,0.217954751
46448,0.213719556
46449,0.211456605
46450,0.206496353
46451,0.20630998399999997
46452,0.20521219
46453,0.206181909
46454,0.206050753
46455,0.205797509
46456,0.20579038
46457,0.20482433100000003
46458,0.207325573
46459,0.207522247
46460,0.20504514399999998
46461,0.19961572800000002
46462,0.195492842
46463,0.196215957
46464,0.18949554100000002
46465,0.18585213399999997
46466,0.185166379
46467,0.185847878
46468,0.185683531
46469,0.187255001
46470,0.186515354
46471,0.184474401
46472,0.184885335
46473,0.18693864100000002
46474,0.189316421
46475,0.19208892600000002
46476,0.196630122
46477,0.198685948
46478,0.19924884399999998
46479,0.203768228
46480,0.20284708899999998
46481,0.20245495600000002
46482,0.20438048
46483,0.20422293600000002
46484,0.204570826
46485,0.203685982
46486,0.199279823
46487,0.20382360100000002
46488,0.20552881
46489,0.20893445800000002
46490,0.209583183
46491,0.20928351
46492,0.21011025600000002
46493,0.210095418
46494,0.213327868
46495,0.212197257
46496,0.214095128
46497,0.218963381
46498,0.220962278
46499,0.22155209399999998
46500,0.222339185
46501,0.225863294
46502,0.22614971
46503,0.225801893
46504,0.225540186
46505,0.227298081
46506,0.231902964
46507,0.22853430600000002
46508,0.22883131199999998
46509,0.23045822100000002
46510,0.230436922
46511,0.23105741800000001
46512,0.232341806
46513,0.23383298800000002
46514,0.23812199
46515,0.23558216899999998
46516,0.233469927
46517,0.237647987
46518,0.240888308
46519,0.237462628
46520,0.237849741
46521,0.236828552
46522,0.234878723
46523,0.240781909
46524,0.241451252
46525,0.24301789199999999
46526,0.24450067600000003
46527,0.246036731
46528,0.24634164600000003
46529,0.243780971
46530,0.244692487
46531,0.244793996
46532,0.24648393899999999
46533,0.248168135
46534,0.24803256399999998
46535,0.252530215
46536,0.25732531
46537,0.25664998
46538,0.258785476
46539,0.26376565
46540,0.262476043
46541,0.268121552
46542,0.273078689
46543,0.274387733
46544,0.27521235899999996
46545,0.275768881
46546,0.27493958
46547,0.278636734
46548,0.281317262
46549,0.280924083
46550,0.280082096
46551,0.28153949
46552,0.285476309
46553,0.288399099
46554,0.288708683
46555,0.284081749
46556,0.28248841399999997
46557,0.28352337
46558,0.286494246
46559,0.291441771
46560,0.294414575
46561,0.296998828
46562,0.299636364
46563,0.297565459
46564,0.29660001399999997
46565,0.301608925
46566,0.30371256399999996
46567,0.308212742
46568,0.31274750100000004
46569,0.312089202
46570,0.313543992
46571,0.31389313
46572,0.313337408
46573,0.317663211
46574,0.31816020899999997
46575,0.319760251
46576,0.321740164
46577,0.32543365
46578,0.328130205
46579,0.330002385
46580,0.332184568
46581,0.334379567
46582,0.336800978
46583,0.340408596
46584,0.34139746
46585,0.345600349
46586,0.346131401
46587,0.347764511
46588,0.34939641299999996
46589,0.353903911
46590,0.35493006299999996
46591,0.35530800799999995
46592,0.35519342200000004
46593,0.355689039
46594,0.35581754
46595,0.356026034
46596,0.355820701
46597,0.35671855
46598,0.356945699
46599,0.35574602899999996
46600,0.35483303200000005
46601,0.356094979
46602,0.355769474
46603,0.35591545
46604,0.35660175899999996
46605,0.35686074700000003
46606,0.357376546
46607,0.35817831899999997
46608,0.35784124
46609,0.35538005899999997
46610,0.349527174
46611,0.34624987
46612,0.34099185200000004
46613,0.338006601
46614,0.335633526
46615,0.33535083
46616,0.332731097
46617,0.330799511
46618,0.330830967
46619,0.327454601
46620,0.325132202
46621,0.326578288
46622,0.32584652
46623,0.32267658
46624,0.321564555
46625,0.319459773
46626,0.318128621
46627,0.316234532
46628,0.314453647
46629,0.312764743
46630,0.308936942
46631,0.306488655
46632,0.304545034
46633,0.30460397100000003
46634,0.304760707
46635,0.299971495
46636,0.29808213899999997
46637,0.29740351800000003
46638,0.295995338
46639,0.296337403
46640,0.29369915399999996
46641,0.293662393
46642,0.293455007
46643,0.292743841
46644,0.291960604
46645,0.29084687800000003
46646,0.29197809399999997
46647,0.288609605
46648,0.28789561399999997
46649,0.286797331
46650,0.287297678
46651,0.287530095
46652,0.287837838
46653,0.28786904
46654,0.286895857
46655,0.284808751
46656,0.283925907
46657,0.284552548
46658,0.285278666
46659,0.28498136
46660,0.285099276
46661,0.284361603
46662,0.283282197
46663,0.282862396
46664,0.28347079399999997
46665,0.284006205
46666,0.283636502
46667,0.283771394
46668,0.282418426
46669,0.28129579600000004
46670,0.280333436
46671,0.279984529
46672,0.278006686
46673,0.27639727199999997
46674,0.27564404600000003
46675,0.278472031
46676,0.27880202600000004
46677,0.278536276
46678,0.278924799
46679,0.28004783699999997
46680,0.279282884
